time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.999,0.0,0.001,0.0
1.0,0.99825,0.00075,0.0007,0.0003
2.0,0.9976,0.00115,0.0009,0.00035
3.0,0.9969,0.0014,0.00125,0.00045
4.0,0.99595,0.0017,0.0018,0.00055
5.0,0.99445,0.00265,0.0021,0.0008
6.0,0.993,0.00345,0.00245,0.0011
7.0,0.9902,0.0054,0.0031,0.0013
8.0,0.9875,0.00655,0.00435,0.0016
9.0,0.9847,0.0073,0.00585,0.00215
10.0,0.98045,0.0091,0.00735,0.0031
11.0,0.97385,0.01315,0.00915,0.00385
12.0,0.96715,0.01555,0.012,0.0053
13.0,0.95675,0.02205,0.0146,0.0066
14.0,0.94445,0.02815,0.01885,0.00855
15.0,0.92765,0.0369,0.0245,0.01095
16.0,0.908,0.04645,0.03155,0.014
17.0,0.88425,0.0571,0.0406,0.01805
18.0,0.8531,0.07175,0.05185,0.0233
19.0,0.8143,0.0901,0.0657,0.0299
20.0,0.76875,0.10895,0.08375,0.03855
21.0,0.715,0.13145,0.1046,0.04895
22.0,0.65575,0.15595,0.12685,0.06145
23.0,0.58865,0.17835,0.1556,0.0774
24.0,0.5111,0.20705,0.18415,0.0977
25.0,0.43935,0.22275,0.21585,0.12205
26.0,0.36735,0.23155,0.25005,0.15105
27.0,0.2994,0.23435,0.28335,0.1829
28.0,0.2329,0.23385,0.31285,0.2204
29.0,0.18015,0.22145,0.3356,0.2628
30.0,0.1373,0.203,0.35445,0.30525
31.0,0.105,0.1789,0.36335,0.35275
32.0,0.079,0.1537,0.36295,0.40435
33.0,0.06175,0.1313,0.35425,0.4527
34.0,0.04885,0.108,0.34415,0.499
35.0,0.0392,0.08875,0.32965,0.5424
36.0,0.03175,0.07295,0.3107,0.5846
37.0,0.0278,0.0586,0.29015,0.62345
38.0,0.02535,0.0468,0.2673,0.66055
39.0,0.0229,0.03845,0.24335,0.6953
40.0,0.0214,0.03065,0.21995,0.728
41.0,0.0205,0.0261,0.1996,0.7538
42.0,0.0195,0.0213,0.1806,0.7786
43.0,0.02065,0.0168,0.1605,0.80205
44.0,0.02065,0.0148,0.14515,0.8194
45.0,0.0212,0.01195,0.1295,0.83735
46.0,0.0216,0.01005,0.1164,0.85195
47.0,0.0231,0.00865,0.1036,0.86465
48.0,0.0249,0.0077,0.0932,0.8742
49.0,0.02645,0.00715,0.083,0.8834
50.0,0.02775,0.00705,0.0741,0.8911
51.0,0.02985,0.00645,0.0661,0.8976
52.0,0.03175,0.00605,0.059,0.9032
53.0,0.03295,0.00555,0.0531,0.9084
54.0,0.0346,0.0044,0.04745,0.91355
55.0,0.03695,0.0043,0.04285,0.9159
56.0,0.03925,0.00465,0.0378,0.9183
57.0,0.04155,0.0047,0.03435,0.9194
58.0,0.04335,0.00435,0.03055,0.92175
59.0,0.04545,0.0041,0.02735,0.9231
60.0,0.04865,0.0035,0.0243,0.92355
61.0,0.05155,0.00305,0.02155,0.92385
62.0,0.0555,0.0023,0.01945,0.92275
63.0,0.05825,0.0029,0.0172,0.92165
64.0,0.0619,0.00235,0.01515,0.9206
65.0,0.06465,0.00235,0.01335,0.91965
66.0,0.0686,0.00195,0.0127,0.91675
67.0,0.07145,0.00225,0.01125,0.91505
68.0,0.0739,0.0017,0.01015,0.91425
69.0,0.0768,0.00175,0.00885,0.9126
70.0,0.07925,0.0017,0.0079,0.91115
71.0,0.08155,0.0018,0.007,0.90965
72.0,0.08425,0.0016,0.00675,0.9074
73.0,0.087,0.00155,0.00625,0.9052
74.0,0.0892,0.0014,0.0059,0.9035
75.0,0.09175,0.00145,0.00565,0.90115
76.0,0.09475,0.00105,0.00525,0.89895
77.0,0.0974,0.00105,0.00475,0.8968
78.0,0.1009,0.00075,0.0042,0.89415
79.0,0.1047,0.00085,0.00395,0.8905
80.0,0.10795,0.0007,0.0036,0.88775
81.0,0.11075,0.00085,0.0033,0.8851
82.0,0.1128,0.00085,0.00305,0.8833
83.0,0.11595,0.00075,0.00285,0.88045
84.0,0.11875,0.00065,0.00285,0.87775
85.0,0.1218,0.0007,0.0026,0.8749
86.0,0.12445,0.00055,0.00255,0.87245
87.0,0.12715,0.0006,0.00255,0.8697
88.0,0.1298,0.00065,0.002,0.86755
89.0,0.13185,0.00075,0.0018,0.8656
90.0,0.1346,0.00085,0.00155,0.863
91.0,0.1366,0.00085,0.00155,0.861
92.0,0.1392,0.00055,0.00165,0.8586
93.0,0.1419,0.00065,0.0016,0.85585
94.0,0.144,0.00045,0.00175,0.8538
95.0,0.1467,0.0008,0.00155,0.85095
96.0,0.1493,0.00065,0.0016,0.84845
97.0,0.15155,0.0009,0.00155,0.846
98.0,0.15465,0.00085,0.0015,0.843
99.0,0.1566,0.00085,0.0013,0.84125
100.0,0.15885,0.0006,0.00145,0.8391
101.0,0.16085,0.00075,0.00135,0.83705
102.0,0.16335,0.00095,0.00115,0.83455
103.0,0.16555,0.00085,0.0013,0.8323
104.0,0.16745,0.00095,0.00135,0.83025
105.0,0.17005,0.00085,0.00135,0.82775
106.0,0.1721,0.00085,0.00145,0.8256
107.0,0.1742,0.00065,0.0015,0.82365
108.0,0.17635,0.00075,0.00145,0.82145
109.0,0.1782,0.0009,0.0013,0.8196
110.0,0.1807,0.0008,0.00125,0.81725
111.0,0.1834,0.00065,0.00115,0.8148
112.0,0.18555,0.00065,0.0013,0.8125
113.0,0.18815,0.0007,0.0012,0.80995
114.0,0.1896,0.00085,0.00115,0.8084
115.0,0.19215,0.0006,0.00135,0.8059
116.0,0.1944,0.00075,0.0014,0.80345
117.0,0.1959,0.00075,0.00165,0.8017
118.0,0.19835,0.0007,0.00155,0.7994
119.0,0.20045,0.0006,0.00165,0.7973
120.0,0.20185,0.0006,0.00165,0.7959
121.0,0.20355,0.00075,0.00165,0.79405
122.0,0.20575,0.0008,0.0016,0.79185
123.0,0.2076,0.00075,0.0017,0.78995
124.0,0.20995,0.0008,0.00165,0.7876
125.0,0.2115,0.00065,0.00175,0.7861
