time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.999,0.0,0.001,0.0
1.0,0.9982,0.0008,0.0008,0.0002
2.0,0.9979,0.00085,0.00095,0.0003
3.0,0.99715,0.0012,0.00115,0.0005
4.0,0.9963,0.0017,0.0014,0.0006
5.0,0.9949,0.00255,0.0018,0.00075
6.0,0.99345,0.00325,0.0023,0.001
7.0,0.9915,0.0044,0.0029,0.0012
8.0,0.98975,0.0049,0.00385,0.0015
9.0,0.98675,0.00635,0.005,0.0019
10.0,0.9831,0.0084,0.0062,0.0023
11.0,0.9774,0.01185,0.0078,0.00295
12.0,0.97115,0.0149,0.00995,0.004
13.0,0.9626,0.01975,0.0125,0.00515
14.0,0.952,0.02475,0.01635,0.0069
15.0,0.9385,0.03075,0.021,0.00975
16.0,0.92185,0.03915,0.02665,0.01235
17.0,0.90225,0.0474,0.03415,0.0162
18.0,0.8749,0.062,0.04215,0.02095
19.0,0.8429,0.07665,0.05335,0.0271
20.0,0.8038,0.09375,0.06865,0.0338
21.0,0.7608,0.1102,0.0851,0.0439
22.0,0.70265,0.13835,0.1044,0.0546
23.0,0.6425,0.1593,0.1302,0.068
24.0,0.5761,0.18175,0.15685,0.0853
25.0,0.50255,0.20375,0.1901,0.1036
26.0,0.4285,0.2222,0.22115,0.12815
27.0,0.35505,0.23505,0.255,0.1549
28.0,0.2862,0.23525,0.2904,0.18815
29.0,0.22595,0.2273,0.3199,0.22685
30.0,0.1737,0.215,0.3416,0.2697
31.0,0.1324,0.19835,0.353,0.31625
32.0,0.1029,0.17255,0.36165,0.3629
33.0,0.07695,0.1495,0.36175,0.4118
34.0,0.05845,0.12545,0.35695,0.45915
35.0,0.0451,0.10225,0.34805,0.5046
36.0,0.03465,0.084,0.33145,0.5499
37.0,0.02995,0.06755,0.3094,0.5931
38.0,0.0257,0.05355,0.28925,0.6315
39.0,0.0222,0.0447,0.26475,0.66835
40.0,0.0204,0.03555,0.24205,0.702
41.0,0.01975,0.02755,0.2221,0.7306
42.0,0.01885,0.02215,0.20095,0.75805
43.0,0.0188,0.0176,0.18045,0.78315
44.0,0.01865,0.015,0.15945,0.8069
45.0,0.01945,0.0127,0.1431,0.82475
46.0,0.01985,0.01205,0.12545,0.84265
47.0,0.02145,0.01035,0.11195,0.85625
48.0,0.02235,0.0084,0.10015,0.8691
49.0,0.02435,0.00775,0.08795,0.87995
50.0,0.0262,0.0068,0.07865,0.88835
51.0,0.0283,0.00655,0.06885,0.8963
52.0,0.02995,0.00585,0.0618,0.9024
53.0,0.03155,0.00555,0.05485,0.90805
54.0,0.0338,0.00475,0.049,0.91245
55.0,0.03555,0.00475,0.04355,0.91615
56.0,0.03715,0.00435,0.03965,0.91885
57.0,0.0395,0.0035,0.0358,0.9212
58.0,0.0417,0.003,0.0316,0.9237
59.0,0.0442,0.0028,0.02825,0.92475
60.0,0.04765,0.00305,0.0245,0.9248
61.0,0.05035,0.00305,0.0216,0.925
62.0,0.05395,0.00275,0.0198,0.9235
63.0,0.05755,0.00265,0.01825,0.92155
64.0,0.0608,0.00255,0.0167,0.91995
65.0,0.0633,0.00255,0.01455,0.9196
66.0,0.0666,0.0026,0.01275,0.91805
67.0,0.06955,0.00265,0.01165,0.91615
68.0,0.07245,0.0023,0.01085,0.9144
69.0,0.07525,0.0021,0.01,0.91265
70.0,0.07775,0.00185,0.0096,0.9108
71.0,0.08025,0.00205,0.00855,0.90915
72.0,0.08355,0.0019,0.00755,0.907
73.0,0.0866,0.0018,0.0071,0.9045
74.0,0.08935,0.0014,0.00645,0.9028
75.0,0.0924,0.0015,0.00555,0.90055
76.0,0.0943,0.0017,0.0049,0.8991
77.0,0.0977,0.0017,0.00455,0.89605
78.0,0.10015,0.00175,0.00425,0.89385
79.0,0.10345,0.00145,0.00415,0.89095
80.0,0.10665,0.00145,0.0039,0.888
81.0,0.1091,0.0013,0.0039,0.8857
82.0,0.112,0.0011,0.0039,0.883
83.0,0.11455,0.00115,0.00375,0.88055
84.0,0.117,0.00125,0.00335,0.8784
85.0,0.1197,0.00095,0.0033,0.87605
86.0,0.12215,0.00075,0.0031,0.874
87.0,0.12555,0.00055,0.00285,0.87105
88.0,0.12735,0.00085,0.0028,0.869
89.0,0.13005,0.0006,0.00265,0.8667
90.0,0.1318,0.00075,0.0025,0.86495
91.0,0.13405,0.0008,0.00235,0.8628
92.0,0.1362,0.00065,0.0024,0.86075
93.0,0.1388,0.0007,0.0023,0.8582
94.0,0.14035,0.0009,0.00215,0.8566
95.0,0.1422,0.00085,0.0019,0.85505
96.0,0.1447,0.00065,0.0018,0.85285
97.0,0.1472,0.00055,0.0017,0.85055
98.0,0.14935,0.0004,0.00155,0.8487
99.0,0.15135,0.00035,0.0015,0.8468
100.0,0.1545,0.00045,0.00145,0.8436
101.0,0.1569,0.0004,0.00145,0.84125
102.0,0.1595,0.00055,0.00145,0.8385
103.0,0.16165,0.0005,0.0014,0.83645
104.0,0.1639,0.00035,0.0014,0.83435
105.0,0.16635,0.00065,0.0012,0.8318
106.0,0.16895,0.00075,0.0012,0.8291
107.0,0.17145,0.0007,0.00125,0.8266
108.0,0.17465,0.0007,0.00115,0.8235
109.0,0.1773,0.0004,0.00145,0.82085
110.0,0.1797,0.0005,0.00145,0.81835
111.0,0.18175,0.0006,0.0014,0.81625
112.0,0.18415,0.00045,0.00135,0.81405
113.0,0.1858,0.00055,0.00115,0.8125
114.0,0.18805,0.0006,0.00105,0.8103
115.0,0.1907,0.0007,0.001,0.8076
116.0,0.1929,0.0007,0.0008,0.8056
117.0,0.19575,0.00055,0.00085,0.80285
118.0,0.1982,0.00055,0.00075,0.8005
119.0,0.2004,0.0006,0.00065,0.79835
120.0,0.2033,0.00055,0.00075,0.7954
121.0,0.2056,0.00055,0.0008,0.79305
122.0,0.20775,0.00065,0.0009,0.7907
123.0,0.2096,0.00065,0.001,0.78875
124.0,0.2112,0.00085,0.0011,0.78685
125.0,0.2132,0.0007,0.00115,0.78495
126.0,0.21535,0.00065,0.0012,0.7828
127.0,0.2179,0.00055,0.0012,0.78035
128.0,0.21985,0.00065,0.0012,0.7783
129.0,0.2218,0.0006,0.0013,0.7763
130.0,0.22355,0.0007,0.00135,0.7744
131.0,0.2256,0.00065,0.0014,0.77235
