time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.999,0.0,0.001,0.0
1.0,0.9983,0.0007,0.00065,0.00035
2.0,0.998,0.00085,0.0008,0.00035
3.0,0.9972,0.00135,0.001,0.00045
4.0,0.9965,0.00175,0.00115,0.0006
5.0,0.9956,0.002,0.00155,0.00085
6.0,0.99455,0.0025,0.00185,0.0011
7.0,0.99275,0.0036,0.0022,0.00145
8.0,0.99105,0.0041,0.0029,0.00195
9.0,0.989,0.0051,0.00345,0.00245
10.0,0.98615,0.00675,0.00425,0.00285
11.0,0.982,0.009,0.0057,0.0033
12.0,0.97705,0.01165,0.00695,0.00435
13.0,0.96995,0.015,0.00965,0.0054
14.0,0.961,0.01975,0.0125,0.00675
15.0,0.9517,0.02325,0.0167,0.00835
16.0,0.93825,0.03075,0.0203,0.0107
17.0,0.9215,0.03955,0.0253,0.01365
18.0,0.9019,0.0473,0.03385,0.01695
19.0,0.87345,0.06145,0.04385,0.02125
20.0,0.8409,0.07695,0.0555,0.02665
21.0,0.79975,0.09705,0.0693,0.0339
22.0,0.7523,0.118,0.0868,0.0429
23.0,0.69635,0.14045,0.11085,0.05235
24.0,0.63285,0.1642,0.1364,0.06655
25.0,0.56565,0.1853,0.166,0.08305
26.0,0.48995,0.21015,0.1948,0.1051
27.0,0.4143,0.22475,0.23045,0.1305
28.0,0.3422,0.2335,0.26355,0.16075
29.0,0.27285,0.23515,0.2978,0.1942
30.0,0.2124,0.23065,0.32435,0.2326
31.0,0.1637,0.2184,0.34115,0.27675
32.0,0.12685,0.19115,0.3611,0.3209
33.0,0.09675,0.16615,0.36875,0.36835
34.0,0.07195,0.14595,0.3672,0.4149
35.0,0.0564,0.12145,0.3586,0.46355
36.0,0.0438,0.0995,0.34835,0.50835
37.0,0.0357,0.08065,0.3309,0.55275
38.0,0.02925,0.06425,0.30995,0.59655
39.0,0.02495,0.0507,0.2896,0.63475
40.0,0.02255,0.04045,0.2655,0.6715
41.0,0.0207,0.0331,0.24245,0.70375
42.0,0.0186,0.0285,0.21875,0.73415
43.0,0.01805,0.0235,0.1967,0.76175
44.0,0.01835,0.0193,0.17505,0.7873
45.0,0.0182,0.01575,0.15665,0.8094
46.0,0.018,0.01365,0.13825,0.8301
47.0,0.01975,0.01095,0.12345,0.84585
48.0,0.0213,0.0094,0.1098,0.8595
49.0,0.02265,0.00855,0.0977,0.8711
50.0,0.02365,0.0077,0.0868,0.88185
51.0,0.0252,0.0067,0.07835,0.88975
52.0,0.02645,0.00615,0.06955,0.89785
53.0,0.02865,0.00515,0.0608,0.9054
54.0,0.0312,0.005,0.0546,0.9092
55.0,0.03275,0.0041,0.0485,0.91465
56.0,0.03505,0.00385,0.0435,0.9176
57.0,0.03655,0.00405,0.0386,0.9208
58.0,0.03855,0.00415,0.0345,0.9228
59.0,0.04,0.00395,0.0306,0.92545
60.0,0.0429,0.00355,0.02735,0.9262
61.0,0.04555,0.0035,0.0243,0.92665
62.0,0.04805,0.0029,0.0217,0.92735
63.0,0.05085,0.00305,0.0191,0.927
64.0,0.0532,0.00295,0.0163,0.92755
65.0,0.05645,0.003,0.0146,0.92595
66.0,0.0593,0.00295,0.01345,0.9243
67.0,0.0626,0.0022,0.0126,0.9226
68.0,0.06565,0.00205,0.01155,0.92075
69.0,0.0682,0.0023,0.01045,0.91905
70.0,0.07105,0.00185,0.00985,0.91725
71.0,0.07385,0.0017,0.00865,0.9158
72.0,0.07695,0.0013,0.0078,0.91395
73.0,0.07975,0.0017,0.0065,0.91205
74.0,0.08245,0.0017,0.006,0.90985
75.0,0.08485,0.0015,0.00545,0.9082
76.0,0.0875,0.0016,0.0049,0.906
77.0,0.09095,0.0016,0.00485,0.9026
78.0,0.0941,0.0015,0.00455,0.89985
79.0,0.09665,0.0016,0.00395,0.8978
80.0,0.09905,0.00095,0.00405,0.89595
81.0,0.10255,0.00105,0.00375,0.89265
82.0,0.1059,0.00105,0.0034,0.88965
83.0,0.1087,0.00115,0.00275,0.8874
84.0,0.1109,0.0011,0.0024,0.8856
85.0,0.1136,0.00135,0.0023,0.88275
86.0,0.11615,0.0011,0.00255,0.8802
87.0,0.1181,0.00105,0.0027,0.87815
88.0,0.1202,0.00115,0.00225,0.8764
89.0,0.1226,0.0011,0.00225,0.87405
90.0,0.12455,0.001,0.0024,0.87205
91.0,0.127,0.0008,0.0024,0.8698
92.0,0.1292,0.00075,0.0023,0.86775
93.0,0.13125,0.00085,0.00215,0.86575
94.0,0.13355,0.00095,0.0019,0.8636
95.0,0.13575,0.0009,0.00185,0.8615
96.0,0.1382,0.001,0.00205,0.85875
97.0,0.1407,0.00095,0.00185,0.8565
98.0,0.1434,0.0008,0.0019,0.8539
99.0,0.14655,0.00075,0.00185,0.85085
100.0,0.14915,0.00055,0.00195,0.84835
101.0,0.15145,0.0006,0.00155,0.8464
102.0,0.15395,0.0006,0.00155,0.8439
103.0,0.1558,0.00065,0.00135,0.8422
104.0,0.1586,0.0007,0.0013,0.8394
105.0,0.16035,0.00065,0.0011,0.8379
106.0,0.16255,0.0006,0.00105,0.8358
107.0,0.165,0.00065,0.00095,0.8334
108.0,0.1671,0.0005,0.0011,0.8313
109.0,0.1693,0.00025,0.0011,0.82935
110.0,0.17135,0.00045,0.0011,0.8271
111.0,0.1737,0.00045,0.00125,0.8246
112.0,0.17645,0.00035,0.00115,0.82205
113.0,0.1789,0.00025,0.001,0.81985
114.0,0.1808,0.0004,0.00085,0.81795
115.0,0.1832,0.00045,0.0008,0.81555
116.0,0.18545,0.0007,0.00065,0.8132
117.0,0.18755,0.0007,0.0008,0.81095
118.0,0.19015,0.00045,0.00105,0.80835
119.0,0.19235,0.00055,0.0011,0.806
120.0,0.19345,0.0007,0.0012,0.80465
121.0,0.1955,0.00065,0.0013,0.80255
122.0,0.19725,0.0009,0.0014,0.80045
123.0,0.19935,0.0009,0.00145,0.7983
124.0,0.20095,0.0009,0.00165,0.7965
125.0,0.20305,0.0009,0.00175,0.7943
126.0,0.2048,0.0009,0.00175,0.79255
127.0,0.20675,0.0007,0.002,0.79055
128.0,0.2089,0.00075,0.002,0.78835
129.0,0.21085,0.00065,0.00195,0.78655
130.0,0.21305,0.00065,0.00185,0.78445
131.0,0.215,0.0009,0.0016,0.7825
132.0,0.217,0.0009,0.0015,0.7806
133.0,0.2192,0.00105,0.00155,0.7782
134.0,0.2209,0.00125,0.0015,0.77635
135.0,0.2233,0.00125,0.00155,0.7739
136.0,0.2251,0.001,0.0017,0.7722
137.0,0.2269,0.00105,0.0016,0.77045
138.0,0.22865,0.00105,0.0019,0.7684
139.0,0.2307,0.00135,0.00175,0.7662
140.0,0.23245,0.0011,0.00205,0.7644
141.0,0.2347,0.0011,0.00195,0.76225
142.0,0.2364,0.001,0.0019,0.7607
143.0,0.23835,0.0012,0.00195,0.7585
144.0,0.24015,0.0015,0.00195,0.7564
145.0,0.2422,0.00135,0.0021,0.75435
146.0,0.24415,0.00175,0.00215,0.75195
147.0,0.24605,0.00175,0.00225,0.74995
148.0,0.2473,0.00195,0.0026,0.74815
149.0,0.24875,0.0022,0.00275,0.7463
150.0,0.25015,0.0026,0.0029,0.74435
151.0,0.2512,0.00285,0.0034,0.74255
152.0,0.25275,0.0027,0.00405,0.7405
153.0,0.2541,0.0027,0.00445,0.73875
154.0,0.25505,0.0028,0.00475,0.7374
155.0,0.2568,0.0025,0.0051,0.7356
156.0,0.2587,0.00215,0.0051,0.73405
157.0,0.2605,0.0025,0.005,0.732
158.0,0.2608,0.0032,0.00535,0.73065
159.0,0.26205,0.00365,0.00515,0.72915
160.0,0.26295,0.00385,0.0055,0.7277
161.0,0.26445,0.0037,0.0061,0.72575
162.0,0.26565,0.0037,0.0059,0.72475
163.0,0.26635,0.0037,0.006,0.72395
164.0,0.2678,0.00405,0.0059,0.72225
165.0,0.26815,0.00455,0.00625,0.72105
166.0,0.2692,0.0049,0.0061,0.7198
167.0,0.2706,0.0045,0.00625,0.71865
168.0,0.27255,0.00405,0.00625,0.71715
169.0,0.27395,0.00355,0.007,0.7155
170.0,0.27435,0.0042,0.00665,0.7148
171.0,0.27445,0.00495,0.0066,0.714
172.0,0.27495,0.0057,0.0068,0.71255
173.0,0.27515,0.0065,0.0073,0.71105
174.0,0.2759,0.0063,0.00785,0.70995
175.0,0.277,0.00625,0.00855,0.7082
176.0,0.2774,0.00665,0.0086,0.70735
177.0,0.2771,0.0064,0.01005,0.70645
178.0,0.27795,0.0061,0.0108,0.70515
179.0,0.2773,0.00685,0.0111,0.70475
180.0,0.27655,0.00735,0.0118,0.7043
181.0,0.27645,0.00725,0.0128,0.7035
182.0,0.27545,0.0079,0.01325,0.7034
183.0,0.2745,0.0083,0.0137,0.7035
184.0,0.2743,0.00875,0.0143,0.70265
185.0,0.27325,0.00965,0.01455,0.70255
186.0,0.2724,0.01065,0.0145,0.70245
187.0,0.2709,0.01145,0.0155,0.70215
188.0,0.2696,0.01165,0.01675,0.702
189.0,0.26925,0.01125,0.018,0.7015
190.0,0.26715,0.0124,0.0187,0.70175
191.0,0.2657,0.0121,0.0196,0.7026
192.0,0.26365,0.013,0.02065,0.7027
193.0,0.26045,0.0136,0.02195,0.704
194.0,0.25865,0.0141,0.024,0.70325
195.0,0.25625,0.0148,0.0252,0.70375
196.0,0.2539,0.01435,0.02655,0.7052
197.0,0.2523,0.01465,0.0262,0.70685
198.0,0.2504,0.01525,0.0267,0.70765
199.0,0.2464,0.0172,0.027,0.7094
200.0,0.2441,0.01665,0.02825,0.711
201.0,0.24125,0.01765,0.02935,0.71175
202.0,0.2381,0.01815,0.0305,0.71325
203.0,0.23465,0.01835,0.0314,0.7156
204.0,0.2316,0.019,0.032,0.7174
205.0,0.22925,0.0181,0.03285,0.7198
206.0,0.22635,0.01895,0.0333,0.7214
207.0,0.2237,0.01885,0.0336,0.72385
208.0,0.22005,0.01935,0.03435,0.72625
209.0,0.2164,0.0196,0.035,0.729
210.0,0.2133,0.0206,0.03435,0.73175
211.0,0.2099,0.0214,0.0357,0.733
212.0,0.20725,0.0211,0.0368,0.73485
213.0,0.2031,0.02115,0.03895,0.7368
214.0,0.1999,0.02125,0.04025,0.7386
215.0,0.19685,0.0207,0.0414,0.74105
216.0,0.1951,0.02015,0.04175,0.743
217.0,0.19115,0.0211,0.04175,0.746
218.0,0.18725,0.02225,0.0414,0.7491
219.0,0.1848,0.02165,0.0422,0.75135
220.0,0.1825,0.0206,0.0435,0.7534
221.0,0.178,0.02255,0.04295,0.7565
222.0,0.17455,0.02195,0.0446,0.7589
223.0,0.1721,0.0218,0.04465,0.76145
224.0,0.1686,0.02215,0.04425,0.765
225.0,0.1664,0.02045,0.046,0.76715
226.0,0.1642,0.02005,0.04465,0.7711
227.0,0.16205,0.0202,0.04405,0.7737
228.0,0.1588,0.0208,0.0422,0.7782
229.0,0.1574,0.0191,0.04265,0.78085
230.0,0.15655,0.0192,0.04255,0.7817
231.0,0.15485,0.01875,0.04185,0.78455
232.0,0.1524,0.0195,0.0402,0.7879
233.0,0.1502,0.01965,0.03955,0.7906
234.0,0.15015,0.0187,0.03915,0.792
235.0,0.14985,0.01685,0.0393,0.794
236.0,0.14935,0.01605,0.039,0.7956
237.0,0.1485,0.01555,0.0388,0.79715
238.0,0.1475,0.01555,0.038,0.79895
239.0,0.1477,0.015,0.0378,0.7995
240.0,0.1476,0.0149,0.0363,0.8012
241.0,0.14735,0.0155,0.03565,0.8015
242.0,0.1472,0.0154,0.03465,0.80275
243.0,0.14805,0.01535,0.0342,0.8024
244.0,0.1477,0.0147,0.034,0.8036
245.0,0.1475,0.01525,0.0325,0.80475
246.0,0.1482,0.0154,0.03165,0.80475
247.0,0.1481,0.0146,0.0318,0.8055
248.0,0.14825,0.01465,0.031,0.8061
249.0,0.15025,0.01305,0.0299,0.8068
250.0,0.15095,0.01265,0.0293,0.8071
251.0,0.15135,0.01265,0.0283,0.8077
252.0,0.15155,0.0127,0.0274,0.80835
253.0,0.153,0.01215,0.02785,0.807
254.0,0.1542,0.0113,0.02715,0.80735
255.0,0.1555,0.0108,0.02695,0.80675
256.0,0.15645,0.01045,0.0279,0.8052
257.0,0.15855,0.01035,0.0267,0.8044
258.0,0.15965,0.01005,0.02685,0.80345
259.0,0.1606,0.0097,0.0268,0.8029
260.0,0.16205,0.0099,0.02585,0.8022
261.0,0.1624,0.00975,0.02505,0.8028
262.0,0.1637,0.00995,0.02435,0.802
263.0,0.1655,0.0097,0.0241,0.8007
264.0,0.1664,0.0098,0.02375,0.80005
265.0,0.16695,0.01035,0.0235,0.7992
266.0,0.1687,0.01025,0.02365,0.7974
267.0,0.169,0.01105,0.02345,0.7965
268.0,0.17015,0.01185,0.02235,0.79565
269.0,0.17185,0.0109,0.02235,0.7949
270.0,0.1723,0.01045,0.02305,0.7942
271.0,0.17365,0.01085,0.02295,0.79255
272.0,0.1742,0.0108,0.02345,0.79155
273.0,0.17395,0.0119,0.0233,0.79085
274.0,0.17505,0.01135,0.02275,0.79085
275.0,0.17685,0.0114,0.0225,0.78925
276.0,0.1775,0.01105,0.02285,0.7886
277.0,0.1789,0.0107,0.02325,0.78715
278.0,0.17975,0.0112,0.0233,0.78575
279.0,0.18145,0.01125,0.0229,0.7844
280.0,0.1833,0.01075,0.02235,0.7836
281.0,0.18575,0.00955,0.02245,0.78225
282.0,0.187,0.01045,0.0219,0.78065
283.0,0.18835,0.01,0.0223,0.77935
284.0,0.1901,0.0103,0.022,0.7776
285.0,0.19085,0.01025,0.02155,0.77735
286.0,0.1912,0.01085,0.02165,0.7763
287.0,0.1917,0.01145,0.0217,0.77515
288.0,0.192,0.0123,0.02215,0.77355
289.0,0.19245,0.012,0.02375,0.7718
290.0,0.193,0.01235,0.024,0.77065
291.0,0.19335,0.01195,0.0244,0.7703
292.0,0.19425,0.0125,0.02385,0.7694
293.0,0.19465,0.01255,0.0246,0.7682
294.0,0.19505,0.01275,0.0248,0.7674
295.0,0.1954,0.0123,0.02565,0.76665
296.0,0.19615,0.0126,0.02475,0.7665
297.0,0.19685,0.0125,0.0255,0.76515
298.0,0.19585,0.01345,0.02585,0.76485
299.0,0.19575,0.0141,0.0257,0.76445
300.0,0.19685,0.0137,0.0256,0.76385
301.0,0.19665,0.01405,0.0265,0.7628
302.0,0.1963,0.0148,0.02565,0.76325
303.0,0.1969,0.014,0.02615,0.76295
304.0,0.1965,0.01445,0.02635,0.7627
305.0,0.198,0.0132,0.0279,0.7609
306.0,0.1984,0.0138,0.02765,0.76015
307.0,0.1995,0.0128,0.0283,0.7594
308.0,0.199,0.01445,0.0278,0.75875
309.0,0.19865,0.0147,0.0282,0.75845
310.0,0.19895,0.0143,0.0293,0.75745
311.0,0.19845,0.01465,0.02925,0.75765
312.0,0.1981,0.0153,0.02975,0.75685
313.0,0.19705,0.0159,0.03105,0.756
314.0,0.19515,0.0171,0.03115,0.7566
315.0,0.19515,0.0172,0.0325,0.75515
316.0,0.19515,0.0169,0.0322,0.75575
317.0,0.1942,0.017,0.0329,0.7559
318.0,0.19515,0.0157,0.034,0.75515
319.0,0.1941,0.0163,0.0338,0.7558
320.0,0.19305,0.01745,0.03405,0.75545
321.0,0.19195,0.01775,0.0349,0.7554
322.0,0.1922,0.01795,0.03485,0.755
323.0,0.19155,0.0186,0.0347,0.75515
324.0,0.19075,0.01905,0.03485,0.75535
325.0,0.1903,0.01825,0.03645,0.755
326.0,0.1905,0.0179,0.03625,0.75535
327.0,0.19,0.01805,0.0361,0.75585
328.0,0.18785,0.01905,0.036,0.7571
329.0,0.18725,0.01815,0.0374,0.7572
330.0,0.1869,0.01745,0.0378,0.75785
331.0,0.18655,0.01835,0.0369,0.7582
332.0,0.1859,0.0183,0.0373,0.7585
333.0,0.1842,0.0193,0.03665,0.75985
334.0,0.18315,0.0203,0.0366,0.75995
335.0,0.18245,0.01975,0.0377,0.7601
336.0,0.18235,0.0193,0.03715,0.7612
337.0,0.18265,0.01965,0.0362,0.7615
338.0,0.18315,0.01815,0.03685,0.76185
339.0,0.181,0.01965,0.0373,0.76205
340.0,0.1812,0.01895,0.0369,0.76295
341.0,0.17965,0.0194,0.03685,0.7641
342.0,0.1789,0.01875,0.0382,0.76415
343.0,0.17795,0.01915,0.0382,0.7647
344.0,0.1769,0.01895,0.03845,0.7657
345.0,0.17535,0.01895,0.03875,0.76695
346.0,0.17465,0.01845,0.0398,0.7671
347.0,0.1743,0.0188,0.0399,0.767
348.0,0.1728,0.01895,0.04005,0.7682
349.0,0.17235,0.0178,0.04125,0.7686
350.0,0.17125,0.0188,0.04015,0.7698
351.0,0.17055,0.0193,0.03965,0.7705
352.0,0.17055,0.01935,0.04005,0.77005
353.0,0.1701,0.0193,0.03985,0.77075
354.0,0.1696,0.01825,0.04045,0.7717
355.0,0.1702,0.01805,0.0397,0.77205
356.0,0.17005,0.01755,0.04025,0.77215
357.0,0.17005,0.01815,0.03975,0.77205
358.0,0.1696,0.01735,0.0403,0.77275
359.0,0.1701,0.017,0.04085,0.77205
360.0,0.1694,0.0167,0.0405,0.7734
361.0,0.16955,0.0174,0.0395,0.77355
362.0,0.16815,0.0176,0.039,0.77525
363.0,0.1681,0.0176,0.03895,0.77535
364.0,0.16755,0.0182,0.0387,0.77555
365.0,0.16805,0.01825,0.03795,0.77575
366.0,0.16815,0.0179,0.03785,0.7761
367.0,0.16685,0.01795,0.03815,0.77705
368.0,0.1671,0.0178,0.03795,0.77715
369.0,0.16735,0.0184,0.0351,0.77915
370.0,0.16905,0.01705,0.03605,0.77785
371.0,0.1698,0.0166,0.03585,0.77775
372.0,0.1706,0.01645,0.03615,0.7768
373.0,0.17035,0.0153,0.03545,0.7789
374.0,0.17155,0.0161,0.03425,0.7781
375.0,0.17125,0.01675,0.0329,0.7791
376.0,0.17225,0.0167,0.03315,0.7779
377.0,0.1731,0.01665,0.03235,0.7779
378.0,0.1721,0.0167,0.03255,0.77865
379.0,0.17335,0.01635,0.03305,0.77725
380.0,0.1738,0.016,0.0336,0.7766
381.0,0.1744,0.0161,0.0334,0.7761
382.0,0.1738,0.0164,0.03355,0.77625
383.0,0.1744,0.0167,0.0345,0.7744
384.0,0.17545,0.01645,0.0331,0.775
