time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.999,0.0,0.001,0.0
1.0,0.99825,0.00075,0.0007,0.0003
2.0,0.99785,0.0009,0.00075,0.0005
3.0,0.9972,0.00135,0.0007,0.00075
4.0,0.9965,0.00175,0.0009,0.00085
5.0,0.9954,0.00235,0.0013,0.00095
6.0,0.99415,0.00275,0.0019,0.0012
7.0,0.9926,0.0034,0.0024,0.0016
8.0,0.99035,0.00435,0.00345,0.00185
9.0,0.98725,0.00645,0.0041,0.0022
10.0,0.9837,0.0084,0.0053,0.0026
11.0,0.97955,0.0102,0.00675,0.0035
12.0,0.97375,0.0134,0.0084,0.00445
13.0,0.96595,0.01745,0.0114,0.0052
14.0,0.9557,0.02225,0.01535,0.0067
15.0,0.9418,0.0294,0.0199,0.0089
16.0,0.92545,0.0374,0.0258,0.01135
17.0,0.90355,0.04885,0.0328,0.0148
18.0,0.8779,0.0598,0.04325,0.01905
19.0,0.84385,0.07665,0.05435,0.02515
20.0,0.8056,0.0927,0.0691,0.0326
21.0,0.7595,0.1137,0.08515,0.04165
22.0,0.70375,0.13815,0.1071,0.051
23.0,0.64055,0.16185,0.13395,0.06365
24.0,0.57165,0.185,0.1609,0.08245
25.0,0.4986,0.20765,0.18865,0.1051
26.0,0.4226,0.22595,0.22255,0.1289
27.0,0.34855,0.23555,0.2577,0.1582
28.0,0.28235,0.23565,0.29195,0.19005
29.0,0.22125,0.22805,0.32325,0.22745
30.0,0.1701,0.21515,0.3454,0.26935
31.0,0.12975,0.19455,0.3623,0.3134
32.0,0.10045,0.16915,0.37215,0.35825
33.0,0.07545,0.1458,0.3689,0.40985
34.0,0.0579,0.12165,0.3631,0.45735
35.0,0.04515,0.09975,0.3505,0.5046
36.0,0.0361,0.0815,0.33485,0.54755
37.0,0.02895,0.06725,0.31225,0.59155
38.0,0.02525,0.0529,0.29115,0.6307
39.0,0.02285,0.04275,0.26725,0.66715
40.0,0.0211,0.0343,0.2444,0.7002
41.0,0.01955,0.0273,0.22085,0.7323
42.0,0.0194,0.0224,0.19895,0.75925
43.0,0.019,0.0187,0.177,0.7853
44.0,0.0196,0.0158,0.15925,0.80535
45.0,0.02065,0.01355,0.14075,0.82505
46.0,0.0218,0.01125,0.1266,0.84035
47.0,0.02305,0.0096,0.11265,0.8547
48.0,0.0241,0.00815,0.1001,0.86765
49.0,0.02595,0.0071,0.08835,0.8786
50.0,0.02705,0.00585,0.0783,0.8888
51.0,0.02895,0.0056,0.0689,0.89655
52.0,0.03135,0.00455,0.06045,0.90365
53.0,0.03375,0.0045,0.0542,0.90755
54.0,0.0359,0.0042,0.04735,0.91255
55.0,0.03745,0.0043,0.0427,0.91555
56.0,0.04,0.00395,0.0387,0.91735
57.0,0.04295,0.004,0.03515,0.9179
58.0,0.04555,0.00325,0.0319,0.9193
59.0,0.04795,0.00365,0.02875,0.91965
60.0,0.04995,0.00345,0.02535,0.92125
61.0,0.0523,0.00315,0.02295,0.9216
62.0,0.0545,0.0028,0.0214,0.9213
63.0,0.0577,0.0031,0.0192,0.92
64.0,0.06045,0.00315,0.0173,0.9191
65.0,0.0632,0.0032,0.01585,0.91775
66.0,0.06515,0.00315,0.01415,0.91755
67.0,0.068,0.00255,0.0124,0.91705
68.0,0.0703,0.0027,0.01075,0.91625
69.0,0.0732,0.00185,0.0101,0.91485
70.0,0.0761,0.00185,0.00925,0.9128
71.0,0.07935,0.00185,0.00845,0.91035
72.0,0.08225,0.0019,0.0079,0.90795
73.0,0.08515,0.00185,0.00705,0.90595
74.0,0.0876,0.00185,0.0068,0.90375
75.0,0.0903,0.0017,0.0066,0.9014
76.0,0.0939,0.00175,0.0063,0.89805
77.0,0.09565,0.00195,0.00585,0.89655
78.0,0.09825,0.00145,0.00595,0.89435
79.0,0.10075,0.0015,0.00565,0.8921
80.0,0.1028,0.0015,0.0049,0.8908
81.0,0.1063,0.00135,0.0048,0.88755
82.0,0.10865,0.00135,0.00455,0.88545
83.0,0.1109,0.00135,0.00435,0.8834
84.0,0.113,0.00155,0.00395,0.8815
85.0,0.11565,0.0014,0.00405,0.8789
86.0,0.11825,0.0015,0.0038,0.87645
87.0,0.1209,0.00135,0.0035,0.87425
88.0,0.1237,0.0014,0.00295,0.87195
89.0,0.1255,0.0015,0.0029,0.8701
90.0,0.12845,0.00125,0.00295,0.86735
91.0,0.131,0.0013,0.0028,0.8649
92.0,0.1338,0.00125,0.0027,0.86225
93.0,0.13655,0.00115,0.00235,0.85995
94.0,0.1389,0.00075,0.00255,0.8578
95.0,0.14135,0.0009,0.0025,0.85525
96.0,0.1434,0.0008,0.00255,0.85325
97.0,0.14675,0.0008,0.0026,0.84985
98.0,0.14895,0.0008,0.0027,0.84755
99.0,0.15145,0.0008,0.00215,0.8456
100.0,0.1537,0.00075,0.0022,0.84335
101.0,0.15585,0.0008,0.00215,0.8412
102.0,0.15895,0.0006,0.0023,0.83815
103.0,0.1617,0.0006,0.0021,0.8356
104.0,0.1636,0.0006,0.00185,0.83395
105.0,0.16585,0.0006,0.0018,0.83175
106.0,0.1677,0.00045,0.0019,0.82995
107.0,0.16985,0.00045,0.0019,0.8278
108.0,0.17175,0.00045,0.00155,0.82625
109.0,0.1749,0.0005,0.00145,0.82315
110.0,0.17715,0.0006,0.0015,0.82075
111.0,0.17925,0.0006,0.00135,0.8188
112.0,0.18185,0.00065,0.00135,0.81615
113.0,0.18415,0.00045,0.0014,0.814
114.0,0.18645,0.00035,0.0013,0.8119
115.0,0.1882,0.0005,0.0012,0.8101
116.0,0.1902,0.00075,0.001,0.80805
117.0,0.1925,0.0005,0.0012,0.8058
118.0,0.195,0.0006,0.0011,0.8033
119.0,0.19765,0.00065,0.0011,0.8006
120.0,0.19965,0.00065,0.00095,0.79875
121.0,0.20165,0.00075,0.0009,0.7967
122.0,0.2038,0.0004,0.00105,0.79475
123.0,0.20605,0.00055,0.0011,0.7923
124.0,0.20835,0.00045,0.0011,0.7901
