time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.999,0.0,0.001,0.0
1.0,0.9982,0.0008,0.00075,0.00025
2.0,0.99735,0.00135,0.00105,0.00025
3.0,0.99655,0.00175,0.0013,0.0004
4.0,0.99535,0.0025,0.0016,0.00055
5.0,0.99415,0.00315,0.0019,0.0008
6.0,0.9923,0.004,0.00285,0.00085
7.0,0.9897,0.00575,0.0031,0.00145
8.0,0.9871,0.0064,0.0044,0.0021
9.0,0.98395,0.0076,0.0056,0.00285
10.0,0.97865,0.0104,0.00735,0.0036
11.0,0.9719,0.01395,0.00975,0.0044
12.0,0.96405,0.01785,0.01215,0.00595
13.0,0.9542,0.0224,0.01575,0.00765
14.0,0.94055,0.03025,0.01975,0.00945
15.0,0.92565,0.0372,0.0252,0.01195
16.0,0.90545,0.04755,0.032,0.015
17.0,0.88025,0.05995,0.0398,0.02
18.0,0.84845,0.07395,0.0526,0.025
19.0,0.8116,0.08985,0.06655,0.032
20.0,0.7652,0.1116,0.0826,0.0406
21.0,0.7089,0.13535,0.10405,0.0517
22.0,0.64915,0.15875,0.1265,0.0656
23.0,0.5823,0.1799,0.15495,0.08285
24.0,0.50725,0.20325,0.1863,0.1032
25.0,0.43375,0.2207,0.21965,0.1259
26.0,0.35865,0.23155,0.254,0.1558
27.0,0.28805,0.2378,0.2865,0.18765
28.0,0.2291,0.22935,0.31455,0.227
29.0,0.17675,0.2164,0.33895,0.2679
30.0,0.13635,0.19865,0.353,0.312
31.0,0.1031,0.1775,0.35965,0.35975
32.0,0.07855,0.1526,0.36105,0.4078
33.0,0.0595,0.1289,0.3568,0.4548
34.0,0.04725,0.1041,0.34745,0.5012
35.0,0.03775,0.08465,0.3343,0.5433
36.0,0.0295,0.06995,0.31445,0.5861
37.0,0.02485,0.0561,0.2928,0.62625
38.0,0.0218,0.0441,0.26975,0.66435
39.0,0.01945,0.0354,0.24625,0.6989
40.0,0.0191,0.0276,0.2229,0.7304
41.0,0.01915,0.02165,0.2031,0.7561
42.0,0.0191,0.01725,0.18275,0.7809
43.0,0.01945,0.0148,0.1639,0.80185
44.0,0.0203,0.013,0.14555,0.82115
45.0,0.0219,0.01105,0.12905,0.838
46.0,0.0228,0.0094,0.1145,0.8533
47.0,0.0243,0.00835,0.102,0.86535
48.0,0.026,0.00725,0.09035,0.8764
49.0,0.02695,0.00645,0.0803,0.8863
50.0,0.0286,0.00635,0.0721,0.89295
51.0,0.0302,0.00595,0.0651,0.89875
52.0,0.0317,0.0055,0.0582,0.9046
53.0,0.0341,0.00475,0.05145,0.9097
54.0,0.036,0.005,0.0458,0.9132
55.0,0.0388,0.00405,0.04025,0.9169
56.0,0.0409,0.00385,0.036,0.91925
57.0,0.04325,0.00365,0.03195,0.92115
58.0,0.04545,0.0036,0.02835,0.9226
59.0,0.04815,0.00355,0.0258,0.9225
60.0,0.0503,0.0033,0.02335,0.92305
61.0,0.05285,0.0028,0.0209,0.92345
62.0,0.0556,0.0027,0.0184,0.9233
63.0,0.05835,0.00275,0.0161,0.9228
64.0,0.06105,0.0026,0.01425,0.9221
65.0,0.063,0.0029,0.01315,0.92095
66.0,0.0652,0.0029,0.0119,0.92
67.0,0.0673,0.0026,0.0112,0.9189
68.0,0.06995,0.00255,0.01,0.9175
69.0,0.0738,0.00245,0.00885,0.9149
