time,propSusceptible,propExposed,propInfected,propRecovered
43.0,0.01935,0.02165,0.1903,0.7687
44.0,0.019,0.01865,0.1726,0.78975
45.0,0.0198,0.01455,0.15685,0.8088
46.0,0.02075,0.01255,0.13965,0.82705
47.0,0.02085,0.0111,0.12335,0.8447
48.0,0.0227,0.00925,0.1097,0.85835
49.0,0.02435,0.0077,0.099,0.86895
50.0,0.02555,0.0074,0.08665,0.8804
51.0,0.02665,0.0062,0.0783,0.88885
52.0,0.0287,0.0052,0.06945,0.89665
53.0,0.02995,0.0052,0.06105,0.9038
54.0,0.03235,0.0046,0.0546,0.90845
55.0,0.0347,0.0043,0.049,0.912
56.0,0.0372,0.00325,0.0433,0.91625
57.0,0.03985,0.00295,0.0377,0.9195
58.0,0.0426,0.00345,0.0336,0.92035
59.0,0.04465,0.0033,0.03025,0.9218
60.0,0.04685,0.0035,0.02735,0.9223
61.0,0.0498,0.0027,0.0246,0.9229
62.0,0.0515,0.00315,0.0219,0.92345
63.0,0.05435,0.00295,0.0192,0.9235
64.0,0.05655,0.00315,0.01735,0.92295
65.0,0.0597,0.003,0.016,0.9213
66.0,0.06185,0.00265,0.01465,0.92085
67.0,0.0644,0.0024,0.0136,0.9196
68.0,0.0669,0.00235,0.0116,0.91915
69.0,0.0703,0.0023,0.01015,0.91725
70.0,0.073,0.0021,0.009,0.9159
71.0,0.0761,0.0022,0.0082,0.9135
72.0,0.07875,0.00175,0.0079,0.9116
73.0,0.08095,0.0017,0.00745,0.9099
74.0,0.08365,0.0018,0.00675,0.9078
75.0,0.0866,0.0015,0.00675,0.90515
76.0,0.08955,0.00125,0.0066,0.9026
77.0,0.09245,0.00135,0.0062,0.9
78.0,0.0953,0.0012,0.0054,0.8981
79.0,0.09765,0.00135,0.00495,0.89605
80.0,0.1,0.0014,0.0047,0.8939
81.0,0.1023,0.0014,0.00405,0.89225
82.0,0.10445,0.00135,0.00395,0.89025
83.0,0.1077,0.001,0.00435,0.88695
84.0,0.1101,0.00115,0.004,0.88475
85.0,0.1124,0.0011,0.00355,0.88295
86.0,0.11455,0.0011,0.0033,0.88105
87.0,0.11645,0.00145,0.00295,0.87915
88.0,0.1189,0.0008,0.00335,0.87695
89.0,0.12225,0.0009,0.0031,0.87375
90.0,0.12405,0.00105,0.00265,0.87225
91.0,0.1264,0.00085,0.0026,0.87015
92.0,0.1299,0.00085,0.00225,0.867
93.0,0.13165,0.0008,0.00235,0.8652
94.0,0.1343,0.001,0.002,0.8627
95.0,0.1371,0.00075,0.0021,0.86005
96.0,0.1404,0.00065,0.00195,0.857
97.0,0.14255,0.00075,0.00175,0.85495
98.0,0.14565,0.00055,0.0017,0.8521
99.0,0.1484,0.0005,0.00145,0.84965
100.0,0.1514,0.0003,0.00145,0.84685
101.0,0.15325,0.00035,0.0013,0.8451
102.0,0.1557,0.0004,0.0011,0.8428
103.0,0.1586,0.0005,0.00115,0.83975
104.0,0.16135,0.0005,0.0011,0.83705
105.0,0.1643,0.00035,0.00115,0.8342
106.0,0.1665,0.0002,0.00135,0.83195
107.0,0.16895,0.00055,0.0012,0.8293
108.0,0.17145,0.00055,0.00115,0.82685
109.0,0.1734,0.0006,0.001,0.825
110.0,0.17485,0.00055,0.00095,0.82365
111.0,0.177,0.0005,0.0009,0.8216
112.0,0.17895,0.00055,0.0007,0.8198
113.0,0.18185,0.00045,0.0008,0.8169
114.0,0.18355,0.0003,0.00095,0.8152
115.0,0.1857,0.00045,0.00095,0.8129
116.0,0.18735,0.00065,0.0008,0.8112
117.0,0.1902,0.0005,0.00085,0.80845
118.0,0.1927,0.0004,0.00085,0.80605
119.0,0.19505,0.0004,0.00075,0.8038
120.0,0.19725,0.0003,0.0006,0.80185
121.0,0.1998,0.0003,0.00055,0.79935
122.0,0.2022,0.0005,0.0006,0.7967
123.0,0.20495,0.0005,0.00065,0.7939
124.0,0.2072,0.00055,0.00075,0.7915
125.0,0.20975,0.0005,0.0008,0.78895
126.0,0.21245,0.00045,0.00075,0.78635
127.0,0.21385,0.0005,0.00075,0.7849
128.0,0.2157,0.00055,0.00075,0.783
129.0,0.2186,0.0006,0.00065,0.78015
130.0,0.22125,0.00065,0.0007,0.7774
131.0,0.22355,0.0006,0.00075,0.7751
132.0,0.2261,0.0007,0.00075,0.77245
133.0,0.2284,0.0007,0.00075,0.77015
134.0,0.23015,0.0007,0.0009,0.76825
135.0,0.2324,0.0007,0.0009,0.766
136.0,0.23465,0.0005,0.00115,0.7637
137.0,0.2364,0.0006,0.0012,0.7618
138.0,0.23855,0.00075,0.00115,0.75955
139.0,0.2407,0.0008,0.00125,0.75725
140.0,0.2423,0.00075,0.00155,0.7554
141.0,0.24405,0.0006,0.0018,0.75355
142.0,0.2456,0.0006,0.00165,0.75215
143.0,0.2478,0.0008,0.0016,0.7498
144.0,0.24975,0.0009,0.00145,0.7479
145.0,0.2514,0.0011,0.0016,0.7459
146.0,0.2537,0.0012,0.0013,0.7438
147.0,0.25465,0.00135,0.00125,0.74275
148.0,0.25645,0.0014,0.00135,0.7408
149.0,0.258,0.0014,0.0017,0.7389
150.0,0.2596,0.00155,0.0017,0.73715
151.0,0.26095,0.0016,0.00175,0.7357
152.0,0.26245,0.00175,0.00195,0.73385
153.0,0.2648,0.00165,0.00245,0.7311
154.0,0.26615,0.00165,0.0028,0.7294
155.0,0.26805,0.0018,0.00285,0.7273
156.0,0.27,0.0017,0.0031,0.7252
157.0,0.27145,0.0019,0.0032,0.72345
158.0,0.27325,0.00195,0.0034,0.7214
159.0,0.2747,0.00235,0.00325,0.7197
160.0,0.27635,0.0022,0.0033,0.71815
161.0,0.2779,0.00245,0.00345,0.7162
162.0,0.2782,0.00275,0.00375,0.7153
163.0,0.27925,0.00275,0.00395,0.71405
164.0,0.2811,0.00255,0.0042,0.71215
165.0,0.2821,0.0026,0.0045,0.7108
166.0,0.28345,0.003,0.0046,0.70895
167.0,0.28405,0.00325,0.00475,0.70795
168.0,0.28425,0.00395,0.00495,0.70685
169.0,0.2849,0.0037,0.0055,0.7059
170.0,0.28535,0.00445,0.00545,0.70475
171.0,0.28555,0.00455,0.00625,0.70365
172.0,0.28675,0.0045,0.00665,0.7021
173.0,0.2868,0.00475,0.00725,0.7012
174.0,0.28755,0.00445,0.0079,0.7001
175.0,0.2882,0.00455,0.00855,0.6987
176.0,0.2886,0.005,0.0086,0.6978
177.0,0.28925,0.0051,0.009,0.69665
178.0,0.28945,0.00575,0.0092,0.6956
179.0,0.2888,0.00725,0.0096,0.69435
180.0,0.2888,0.00805,0.00965,0.6935
181.0,0.2886,0.00805,0.0108,0.69255
182.0,0.28765,0.0085,0.0123,0.69155
183.0,0.2878,0.00855,0.0127,0.69095
184.0,0.28695,0.00945,0.01395,0.68965
185.0,0.28595,0.00975,0.0141,0.6902
186.0,0.28515,0.00985,0.01545,0.68955
187.0,0.28315,0.0118,0.0153,0.68975
188.0,0.281,0.01255,0.0163,0.69015
189.0,0.27935,0.01285,0.01785,0.68995
190.0,0.27885,0.01275,0.0191,0.6893
191.0,0.2767,0.0136,0.0197,0.69
192.0,0.27475,0.01405,0.0204,0.6908
193.0,0.2724,0.015,0.02115,0.69145
194.0,0.2703,0.0155,0.02335,0.69085
195.0,0.26725,0.01675,0.0245,0.6915
196.0,0.2636,0.01815,0.02555,0.6927
197.0,0.2603,0.01815,0.0278,0.69375
198.0,0.256,0.0189,0.02905,0.69605
199.0,0.2512,0.02105,0.02985,0.6979
200.0,0.2475,0.02145,0.0315,0.69955
201.0,0.2437,0.02125,0.0339,0.70115
202.0,0.23945,0.02245,0.0352,0.7029
203.0,0.23495,0.0217,0.0373,0.70605
204.0,0.22985,0.0222,0.03885,0.7091
205.0,0.22645,0.0229,0.0397,0.71095
206.0,0.22145,0.02395,0.0422,0.7124
207.0,0.216,0.0248,0.0431,0.7161
208.0,0.21025,0.0255,0.04495,0.7193
209.0,0.2049,0.02655,0.0458,0.72275
210.0,0.19995,0.0274,0.04675,0.7259
211.0,0.19615,0.0267,0.04755,0.7296
212.0,0.19115,0.02675,0.0488,0.7333
213.0,0.18715,0.0251,0.0503,0.73745
214.0,0.1827,0.02495,0.05075,0.7416
215.0,0.1789,0.02475,0.04985,0.7465
216.0,0.17505,0.0256,0.0499,0.74945
217.0,0.1707,0.0254,0.04985,0.75405
218.0,0.16605,0.02515,0.05075,0.75805
219.0,0.1637,0.02345,0.05115,0.7617
220.0,0.1601,0.02315,0.05105,0.7657
221.0,0.15655,0.0225,0.0507,0.77025
222.0,0.1539,0.02175,0.05035,0.774
223.0,0.15145,0.0219,0.0478,0.77885
224.0,0.1491,0.02075,0.04785,0.7823
225.0,0.1473,0.0199,0.04665,0.78615
226.0,0.1453,0.02005,0.0455,0.78915
227.0,0.14335,0.01915,0.04535,0.79215
228.0,0.14215,0.0177,0.04535,0.7948
229.0,0.1402,0.0168,0.04515,0.79785
230.0,0.13935,0.0163,0.0436,0.80075
231.0,0.13835,0.0154,0.04285,0.8034
232.0,0.137,0.01555,0.0404,0.80705
233.0,0.1359,0.01595,0.0397,0.80845
234.0,0.13575,0.0156,0.03875,0.8099
235.0,0.13535,0.0151,0.03795,0.8116
236.0,0.13495,0.01445,0.0371,0.8135
237.0,0.13585,0.01355,0.03705,0.81355
238.0,0.13555,0.013,0.03585,0.8156
239.0,0.1363,0.0134,0.0337,0.8166
240.0,0.13695,0.0135,0.0322,0.81735
241.0,0.13725,0.0134,0.0308,0.81855
242.0,0.13705,0.01255,0.03075,0.81965
243.0,0.138,0.01225,0.0307,0.81905
244.0,0.1384,0.01195,0.0299,0.81975
245.0,0.1396,0.0115,0.029,0.8199
246.0,0.14085,0.0115,0.02715,0.8205
247.0,0.1417,0.01115,0.0271,0.82005
248.0,0.1429,0.0109,0.0266,0.8196
249.0,0.14355,0.0109,0.02535,0.8202
250.0,0.14515,0.0102,0.02605,0.8186
251.0,0.14625,0.01,0.02535,0.8184
252.0,0.14745,0.0104,0.024,0.81815
253.0,0.1485,0.0094,0.02375,0.81835
254.0,0.15055,0.00885,0.02345,0.81715
255.0,0.1524,0.00885,0.0226,0.81615
256.0,0.15365,0.00935,0.02115,0.81585
257.0,0.15475,0.00925,0.02195,0.81405
258.0,0.1558,0.00965,0.02085,0.8137
259.0,0.1576,0.0093,0.02085,0.81225
260.0,0.159,0.01005,0.0199,0.81105
261.0,0.16105,0.0097,0.01895,0.8103
262.0,0.16295,0.00905,0.0193,0.8087
263.0,0.1658,0.00785,0.02015,0.8062
264.0,0.16765,0.00735,0.01935,0.80565
265.0,0.1701,0.0074,0.0189,0.8036
266.0,0.1721,0.00785,0.01885,0.8012
267.0,0.17225,0.009,0.01895,0.7998
268.0,0.1732,0.01015,0.0178,0.79885
269.0,0.17405,0.00995,0.01765,0.79835
270.0,0.17625,0.00895,0.01835,0.79645
271.0,0.1787,0.00805,0.0185,0.79475
272.0,0.18165,0.0073,0.01875,0.7923
273.0,0.1835,0.00805,0.0174,0.79105
274.0,0.18505,0.00855,0.01735,0.78905
275.0,0.18695,0.00845,0.01695,0.78765
276.0,0.1885,0.00855,0.01775,0.7852
277.0,0.1906,0.00875,0.01775,0.7829
278.0,0.193,0.0091,0.01815,0.77975
279.0,0.1953,0.00935,0.01805,0.7773
280.0,0.1957,0.0094,0.0181,0.7768
281.0,0.1967,0.00965,0.01835,0.7753
282.0,0.1985,0.0098,0.01855,0.77315
283.0,0.19955,0.01005,0.0193,0.7711
284.0,0.20085,0.00995,0.0198,0.7694
285.0,0.2022,0.0097,0.0207,0.7674
286.0,0.204,0.0092,0.0213,0.7655
287.0,0.2056,0.00935,0.02095,0.7641
288.0,0.20645,0.01,0.02105,0.7625
289.0,0.20715,0.0108,0.0213,0.76075
290.0,0.2085,0.01065,0.02255,0.7583
291.0,0.2087,0.01185,0.0217,0.75775
292.0,0.20825,0.01255,0.0215,0.7577
293.0,0.20875,0.0127,0.02255,0.756
294.0,0.20925,0.01325,0.023,0.7545
295.0,0.20975,0.0136,0.023,0.75365
296.0,0.21,0.01315,0.0241,0.75275
297.0,0.2107,0.0125,0.02495,0.75185
298.0,0.21005,0.013,0.0257,0.75125
299.0,0.2087,0.01435,0.02585,0.7511
300.0,0.20855,0.0143,0.0266,0.75055
301.0,0.20815,0.0152,0.0275,0.74915
302.0,0.20805,0.0154,0.02825,0.7483
303.0,0.20725,0.0159,0.0295,0.74735
304.0,0.20575,0.01695,0.0305,0.7468
305.0,0.2066,0.0164,0.0313,0.7457
306.0,0.2054,0.0171,0.0317,0.7458
307.0,0.2052,0.0163,0.0324,0.7461
308.0,0.2046,0.01615,0.03295,0.7463
309.0,0.205,0.0157,0.03345,0.74585
310.0,0.20385,0.0173,0.03265,0.7462
311.0,0.20315,0.0174,0.0334,0.74605
312.0,0.20225,0.0185,0.03295,0.7463
313.0,0.20135,0.0186,0.0338,0.74625
314.0,0.20015,0.0177,0.03495,0.7472
315.0,0.1999,0.017,0.03525,0.74785
316.0,0.19805,0.0177,0.03605,0.7482
317.0,0.19715,0.0181,0.0361,0.74865
318.0,0.1957,0.01845,0.0375,0.74835
319.0,0.19355,0.0201,0.0371,0.74925
320.0,0.19185,0.01975,0.0382,0.7502
321.0,0.1904,0.01975,0.0388,0.75105
322.0,0.1907,0.0187,0.03905,0.75155
323.0,0.1885,0.0195,0.03955,0.75245
324.0,0.18605,0.02015,0.0395,0.7543
325.0,0.1862,0.0192,0.03965,0.75495
326.0,0.1855,0.01865,0.03945,0.7564
327.0,0.184,0.0178,0.04015,0.75805
328.0,0.1821,0.019,0.0382,0.7607
329.0,0.1804,0.01925,0.03945,0.7609
330.0,0.18005,0.01865,0.0399,0.7614
331.0,0.17945,0.01965,0.0381,0.7628
332.0,0.1803,0.0188,0.0388,0.7621
333.0,0.18095,0.01735,0.03975,0.76195
334.0,0.1805,0.01705,0.0395,0.76295
335.0,0.18025,0.01765,0.0389,0.7632
336.0,0.18005,0.01775,0.03915,0.76305
337.0,0.17945,0.0176,0.03795,0.765
338.0,0.17965,0.0171,0.03745,0.7658
339.0,0.18005,0.0176,0.0367,0.76565
340.0,0.17945,0.0167,0.03745,0.7664
341.0,0.1788,0.01735,0.037,0.76685
342.0,0.1804,0.0162,0.03695,0.76645
343.0,0.17995,0.0166,0.0371,0.76635
344.0,0.1801,0.01665,0.0371,0.76615
345.0,0.1788,0.01665,0.037,0.76755
346.0,0.17885,0.01845,0.0361,0.7666
347.0,0.177,0.019,0.03665,0.76735
348.0,0.17655,0.01815,0.0372,0.7681
349.0,0.1759,0.01875,0.03715,0.7682
350.0,0.17545,0.01905,0.0385,0.767
351.0,0.1755,0.01935,0.03715,0.768
352.0,0.1748,0.01995,0.0369,0.76835
353.0,0.17405,0.01895,0.0373,0.7697
354.0,0.1734,0.0185,0.0369,0.7712
355.0,0.1741,0.01775,0.0372,0.77095
356.0,0.1757,0.01655,0.03775,0.77
357.0,0.176,0.0165,0.03775,0.76975
358.0,0.1757,0.0167,0.0377,0.7699
359.0,0.17655,0.01595,0.037,0.7705
360.0,0.1777,0.0163,0.03645,0.76955
361.0,0.17825,0.01555,0.0357,0.7705
362.0,0.1779,0.0162,0.03405,0.77185
363.0,0.17705,0.0162,0.0337,0.77305
364.0,0.17785,0.0162,0.03395,0.772
365.0,0.17915,0.01685,0.0334,0.7706
366.0,0.18035,0.0173,0.0332,0.76915
367.0,0.18155,0.01685,0.03325,0.76835
368.0,0.1831,0.0159,0.03345,0.76755
369.0,0.18385,0.0158,0.0334,0.76695
370.0,0.18405,0.0164,0.03315,0.7664
371.0,0.18435,0.01615,0.03305,0.76645
372.0,0.18405,0.01645,0.0334,0.7661
373.0,0.18245,0.0171,0.03375,0.7667
374.0,0.1819,0.0166,0.0345,0.767
375.0,0.18235,0.0167,0.0343,0.76665
376.0,0.18175,0.0179,0.0345,0.76585
377.0,0.18075,0.01925,0.0349,0.7651
378.0,0.1797,0.0182,0.03735,0.76475
379.0,0.17935,0.0179,0.03795,0.7648
380.0,0.17955,0.0185,0.0374,0.76455
381.0,0.18035,0.0174,0.03765,0.7646
382.0,0.17995,0.0183,0.03665,0.7651
383.0,0.17985,0.01775,0.0381,0.7643
384.0,0.1789,0.018,0.0377,0.7654
385.0,0.1784,0.0189,0.0373,0.7654
386.0,0.1781,0.01865,0.03745,0.7658
387.0,0.1775,0.01975,0.0373,0.76545
388.0,0.1772,0.0184,0.03825,0.76615
389.0,0.17645,0.01815,0.03795,0.76745
390.0,0.177,0.01725,0.03855,0.7672
391.0,0.17595,0.01785,0.0385,0.7677
392.0,0.17585,0.01735,0.0385,0.7683
393.0,0.1757,0.0176,0.0388,0.7679
394.0,0.17675,0.0171,0.03915,0.767
395.0,0.1774,0.01715,0.03915,0.7663
396.0,0.1756,0.01785,0.03925,0.7673
397.0,0.1745,0.01875,0.03845,0.7683
398.0,0.17385,0.01825,0.03825,0.76965
399.0,0.1732,0.0182,0.03805,0.77055
400.0,0.1728,0.0186,0.0368,0.7718
401.0,0.1735,0.0182,0.0367,0.7716
402.0,0.17245,0.0187,0.03665,0.7722
403.0,0.17265,0.01795,0.0357,0.7737
404.0,0.17305,0.0179,0.0357,0.77335
405.0,0.17225,0.01845,0.0358,0.7735
406.0,0.1733,0.0163,0.0372,0.7732
407.0,0.17245,0.01695,0.03585,0.77475
408.0,0.17295,0.0172,0.03585,0.774
409.0,0.1742,0.0168,0.0351,0.7739
410.0,0.1733,0.0178,0.0339,0.775
411.0,0.1749,0.01705,0.03395,0.7741
412.0,0.1754,0.01645,0.03415,0.774
413.0,0.1756,0.01575,0.0345,0.77415
414.0,0.17595,0.0159,0.0339,0.77425
415.0,0.17615,0.0158,0.03375,0.7743
416.0,0.1757,0.0166,0.0343,0.7734
417.0,0.1753,0.017,0.0341,0.7736
418.0,0.17525,0.01675,0.03495,0.77305
419.0,0.1756,0.01705,0.03515,0.7722
420.0,0.1766,0.0161,0.03585,0.77145
421.0,0.17735,0.01505,0.03635,0.77125
422.0,0.17735,0.01635,0.0358,0.7705
423.0,0.177,0.0162,0.03575,0.77105
424.0,0.17745,0.01695,0.03575,0.76985
425.0,0.1771,0.0167,0.0355,0.7707
426.0,0.1763,0.01765,0.0348,0.77125
427.0,0.175,0.01825,0.0358,0.77095
428.0,0.1747,0.01785,0.036,0.77145
429.0,0.17365,0.0179,0.03565,0.7728
430.0,0.17435,0.0179,0.0354,0.77235
431.0,0.17435,0.01675,0.0357,0.7732
432.0,0.1743,0.0163,0.0355,0.7739
433.0,0.17325,0.01665,0.03555,0.77455
434.0,0.17285,0.01635,0.03565,0.77515
435.0,0.17225,0.0162,0.03625,0.7753
436.0,0.17265,0.01675,0.03475,0.77585
437.0,0.1721,0.0173,0.03385,0.77675
438.0,0.1719,0.0176,0.03325,0.77725
439.0,0.17325,0.0163,0.03275,0.7777
440.0,0.17465,0.01575,0.0341,0.7755
441.0,0.1757,0.01545,0.0337,0.77515
442.0,0.17625,0.01465,0.03395,0.77515
443.0,0.17655,0.0153,0.03365,0.7745
444.0,0.17735,0.0148,0.03365,0.7742
445.0,0.1795,0.0143,0.0337,0.7725
446.0,0.18025,0.01405,0.03295,0.77275
447.0,0.1812,0.0148,0.03175,0.77225
448.0,0.18115,0.01615,0.0307,0.772
449.0,0.18145,0.0153,0.03135,0.7719
450.0,0.1814,0.01495,0.031,0.77265
451.0,0.18215,0.01445,0.03155,0.77185
452.0,0.18265,0.01415,0.0324,0.7708
453.0,0.18305,0.01455,0.0312,0.7712
454.0,0.18265,0.0157,0.031,0.77065
455.0,0.18275,0.01505,0.0319,0.7703
456.0,0.18285,0.0156,0.0316,0.76995
457.0,0.1843,0.0152,0.0322,0.7683
458.0,0.18535,0.01475,0.0317,0.7682
459.0,0.1856,0.0158,0.03085,0.76775
460.0,0.1867,0.01545,0.02985,0.768
461.0,0.1862,0.0154,0.03005,0.76835
462.0,0.1861,0.01525,0.0306,0.76805
463.0,0.18735,0.01485,0.0302,0.7676
464.0,0.18835,0.015,0.03015,0.7665
465.0,0.188,0.01545,0.03085,0.7657
466.0,0.18845,0.01585,0.0298,0.7659
467.0,0.18765,0.01565,0.03105,0.76565
468.0,0.18785,0.01515,0.0321,0.7649
469.0,0.18875,0.01455,0.03275,0.76395
470.0,0.1879,0.0144,0.03375,0.76395
471.0,0.1888,0.01515,0.03285,0.7632
472.0,0.18845,0.01575,0.0322,0.7636
473.0,0.18895,0.01385,0.0326,0.7646
474.0,0.18825,0.0156,0.032,0.76415
475.0,0.188,0.016,0.0314,0.7646
476.0,0.18745,0.0159,0.0318,0.76485
477.0,0.1867,0.01645,0.032,0.76485
478.0,0.18735,0.0165,0.0322,0.76395
479.0,0.18705,0.01625,0.0319,0.7648
480.0,0.18745,0.0155,0.03235,0.7647
481.0,0.1875,0.0153,0.0329,0.7643
482.0,0.18655,0.0163,0.03365,0.7635
483.0,0.18765,0.01615,0.0333,0.7629
484.0,0.18655,0.0168,0.0332,0.76345
485.0,0.18705,0.0165,0.0327,0.76375
486.0,0.18755,0.0169,0.0326,0.76295
487.0,0.18785,0.0162,0.0327,0.76325
488.0,0.1879,0.01565,0.0327,0.76375
489.0,0.1871,0.0165,0.03235,0.76405
490.0,0.1867,0.01555,0.03305,0.7647
491.0,0.18675,0.0158,0.03275,0.7647
492.0,0.1878,0.01485,0.0323,0.76505
493.0,0.1883,0.01485,0.032,0.76485
494.0,0.1877,0.0156,0.0318,0.7649
495.0,0.18715,0.01565,0.0324,0.7648
496.0,0.1865,0.0163,0.0336,0.7636
497.0,0.18715,0.01605,0.03315,0.76365
498.0,0.18705,0.01615,0.03345,0.76335
499.0,0.18655,0.0167,0.03335,0.7634
500.0,0.18605,0.0171,0.0342,0.76265
501.0,0.18635,0.0169,0.03435,0.7624
502.0,0.18595,0.0178,0.0339,0.76235
503.0,0.1856,0.018,0.03445,0.76195
504.0,0.1854,0.0181,0.0346,0.7619
505.0,0.1843,0.01705,0.0352,0.76345
506.0,0.1841,0.01735,0.035,0.76355
507.0,0.1847,0.0171,0.0347,0.7635
508.0,0.18395,0.01715,0.03445,0.76445
509.0,0.18355,0.01705,0.0342,0.7652
510.0,0.1843,0.01655,0.0344,0.76475
511.0,0.1841,0.0163,0.03405,0.76555
512.0,0.1834,0.01595,0.03425,0.7664
513.0,0.1832,0.01585,0.03455,0.7664
514.0,0.18325,0.0162,0.0339,0.76665
515.0,0.1835,0.0158,0.0344,0.7663
516.0,0.184,0.0152,0.0354,0.7654
517.0,0.1826,0.01655,0.0342,0.76665
518.0,0.18075,0.0182,0.034,0.76705
519.0,0.182,0.017,0.0348,0.7662
520.0,0.1823,0.0166,0.0349,0.7662
521.0,0.18205,0.01655,0.0342,0.7672
522.0,0.1829,0.0165,0.03365,0.76695
523.0,0.18255,0.017,0.03435,0.7661
524.0,0.1829,0.0169,0.0343,0.7659
525.0,0.18295,0.0164,0.0355,0.76515
526.0,0.1819,0.01695,0.0355,0.76565
527.0,0.1838,0.01595,0.036,0.76425
528.0,0.18285,0.01685,0.0355,0.7648
529.0,0.1815,0.0172,0.0357,0.7656
530.0,0.18045,0.01885,0.0346,0.7661
531.0,0.1809,0.0188,0.03525,0.76505
532.0,0.18155,0.0176,0.0363,0.76455
533.0,0.1812,0.01795,0.03625,0.7646
534.0,0.18145,0.01805,0.0356,0.7649
535.0,0.18215,0.01725,0.03675,0.76385
536.0,0.1809,0.01675,0.0372,0.76515
537.0,0.18015,0.01795,0.03655,0.76535
538.0,0.17995,0.0182,0.03735,0.7645
539.0,0.1808,0.0179,0.0374,0.7639
540.0,0.1824,0.0175,0.03705,0.76305
541.0,0.18205,0.0179,0.0362,0.76385
542.0,0.1825,0.01675,0.03675,0.764
543.0,0.1829,0.0176,0.03555,0.76395
544.0,0.1839,0.0171,0.03605,0.76295
545.0,0.18385,0.0182,0.03555,0.7624
546.0,0.18405,0.01815,0.03595,0.76185
547.0,0.1838,0.01815,0.03645,0.7616
548.0,0.1835,0.018,0.0368,0.7617
549.0,0.1836,0.0176,0.0368,0.762
550.0,0.18345,0.01855,0.0366,0.7614
551.0,0.1825,0.01825,0.0377,0.76155
552.0,0.18405,0.01795,0.03665,0.76135
553.0,0.18365,0.0175,0.0374,0.76145
554.0,0.18305,0.0174,0.037,0.76255
555.0,0.18405,0.01775,0.03635,0.76185
556.0,0.1834,0.01805,0.03705,0.7615
557.0,0.18355,0.0182,0.0366,0.76165
558.0,0.18345,0.01855,0.0372,0.7608
559.0,0.1839,0.01845,0.03695,0.7607
560.0,0.1842,0.01835,0.03685,0.7606
561.0,0.18485,0.0177,0.03795,0.7595
562.0,0.1852,0.01755,0.03765,0.7596
563.0,0.1846,0.0185,0.0379,0.759
564.0,0.18465,0.01835,0.03755,0.75945
565.0,0.18455,0.0186,0.03775,0.7591
566.0,0.18435,0.0186,0.0388,0.75825
567.0,0.1853,0.0189,0.03845,0.75735
568.0,0.1837,0.0199,0.0382,0.7582
569.0,0.183,0.02055,0.0387,0.75775
570.0,0.18215,0.02,0.0393,0.75855
571.0,0.18135,0.0195,0.04005,0.7591
572.0,0.18125,0.019,0.03975,0.76
573.0,0.1814,0.01745,0.0401,0.76105
574.0,0.18065,0.01765,0.04055,0.76115
575.0,0.17945,0.01875,0.0416,0.7602
576.0,0.17965,0.0189,0.04085,0.7606
577.0,0.1793,0.01815,0.0413,0.76125
578.0,0.1791,0.01865,0.0406,0.76165
579.0,0.17815,0.0193,0.04055,0.762
580.0,0.17695,0.0194,0.0407,0.76295
581.0,0.1759,0.0196,0.0409,0.7636
582.0,0.1761,0.01895,0.04045,0.7645
583.0,0.1748,0.0186,0.0402,0.7664
584.0,0.17485,0.01805,0.03965,0.76745
585.0,0.17555,0.0184,0.0403,0.76575
