time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.999,0.0,0.001,0.0
1.0,0.9983,0.0007,0.0006,0.0004
2.0,0.99795,0.0009,0.0007,0.00045
3.0,0.9972,0.00155,0.00075,0.0005
4.0,0.9963,0.00185,0.0012,0.00065
5.0,0.9953,0.00235,0.00155,0.0008
6.0,0.9941,0.00295,0.00175,0.0012
7.0,0.9923,0.00405,0.0021,0.00155
8.0,0.9903,0.00495,0.0028,0.00195
9.0,0.9874,0.00665,0.0038,0.00215
10.0,0.98405,0.00825,0.005,0.0027
11.0,0.9796,0.00975,0.0072,0.00345
12.0,0.9737,0.0126,0.00915,0.00455
13.0,0.9658,0.01725,0.0114,0.00555
14.0,0.9559,0.02205,0.0151,0.00695
15.0,0.9438,0.02785,0.0195,0.00885
16.0,0.9274,0.03685,0.0244,0.01135
17.0,0.90745,0.04585,0.03265,0.01405
18.0,0.881,0.0592,0.04185,0.01795
19.0,0.8499,0.07185,0.0556,0.02265
20.0,0.80855,0.09295,0.06895,0.02955
21.0,0.76065,0.1164,0.0847,0.03825
22.0,0.7074,0.13595,0.1053,0.05135
23.0,0.645,0.1575,0.13295,0.06455
24.0,0.57645,0.1802,0.1607,0.08265
25.0,0.4999,0.20565,0.19095,0.1035
26.0,0.42755,0.21935,0.22495,0.12815
27.0,0.35405,0.2327,0.2556,0.15765
28.0,0.2878,0.2319,0.2884,0.1919
29.0,0.227,0.2273,0.31495,0.23075
30.0,0.177,0.2119,0.33945,0.27165
31.0,0.13535,0.19365,0.35575,0.31525
32.0,0.10195,0.17135,0.36715,0.35955
33.0,0.07845,0.14705,0.3672,0.4073
34.0,0.05985,0.12495,0.3581,0.4571
35.0,0.04715,0.1053,0.346,0.50155
36.0,0.0367,0.08935,0.32795,0.546
37.0,0.03095,0.0718,0.309,0.58825
38.0,0.0264,0.05995,0.28415,0.6295
39.0,0.0237,0.04715,0.26115,0.668
40.0,0.0215,0.0377,0.2406,0.7002
41.0,0.01925,0.0308,0.22015,0.7298
42.0,0.01915,0.0246,0.2006,0.75565
43.0,0.01785,0.0202,0.1796,0.78235
44.0,0.0184,0.01655,0.16065,0.8044
45.0,0.01885,0.0139,0.14415,0.8231
46.0,0.01995,0.0118,0.12795,0.8403
47.0,0.0208,0.0095,0.1141,0.8556
48.0,0.0217,0.0086,0.10145,0.86825
49.0,0.023,0.00725,0.0899,0.87985
50.0,0.02375,0.0062,0.07835,0.8917
51.0,0.02555,0.0055,0.0704,0.89855
52.0,0.0271,0.00555,0.06215,0.9052
53.0,0.029,0.0049,0.0547,0.9114
54.0,0.03135,0.00445,0.0471,0.9171
55.0,0.03355,0.0042,0.0423,0.91995
56.0,0.03645,0.0037,0.03735,0.9225
57.0,0.0384,0.00305,0.03285,0.9257
58.0,0.04125,0.0035,0.02865,0.9266
59.0,0.0437,0.003,0.02585,0.92745
60.0,0.0464,0.00245,0.0226,0.92855
61.0,0.0494,0.0026,0.01995,0.92805
62.0,0.052,0.00255,0.01765,0.9278
63.0,0.0551,0.00255,0.01625,0.9261
64.0,0.0576,0.00255,0.0149,0.92495
65.0,0.0605,0.00205,0.0138,0.92365
66.0,0.063,0.0023,0.01235,0.92235
67.0,0.06515,0.00285,0.01065,0.92135
68.0,0.0679,0.00225,0.0101,0.91975
69.0,0.07055,0.00245,0.0091,0.9179
70.0,0.07355,0.0017,0.0084,0.91635
71.0,0.07695,0.0019,0.00755,0.9136
72.0,0.08,0.0016,0.00725,0.91115
73.0,0.08305,0.0016,0.0066,0.90875
74.0,0.08515,0.00225,0.0056,0.907
75.0,0.08765,0.0018,0.005,0.90555
76.0,0.0903,0.0013,0.00485,0.90355
77.0,0.09325,0.00105,0.00475,0.90095
78.0,0.09565,0.00115,0.0044,0.8988
79.0,0.0986,0.001,0.00405,0.89635
80.0,0.10125,0.0009,0.0038,0.89405
81.0,0.10445,0.00075,0.00345,0.89135
82.0,0.10805,0.0008,0.0029,0.88825
83.0,0.11045,0.001,0.0026,0.88595
84.0,0.1133,0.0011,0.0028,0.8828
85.0,0.1164,0.00085,0.0028,0.87995
86.0,0.11965,0.00085,0.0023,0.8772
87.0,0.123,0.0008,0.0022,0.874
88.0,0.1259,0.00065,0.00205,0.8714
89.0,0.1284,0.00065,0.00195,0.869
90.0,0.131,0.0006,0.00195,0.86645
91.0,0.13375,0.00065,0.00185,0.86375
92.0,0.1364,0.00075,0.00155,0.8613
