time,propSusceptible,propExposed,propInfected,propRecovered
57.0,0.0388,0.00465,0.03805,0.9185
58.0,0.04125,0.0042,0.0345,0.92005
59.0,0.04395,0.00395,0.0305,0.9216
60.0,0.0469,0.00355,0.02685,0.9227
61.0,0.049,0.00325,0.02355,0.9242
62.0,0.052,0.00255,0.02175,0.9237
63.0,0.0552,0.00225,0.0192,0.92335
64.0,0.0578,0.0022,0.0174,0.9226
65.0,0.06045,0.0021,0.0154,0.92205
66.0,0.0632,0.00185,0.0143,0.92065
67.0,0.06555,0.0021,0.0128,0.91955
68.0,0.06895,0.00215,0.01185,0.91705
69.0,0.0715,0.002,0.0109,0.9156
70.0,0.07415,0.0022,0.01,0.91365
71.0,0.0768,0.0018,0.0095,0.9119
72.0,0.0798,0.002,0.00825,0.90995
73.0,0.0822,0.00195,0.00735,0.9085
74.0,0.0855,0.00165,0.00715,0.9057
75.0,0.08835,0.0014,0.0064,0.90385
76.0,0.09075,0.0014,0.00555,0.9023
77.0,0.0933,0.0012,0.00515,0.90035
78.0,0.0963,0.0011,0.0047,0.8979
79.0,0.09915,0.00115,0.00435,0.89535
80.0,0.1018,0.0012,0.00405,0.89295
81.0,0.1043,0.0015,0.00365,0.89055
82.0,0.1069,0.00135,0.00325,0.8885
83.0,0.1091,0.0012,0.00305,0.88665
84.0,0.1117,0.0011,0.00295,0.88425
85.0,0.115,0.00105,0.00295,0.881
86.0,0.11795,0.00095,0.00285,0.87825
87.0,0.12085,0.001,0.0026,0.87555
88.0,0.1231,0.00095,0.00225,0.8737
89.0,0.1254,0.0008,0.0025,0.8713
90.0,0.1282,0.001,0.00205,0.86875
91.0,0.13075,0.0008,0.00215,0.8663
92.0,0.1333,0.00095,0.0021,0.86365
93.0,0.1355,0.001,0.00195,0.86155
94.0,0.1377,0.001,0.002,0.8593
95.0,0.1399,0.0009,0.0019,0.8573
96.0,0.14215,0.00095,0.00185,0.85505
97.0,0.14475,0.00075,0.0018,0.8527
98.0,0.147,0.00075,0.0015,0.85075
99.0,0.1485,0.00085,0.00165,0.849
100.0,0.15145,0.00075,0.00165,0.84615
101.0,0.15445,0.00085,0.00125,0.84345
102.0,0.1565,0.00075,0.00135,0.8414
103.0,0.15865,0.0006,0.00145,0.8393
104.0,0.1613,0.0004,0.00145,0.83685
105.0,0.16335,0.00055,0.0013,0.8348
106.0,0.16565,0.00055,0.0014,0.8324
107.0,0.16855,0.0005,0.0013,0.82965
108.0,0.1707,0.00065,0.00115,0.8275
109.0,0.1728,0.0006,0.00105,0.82555
110.0,0.17475,0.0007,0.0011,0.82345
111.0,0.17645,0.00085,0.0012,0.8215
112.0,0.1787,0.00085,0.0012,0.81925
113.0,0.18085,0.00065,0.0015,0.817
114.0,0.1832,0.0005,0.0016,0.8147
115.0,0.18545,0.0006,0.0012,0.81275
116.0,0.1878,0.0004,0.0011,0.8107
117.0,0.1897,0.0007,0.001,0.8086
118.0,0.19175,0.00075,0.00085,0.80665
119.0,0.1934,0.0008,0.00075,0.80505
120.0,0.19585,0.0005,0.0009,0.80275
121.0,0.1981,0.00045,0.0009,0.80055
122.0,0.2,0.00045,0.00095,0.7986
123.0,0.20195,0.00045,0.00085,0.79675
124.0,0.2042,0.0003,0.00095,0.79455
125.0,0.20675,0.0003,0.00095,0.792
126.0,0.20875,0.0004,0.00095,0.7899
127.0,0.21145,0.0003,0.00115,0.7871
128.0,0.2135,0.0005,0.00095,0.78505
129.0,0.21535,0.0005,0.0009,0.78325
130.0,0.21705,0.0004,0.00095,0.7816
131.0,0.21865,0.00035,0.00095,0.78005
132.0,0.22065,0.00035,0.001,0.778
133.0,0.2226,0.00035,0.00095,0.7761
134.0,0.2245,0.0005,0.0009,0.7741
135.0,0.2265,0.0006,0.001,0.7719
136.0,0.2286,0.0008,0.00095,0.76965
137.0,0.23065,0.0007,0.001,0.76765
138.0,0.2326,0.00055,0.0013,0.76555
139.0,0.2345,0.0005,0.00115,0.76385
140.0,0.23585,0.00045,0.0013,0.7624
141.0,0.2382,0.00045,0.0012,0.76015
142.0,0.2408,0.00035,0.0011,0.75775
143.0,0.24245,0.00045,0.0007,0.7564
144.0,0.24435,0.00045,0.00075,0.75445
145.0,0.24645,0.0003,0.0009,0.75235
146.0,0.2487,0.00015,0.00095,0.7502
147.0,0.25025,0.0003,0.0008,0.74865
148.0,0.2522,0.00065,0.0008,0.74635
149.0,0.2541,0.0008,0.0007,0.7444
150.0,0.2562,0.00065,0.00105,0.7421
151.0,0.2579,0.0007,0.0011,0.7403
152.0,0.25945,0.0009,0.00115,0.7385
153.0,0.2613,0.00105,0.00105,0.7366
154.0,0.2627,0.00095,0.00105,0.7353
155.0,0.2649,0.0009,0.00115,0.73305
156.0,0.2667,0.0009,0.00125,0.73115
157.0,0.2685,0.0011,0.00125,0.72915
158.0,0.2706,0.00105,0.0014,0.72695
159.0,0.27215,0.0013,0.00165,0.7249
160.0,0.27435,0.00095,0.0017,0.723
161.0,0.2767,0.00095,0.00185,0.7205
162.0,0.278,0.00135,0.0017,0.71895
163.0,0.27915,0.0016,0.0018,0.71745
164.0,0.2809,0.0015,0.0019,0.7157
165.0,0.2831,0.0015,0.0022,0.7132
166.0,0.2846,0.0016,0.00235,0.71145
167.0,0.286,0.00175,0.00265,0.7096
168.0,0.2871,0.00185,0.0028,0.70825
169.0,0.2881,0.00215,0.00285,0.7069
170.0,0.28975,0.00215,0.003,0.7051
171.0,0.29065,0.0023,0.0031,0.70395
172.0,0.29165,0.0023,0.00305,0.703
173.0,0.292,0.00235,0.00315,0.7025
174.0,0.2933,0.0022,0.00355,0.70095
175.0,0.295,0.0024,0.00365,0.69895
176.0,0.2962,0.00245,0.00375,0.6976
177.0,0.29715,0.0027,0.00415,0.696
178.0,0.29725,0.0031,0.00415,0.6955
179.0,0.29795,0.0032,0.00445,0.6944
180.0,0.29935,0.00325,0.0049,0.6925
181.0,0.2999,0.00355,0.0051,0.69145
182.0,0.30015,0.004,0.00545,0.6904
183.0,0.3002,0.00465,0.00625,0.6889
184.0,0.3011,0.00445,0.00695,0.6875
185.0,0.30165,0.0043,0.0075,0.68655
186.0,0.30185,0.0045,0.00825,0.6854
187.0,0.30165,0.00505,0.00875,0.68455
188.0,0.30125,0.00625,0.0092,0.6833
189.0,0.30045,0.00705,0.00975,0.68275
190.0,0.30055,0.00715,0.0104,0.6819
191.0,0.2995,0.0084,0.0108,0.6813
192.0,0.2986,0.0086,0.01215,0.68065
193.0,0.2987,0.0086,0.0125,0.6802
194.0,0.2972,0.00935,0.01285,0.6806
195.0,0.2957,0.01035,0.0137,0.68025
196.0,0.29425,0.01065,0.01505,0.68005
197.0,0.29245,0.01095,0.01595,0.68065
198.0,0.2921,0.01095,0.01695,0.68
199.0,0.28985,0.0121,0.0178,0.68025
200.0,0.288,0.0122,0.01865,0.68115
201.0,0.285,0.0135,0.01985,0.68165
202.0,0.28175,0.0147,0.02115,0.6824
203.0,0.27885,0.01515,0.023,0.683
204.0,0.27495,0.0167,0.0242,0.68415
205.0,0.27265,0.0169,0.0263,0.68415
206.0,0.2705,0.0173,0.02735,0.68485
207.0,0.2669,0.01915,0.02845,0.6855
208.0,0.2632,0.02,0.02875,0.68805
209.0,0.25865,0.02055,0.0301,0.6907
210.0,0.25525,0.02165,0.03215,0.69095
211.0,0.2503,0.02185,0.0345,0.69335
212.0,0.24495,0.02245,0.0361,0.6965
213.0,0.23965,0.0228,0.03855,0.699
214.0,0.23465,0.0241,0.0395,0.70175
215.0,0.22855,0.02545,0.0404,0.7056
216.0,0.224,0.0255,0.0416,0.7089
217.0,0.219,0.02555,0.0429,0.71255
218.0,0.2147,0.025,0.0446,0.7157
219.0,0.2095,0.0256,0.04485,0.72005
220.0,0.2054,0.0263,0.0446,0.7237
221.0,0.201,0.0264,0.0458,0.7268
222.0,0.19725,0.02615,0.04735,0.72925
223.0,0.1919,0.0261,0.04935,0.73265
224.0,0.18775,0.0267,0.04915,0.7364
225.0,0.1824,0.0263,0.0503,0.741
226.0,0.1783,0.02525,0.05195,0.7445
227.0,0.17435,0.02535,0.0518,0.7485
228.0,0.16905,0.0269,0.05155,0.7525
229.0,0.16555,0.0245,0.0529,0.75705
230.0,0.16175,0.0247,0.0532,0.76035
231.0,0.15785,0.02485,0.05305,0.76425
232.0,0.1538,0.0254,0.0538,0.767
233.0,0.15035,0.0243,0.05335,0.772
234.0,0.14735,0.0228,0.05215,0.7777
235.0,0.14515,0.02265,0.0514,0.7808
236.0,0.14305,0.0212,0.05155,0.7842
237.0,0.1407,0.0204,0.05015,0.78875
238.0,0.13895,0.01915,0.04995,0.79195
239.0,0.1381,0.0171,0.04895,0.79585
240.0,0.13645,0.01745,0.04675,0.79935
241.0,0.1348,0.0171,0.0462,0.8019
242.0,0.134,0.0162,0.04375,0.80605
243.0,0.13245,0.0163,0.0427,0.80855
244.0,0.1323,0.0146,0.04195,0.81115
245.0,0.13215,0.01405,0.0414,0.8124
246.0,0.1311,0.0152,0.03855,0.81515
247.0,0.13095,0.0151,0.0373,0.81665
248.0,0.1304,0.014,0.03735,0.81825
249.0,0.13055,0.01325,0.0371,0.8191
250.0,0.13165,0.0133,0.03615,0.8189
251.0,0.13215,0.01315,0.0353,0.8194
252.0,0.13245,0.01335,0.03425,0.81995
253.0,0.1348,0.0124,0.03355,0.81925
254.0,0.1359,0.0126,0.0313,0.8202
255.0,0.137,0.0117,0.03085,0.82045
256.0,0.1393,0.01125,0.02905,0.8204
257.0,0.14035,0.01105,0.02855,0.82005
258.0,0.142,0.0115,0.02705,0.81945
259.0,0.14315,0.01085,0.0269,0.8191
260.0,0.14525,0.0102,0.02605,0.8185
261.0,0.14685,0.0102,0.02505,0.8179
262.0,0.1486,0.00915,0.0252,0.81705
263.0,0.1496,0.00955,0.02425,0.8166
264.0,0.1501,0.00935,0.0239,0.81665
265.0,0.1519,0.0094,0.02315,0.81555
266.0,0.1542,0.0086,0.0236,0.8136
267.0,0.1563,0.00815,0.0231,0.81245
268.0,0.15785,0.0084,0.0223,0.81145
269.0,0.15885,0.0096,0.0213,0.81025
270.0,0.16095,0.00925,0.021,0.8088
271.0,0.16255,0.00905,0.02045,0.80795
272.0,0.16465,0.00905,0.021,0.8053
273.0,0.16565,0.0095,0.0203,0.80455
274.0,0.16715,0.0095,0.01925,0.8041
275.0,0.17015,0.0086,0.01875,0.8025
276.0,0.1722,0.0089,0.0179,0.801
277.0,0.1739,0.00825,0.01775,0.8001
278.0,0.1766,0.00745,0.01785,0.7981
279.0,0.17765,0.00835,0.0166,0.7974
280.0,0.17985,0.00795,0.0165,0.7957
281.0,0.1821,0.0084,0.01655,0.79295
282.0,0.18445,0.00895,0.0157,0.7909
283.0,0.18585,0.009,0.0161,0.78905
284.0,0.18845,0.0083,0.0164,0.78685
285.0,0.1906,0.00705,0.01695,0.7854
286.0,0.19345,0.0068,0.0165,0.78325
287.0,0.19445,0.00755,0.0154,0.7826
288.0,0.19645,0.00785,0.01555,0.78015
289.0,0.1993,0.00775,0.01475,0.7782
290.0,0.20045,0.0072,0.0153,0.77705
291.0,0.20245,0.00705,0.0158,0.7747
292.0,0.2036,0.007,0.016,0.7734
293.0,0.2055,0.0065,0.0151,0.7729
294.0,0.20845,0.00735,0.01485,0.76935
295.0,0.21045,0.00755,0.01505,0.76695
296.0,0.2125,0.00735,0.01525,0.7649
297.0,0.21555,0.0072,0.01495,0.7623
298.0,0.21685,0.00755,0.01465,0.76095
299.0,0.21815,0.008,0.01505,0.7588
300.0,0.2198,0.0085,0.0152,0.7565
301.0,0.222,0.00805,0.0157,0.75425
302.0,0.2238,0.00855,0.0157,0.75195
303.0,0.2248,0.0089,0.0162,0.7501
304.0,0.2261,0.00825,0.016,0.74965
305.0,0.2271,0.0096,0.01605,0.74725
306.0,0.2274,0.0099,0.0171,0.7456
307.0,0.22855,0.0103,0.0173,0.74385
308.0,0.22995,0.0097,0.0188,0.74155
309.0,0.22955,0.01065,0.0188,0.741
310.0,0.2317,0.0106,0.01875,0.73895
311.0,0.23215,0.01115,0.0192,0.7375
312.0,0.233,0.01155,0.0193,0.73615
313.0,0.2344,0.01065,0.01995,0.735
314.0,0.2355,0.01145,0.0198,0.73325
315.0,0.2344,0.0122,0.02085,0.73255
316.0,0.2354,0.0118,0.02145,0.73135
317.0,0.2355,0.01195,0.02185,0.7307
318.0,0.23545,0.0127,0.0223,0.72955
319.0,0.2366,0.01295,0.02295,0.7275
320.0,0.23745,0.0129,0.0232,0.72645
321.0,0.23845,0.01245,0.02465,0.72445
322.0,0.2391,0.0132,0.0242,0.7235
323.0,0.239,0.01285,0.0251,0.72305
324.0,0.23935,0.01325,0.02585,0.72155
325.0,0.23805,0.01505,0.02735,0.71955
326.0,0.2385,0.0155,0.02855,0.71745
327.0,0.2378,0.01615,0.02945,0.7166
328.0,0.2359,0.01705,0.0305,0.71655
329.0,0.2351,0.01825,0.03015,0.7165
330.0,0.23395,0.0189,0.0309,0.71625
331.0,0.23195,0.01885,0.0323,0.7169
332.0,0.23025,0.01935,0.0327,0.7177
333.0,0.22895,0.01965,0.0331,0.7183
334.0,0.22675,0.0201,0.0336,0.71955
335.0,0.2253,0.02015,0.03555,0.719
336.0,0.2242,0.02045,0.0372,0.71815
337.0,0.22205,0.0208,0.0383,0.71885
338.0,0.2187,0.02235,0.0384,0.72055
339.0,0.21535,0.0229,0.04045,0.7213
340.0,0.2136,0.0226,0.04165,0.72215
341.0,0.21145,0.02315,0.0418,0.7236
342.0,0.2092,0.0226,0.04385,0.72435
343.0,0.2061,0.0236,0.04375,0.72655
344.0,0.20345,0.0234,0.0443,0.72885
345.0,0.1996,0.0243,0.0454,0.7307
346.0,0.1968,0.02425,0.0477,0.73125
347.0,0.19365,0.0236,0.0489,0.73385
348.0,0.19075,0.0243,0.0488,0.73615
349.0,0.1875,0.02545,0.0497,0.73735
350.0,0.1842,0.02565,0.04925,0.7409
351.0,0.18215,0.0244,0.05,0.74345
352.0,0.18005,0.02355,0.0506,0.7458
353.0,0.1781,0.0237,0.04945,0.74875
354.0,0.17685,0.0226,0.04985,0.7507
355.0,0.17545,0.0228,0.04965,0.7521
356.0,0.17405,0.02285,0.0488,0.7543
357.0,0.1726,0.02225,0.0494,0.75575
358.0,0.17145,0.02195,0.0484,0.7582
359.0,0.1694,0.0223,0.04825,0.76005
360.0,0.1675,0.0224,0.0481,0.762
361.0,0.16535,0.02435,0.0465,0.7638
362.0,0.1648,0.0225,0.04715,0.76555
363.0,0.16365,0.02235,0.0472,0.7668
364.0,0.1627,0.0212,0.0462,0.7699
365.0,0.16235,0.02065,0.046,0.771
366.0,0.1618,0.0203,0.04545,0.77245
367.0,0.16035,0.02115,0.0465,0.772
368.0,0.1576,0.02215,0.0456,0.77465
369.0,0.1565,0.02135,0.04625,0.7759
370.0,0.1557,0.02135,0.0462,0.77675
371.0,0.1554,0.0197,0.045,0.7799
372.0,0.15465,0.0195,0.0439,0.78195
373.0,0.1539,0.0204,0.0435,0.7822
374.0,0.1539,0.01965,0.0423,0.78415
375.0,0.15495,0.019,0.0422,0.78385
376.0,0.1538,0.01945,0.04205,0.7847
377.0,0.15425,0.0185,0.041,0.78625
378.0,0.1541,0.01765,0.04095,0.7873
379.0,0.15355,0.0183,0.04075,0.7874
380.0,0.15445,0.01805,0.03945,0.78805
381.0,0.15525,0.01805,0.03825,0.78845
382.0,0.15665,0.018,0.03705,0.7883
383.0,0.15715,0.01625,0.0371,0.7895
384.0,0.1579,0.0161,0.0362,0.7898
385.0,0.1583,0.0153,0.0358,0.7906
386.0,0.1586,0.01605,0.03545,0.7899
387.0,0.15945,0.0157,0.03425,0.7906
388.0,0.1594,0.01455,0.0339,0.79215
389.0,0.15955,0.0144,0.0342,0.79185
390.0,0.1589,0.0157,0.0336,0.7918
391.0,0.1599,0.01615,0.0334,0.79055
392.0,0.16165,0.01525,0.033,0.7901
393.0,0.1635,0.0149,0.03265,0.78895
394.0,0.16475,0.01445,0.032,0.7888
395.0,0.1652,0.0145,0.03205,0.78825
396.0,0.16515,0.01485,0.032,0.788
397.0,0.16515,0.0145,0.0316,0.78875
398.0,0.16605,0.0148,0.0311,0.78805
399.0,0.1669,0.01435,0.0305,0.78825
400.0,0.16835,0.01485,0.0302,0.7866
401.0,0.16855,0.015,0.0301,0.78635
402.0,0.17035,0.0147,0.0302,0.78475
403.0,0.1715,0.01465,0.02985,0.784
404.0,0.17185,0.0149,0.03045,0.7828
405.0,0.1722,0.01565,0.0305,0.78165
406.0,0.1733,0.01445,0.0316,0.78065
407.0,0.17325,0.0152,0.03145,0.7801
408.0,0.17485,0.01505,0.0308,0.7793
409.0,0.17465,0.01555,0.03125,0.77855
410.0,0.1757,0.01575,0.03075,0.7778
411.0,0.17705,0.0155,0.0311,0.77635
412.0,0.17665,0.0164,0.0313,0.77565
413.0,0.17785,0.01525,0.0323,0.7746
414.0,0.1785,0.01635,0.0311,0.77405
415.0,0.17875,0.0161,0.0312,0.77395
416.0,0.17835,0.01645,0.03295,0.77225
417.0,0.1792,0.0164,0.0326,0.7718
418.0,0.18055,0.0151,0.0325,0.77185
419.0,0.18105,0.01555,0.03195,0.77145
420.0,0.1824,0.01475,0.032,0.77085
421.0,0.183,0.01525,0.0314,0.77035
422.0,0.1835,0.0144,0.03275,0.76935
423.0,0.1843,0.01435,0.03235,0.769
424.0,0.18375,0.0146,0.033,0.76865
425.0,0.1842,0.0157,0.0322,0.7679
426.0,0.18555,0.015,0.0337,0.76575
427.0,0.1852,0.01595,0.03325,0.7656
428.0,0.1858,0.0153,0.0333,0.7656
429.0,0.18665,0.0152,0.0338,0.76435
430.0,0.1865,0.0155,0.03355,0.76445
431.0,0.1867,0.01515,0.03335,0.7648
432.0,0.18615,0.01605,0.03295,0.76485
433.0,0.186,0.01555,0.0338,0.76465
434.0,0.18585,0.01625,0.03315,0.76475
435.0,0.1868,0.016,0.0329,0.7643
436.0,0.18625,0.0169,0.0323,0.76455
437.0,0.18605,0.0166,0.0327,0.76465
438.0,0.1859,0.0165,0.0336,0.764
439.0,0.18565,0.0166,0.0346,0.76315
440.0,0.1845,0.0165,0.03455,0.76445
441.0,0.1846,0.01675,0.0343,0.76435
442.0,0.18425,0.0162,0.0353,0.76425
443.0,0.185,0.01565,0.03515,0.7642
444.0,0.18455,0.01565,0.03565,0.76415
445.0,0.18415,0.0162,0.0343,0.76535
446.0,0.1831,0.0167,0.03355,0.76665
447.0,0.18215,0.0176,0.03355,0.7667
448.0,0.18345,0.01665,0.0334,0.7665
449.0,0.18395,0.0162,0.03375,0.7661
450.0,0.18425,0.0162,0.0336,0.76595
451.0,0.18585,0.01585,0.03335,0.76495
452.0,0.1859,0.0148,0.03415,0.76515
453.0,0.18575,0.0161,0.03355,0.7646
454.0,0.186,0.0172,0.03285,0.76395
455.0,0.185,0.0168,0.0347,0.7635
456.0,0.1846,0.0157,0.03485,0.76485
457.0,0.18315,0.01685,0.035,0.765
458.0,0.183,0.0169,0.0347,0.7654
459.0,0.18305,0.01695,0.03485,0.76515
460.0,0.1836,0.01635,0.0347,0.76535
461.0,0.18345,0.0167,0.03485,0.765
462.0,0.1829,0.01685,0.0355,0.76475
463.0,0.1825,0.01845,0.0346,0.76445
464.0,0.18255,0.0166,0.03615,0.7647
465.0,0.1812,0.01705,0.0361,0.76565
466.0,0.18045,0.0161,0.0369,0.76655
467.0,0.17995,0.01645,0.03655,0.76705
468.0,0.17965,0.01685,0.03515,0.76835
469.0,0.17865,0.0173,0.0344,0.76965
470.0,0.1781,0.0169,0.0354,0.7696
471.0,0.1778,0.01635,0.03545,0.7704
472.0,0.1773,0.01725,0.0348,0.77065
473.0,0.178,0.01685,0.03495,0.7702
474.0,0.1773,0.0171,0.0361,0.7695
475.0,0.1771,0.01675,0.0347,0.77145
476.0,0.177,0.0157,0.0348,0.7725
477.0,0.1766,0.0153,0.03585,0.77225
478.0,0.176,0.017,0.0344,0.7726
479.0,0.1776,0.01605,0.0346,0.77175
480.0,0.17775,0.016,0.0357,0.77055
481.0,0.1772,0.01625,0.03515,0.7714
482.0,0.17725,0.01595,0.03485,0.77195
483.0,0.177,0.0161,0.0347,0.7722
484.0,0.17725,0.01595,0.03495,0.77185
485.0,0.1766,0.01615,0.0345,0.77275
486.0,0.1756,0.01705,0.03405,0.7733
487.0,0.1762,0.01635,0.0334,0.77405
488.0,0.1764,0.016,0.0332,0.7744
489.0,0.17685,0.0159,0.0324,0.77485
490.0,0.1783,0.015,0.0325,0.7742
491.0,0.17885,0.0138,0.0322,0.77515
492.0,0.179,0.01415,0.03195,0.7749
493.0,0.17835,0.0151,0.0324,0.77415
494.0,0.17915,0.01405,0.0323,0.7745
495.0,0.17785,0.0155,0.03175,0.7749
496.0,0.17795,0.0149,0.0315,0.77565
497.0,0.17855,0.0153,0.03085,0.7753
498.0,0.1794,0.014,0.03195,0.77465
499.0,0.17925,0.01565,0.0301,0.775
500.0,0.1811,0.01505,0.0298,0.77405
501.0,0.18225,0.01435,0.03045,0.77295
502.0,0.18195,0.01575,0.0293,0.773
503.0,0.183,0.01595,0.0292,0.77185
504.0,0.18415,0.0147,0.03005,0.7711
505.0,0.18395,0.01535,0.02935,0.77135
506.0,0.18525,0.0152,0.02885,0.7707
507.0,0.1854,0.0149,0.0293,0.7704
508.0,0.186,0.01465,0.0284,0.77095
509.0,0.18705,0.0137,0.0287,0.77055
510.0,0.18875,0.0137,0.02815,0.7694
511.0,0.1893,0.0134,0.0287,0.7686
512.0,0.18945,0.0132,0.02825,0.7691
513.0,0.1895,0.01285,0.02855,0.7691
514.0,0.18985,0.0123,0.0289,0.76895
515.0,0.1904,0.0123,0.02905,0.76825
516.0,0.18975,0.0138,0.0281,0.76835
517.0,0.19015,0.014,0.0286,0.76725
518.0,0.1902,0.0147,0.02825,0.76685
519.0,0.1913,0.0143,0.02775,0.76665
520.0,0.19185,0.0134,0.0283,0.76645
521.0,0.1928,0.01355,0.02895,0.7647
522.0,0.19325,0.0135,0.02985,0.7634
523.0,0.1937,0.01415,0.0301,0.76205
524.0,0.19455,0.0139,0.0309,0.76065
525.0,0.1951,0.01385,0.03085,0.7602
526.0,0.19385,0.01505,0.0308,0.7603
527.0,0.19315,0.01525,0.0308,0.7608
528.0,0.19405,0.01475,0.03135,0.75985
529.0,0.19345,0.0158,0.03125,0.7595
530.0,0.1933,0.01615,0.0303,0.76025
531.0,0.1948,0.015,0.03045,0.75975
532.0,0.19435,0.0154,0.0309,0.75935
533.0,0.19465,0.01525,0.03115,0.75895
534.0,0.194,0.01555,0.03165,0.7588
535.0,0.1927,0.01655,0.03275,0.758
536.0,0.1915,0.01745,0.0327,0.75835
537.0,0.192,0.0174,0.03265,0.75795
538.0,0.1913,0.01705,0.0328,0.75885
539.0,0.19,0.01725,0.03335,0.7594
540.0,0.1904,0.0168,0.0335,0.7593
541.0,0.1899,0.01645,0.03365,0.76
542.0,0.1903,0.0154,0.0342,0.7601
543.0,0.1894,0.01575,0.0341,0.76075
544.0,0.18835,0.0167,0.03445,0.7605
545.0,0.189,0.01745,0.03455,0.759
546.0,0.18855,0.0182,0.03505,0.7582
547.0,0.187,0.01955,0.035,0.75845
548.0,0.18715,0.01865,0.03565,0.75855
549.0,0.1864,0.01915,0.036,0.75845
550.0,0.18605,0.019,0.0362,0.75875
551.0,0.18505,0.01905,0.03695,0.75895
552.0,0.18395,0.0188,0.037,0.76025
553.0,0.18345,0.0183,0.0382,0.76005
554.0,0.18245,0.0187,0.03725,0.7616
555.0,0.1822,0.01825,0.0381,0.76145
556.0,0.18155,0.0185,0.03815,0.7618
557.0,0.1811,0.01825,0.0383,0.76235
558.0,0.18095,0.0183,0.0379,0.76285
559.0,0.1796,0.01845,0.0378,0.76415
560.0,0.17965,0.0174,0.03745,0.7655
561.0,0.17855,0.01785,0.0371,0.7665
562.0,0.17775,0.01805,0.03705,0.76715
563.0,0.17735,0.0171,0.0374,0.76815
564.0,0.17685,0.01725,0.03805,0.76785
565.0,0.17615,0.0183,0.0366,0.76895
566.0,0.17685,0.0188,0.03565,0.7687
567.0,0.17635,0.0182,0.0368,0.76865
568.0,0.17605,0.0176,0.03705,0.7693
569.0,0.1743,0.01735,0.0377,0.77065
570.0,0.17375,0.0176,0.03775,0.7709
571.0,0.17345,0.01715,0.0374,0.772
572.0,0.1727,0.0179,0.03765,0.77175
573.0,0.1731,0.0168,0.0385,0.7716
574.0,0.1734,0.0162,0.03885,0.77155
575.0,0.17285,0.01795,0.0371,0.7721
576.0,0.17265,0.0177,0.0375,0.77215
577.0,0.17245,0.01655,0.03815,0.77285
578.0,0.173,0.01675,0.03765,0.7726
579.0,0.1727,0.0167,0.03725,0.77335
580.0,0.1724,0.0174,0.0367,0.7735
581.0,0.17295,0.01705,0.03585,0.77415
582.0,0.17335,0.01665,0.0364,0.7736
583.0,0.17375,0.0172,0.03555,0.7735
584.0,0.17385,0.01675,0.03485,0.77455
585.0,0.17485,0.0161,0.0353,0.77375
