time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.999,0.0,0.001,0.0
1.0,0.9983,0.0007,0.0007,0.0003
2.0,0.99775,0.00085,0.0011,0.0003
3.0,0.99705,0.0012,0.0013,0.00045
4.0,0.9962,0.00145,0.0018,0.00055
5.0,0.99495,0.00235,0.00205,0.00065
6.0,0.99305,0.00345,0.00255,0.00095
7.0,0.99075,0.0051,0.00305,0.0011
8.0,0.98875,0.005,0.0047,0.00155
9.0,0.98455,0.00745,0.0058,0.0022
10.0,0.97875,0.01095,0.0072,0.0031
11.0,0.97245,0.01445,0.00875,0.00435
12.0,0.9646,0.018,0.0114,0.006
13.0,0.9549,0.0223,0.0155,0.0073
14.0,0.9433,0.02775,0.01935,0.0096
15.0,0.92815,0.0349,0.0246,0.01235
16.0,0.90845,0.0458,0.03035,0.0154
17.0,0.8842,0.0572,0.0389,0.0197
18.0,0.8561,0.06865,0.0502,0.02505
19.0,0.81845,0.08685,0.06375,0.03095
20.0,0.7756,0.10615,0.07795,0.0403
21.0,0.7247,0.1264,0.09755,0.05135
22.0,0.6639,0.1518,0.11995,0.06435
23.0,0.59885,0.1716,0.14885,0.0807
24.0,0.5268,0.19465,0.1767,0.10185
25.0,0.4561,0.2132,0.20575,0.12495
26.0,0.38185,0.2293,0.2352,0.15365
27.0,0.3135,0.2331,0.26825,0.18515
28.0,0.2501,0.2319,0.297,0.221
29.0,0.19655,0.2229,0.3205,0.26005
30.0,0.15115,0.20655,0.3406,0.3017
31.0,0.1153,0.1852,0.35345,0.34605
32.0,0.08725,0.16215,0.35745,0.39315
33.0,0.06805,0.13535,0.35675,0.43985
34.0,0.0531,0.11445,0.34775,0.4847
35.0,0.04275,0.09215,0.3353,0.5298
36.0,0.03465,0.0755,0.3184,0.57145
37.0,0.0292,0.06055,0.299,0.61125
38.0,0.02455,0.05065,0.27685,0.64795
39.0,0.02205,0.0402,0.255,0.68275
40.0,0.0203,0.03155,0.2339,0.71425
41.0,0.01865,0.0261,0.2125,0.74275
42.0,0.01815,0.0217,0.19065,0.7695
43.0,0.0184,0.01775,0.17215,0.7917
44.0,0.0192,0.01425,0.15585,0.8107
45.0,0.02055,0.012,0.1392,0.82825
46.0,0.02195,0.01,0.12555,0.8425
47.0,0.0225,0.00905,0.11185,0.8566
48.0,0.02315,0.00775,0.0987,0.8704
49.0,0.0245,0.00765,0.08755,0.8803
50.0,0.02675,0.00645,0.0774,0.8894
51.0,0.02815,0.00605,0.06765,0.89815
52.0,0.02995,0.0057,0.0592,0.90515
53.0,0.0315,0.00515,0.0536,0.90975
54.0,0.03355,0.0049,0.04765,0.9139
