time,propSusceptible,propExposed,propInfected,propRecovered
389.0,0.181,0.01655,0.034,0.76845
390.0,0.18185,0.01665,0.03385,0.76765
391.0,0.18235,0.0163,0.0344,0.76695
392.0,0.1815,0.01755,0.03405,0.7669
393.0,0.1816,0.01695,0.03475,0.7667
394.0,0.1819,0.01665,0.0336,0.76785
395.0,0.18285,0.0154,0.0346,0.76715
396.0,0.182,0.0157,0.0351,0.7672
397.0,0.1813,0.01645,0.0345,0.76775
398.0,0.18285,0.016,0.0349,0.76625
399.0,0.18325,0.0168,0.03415,0.7658
400.0,0.18275,0.01635,0.03475,0.76615
401.0,0.1821,0.01745,0.0356,0.76485
402.0,0.1821,0.0174,0.0355,0.765
403.0,0.18175,0.01835,0.0354,0.7645
404.0,0.1815,0.01935,0.0352,0.76395
405.0,0.18085,0.01865,0.0364,0.7641
406.0,0.18095,0.01845,0.0362,0.7644
407.0,0.1807,0.0176,0.0364,0.7653
408.0,0.1808,0.01825,0.03555,0.7654
409.0,0.18015,0.0182,0.0362,0.76545
410.0,0.17955,0.0182,0.0363,0.76595
411.0,0.17835,0.0179,0.03715,0.7666
412.0,0.17855,0.01745,0.03575,0.76825
413.0,0.1787,0.0175,0.03665,0.76715
414.0,0.177,0.0184,0.03655,0.76805
415.0,0.17745,0.01705,0.0376,0.7679
416.0,0.17735,0.01695,0.0364,0.7693
417.0,0.1771,0.01655,0.03675,0.7696
418.0,0.1781,0.0168,0.0349,0.7702
419.0,0.178,0.01635,0.03565,0.77
420.0,0.17815,0.0163,0.03575,0.7698
421.0,0.1778,0.01625,0.0361,0.76985
422.0,0.17885,0.01595,0.03525,0.76995
423.0,0.1778,0.01715,0.0343,0.77075
424.0,0.17885,0.01565,0.0347,0.7708
425.0,0.1797,0.0154,0.03505,0.76985
426.0,0.18,0.0166,0.03395,0.76945
427.0,0.17955,0.0164,0.0336,0.77045
428.0,0.1788,0.01605,0.0346,0.77055
429.0,0.17865,0.0165,0.03405,0.7708
430.0,0.1792,0.0168,0.03325,0.77075
431.0,0.1793,0.0166,0.0333,0.7708
432.0,0.17985,0.01595,0.03365,0.77055
433.0,0.18005,0.01595,0.0343,0.7697
434.0,0.1797,0.01645,0.0338,0.77005
435.0,0.17975,0.0166,0.0339,0.76975
436.0,0.18025,0.0169,0.0337,0.76915
437.0,0.18005,0.0162,0.0345,0.76925
438.0,0.17885,0.017,0.03325,0.7709
439.0,0.179,0.0166,0.0338,0.7706
440.0,0.1782,0.01735,0.0335,0.77095
441.0,0.1774,0.016,0.03395,0.77265
442.0,0.1768,0.01615,0.03485,0.7722
443.0,0.17805,0.0167,0.0346,0.77065
444.0,0.17775,0.01695,0.0347,0.7706
445.0,0.17725,0.0172,0.035,0.77055
446.0,0.17745,0.0179,0.03425,0.7704
447.0,0.1774,0.0177,0.03435,0.77055
448.0,0.17765,0.016,0.0357,0.77065
449.0,0.17915,0.01655,0.0344,0.7699
450.0,0.17935,0.0163,0.03445,0.7699
451.0,0.1798,0.0167,0.03445,0.76905
452.0,0.17995,0.01685,0.03485,0.76835
453.0,0.17935,0.01695,0.0348,0.7689
454.0,0.1805,0.01605,0.0344,0.76905
455.0,0.18175,0.01615,0.03365,0.76845
456.0,0.1815,0.01565,0.0348,0.76805
457.0,0.1806,0.01585,0.03435,0.7692
458.0,0.1806,0.0164,0.0349,0.7681
459.0,0.1798,0.01655,0.0335,0.77015
460.0,0.1796,0.01725,0.0325,0.77065
461.0,0.1794,0.0174,0.03295,0.77025
462.0,0.1794,0.0169,0.0329,0.7708
463.0,0.17925,0.01675,0.034,0.77
464.0,0.178,0.0174,0.03385,0.77075
465.0,0.1773,0.0176,0.03345,0.77165
466.0,0.17665,0.0179,0.03425,0.7712
467.0,0.17475,0.01855,0.035,0.7717
468.0,0.1765,0.0169,0.03495,0.77165
469.0,0.1755,0.01785,0.0349,0.77175
470.0,0.17375,0.018,0.0358,0.77245
471.0,0.1743,0.0169,0.0365,0.7723
472.0,0.1733,0.016,0.03715,0.77355
473.0,0.17315,0.01635,0.0365,0.774
474.0,0.1735,0.01615,0.0358,0.77455
475.0,0.17265,0.0169,0.0349,0.77555
476.0,0.172,0.01795,0.0334,0.77665
477.0,0.17205,0.0174,0.03455,0.776
478.0,0.1731,0.0165,0.0353,0.7751
479.0,0.17325,0.01715,0.0341,0.7755
480.0,0.17315,0.01685,0.0344,0.7756
481.0,0.1733,0.0172,0.0336,0.7759
482.0,0.1735,0.0179,0.03385,0.77475
483.0,0.17535,0.01715,0.03295,0.77455
484.0,0.17605,0.01655,0.03345,0.77395
485.0,0.1764,0.01625,0.0325,0.77485
486.0,0.1771,0.0158,0.0321,0.775
487.0,0.17805,0.01595,0.0326,0.7734
488.0,0.1787,0.01535,0.0329,0.77305
489.0,0.17915,0.0159,0.0329,0.77205
490.0,0.1782,0.01595,0.034,0.77185
491.0,0.17805,0.01545,0.0346,0.7719
492.0,0.1775,0.01685,0.0332,0.77245
493.0,0.1767,0.0174,0.0334,0.7725
494.0,0.178,0.01625,0.0339,0.77185
495.0,0.1773,0.0169,0.034,0.7718
496.0,0.17805,0.01705,0.0343,0.7706
497.0,0.1787,0.016,0.0337,0.7716
498.0,0.179,0.0156,0.03365,0.77175
499.0,0.17925,0.0156,0.03255,0.7726
500.0,0.17935,0.01545,0.0321,0.7731
501.0,0.17985,0.0157,0.0322,0.77225
502.0,0.1802,0.015,0.03225,0.77255
503.0,0.1799,0.01585,0.0327,0.77155
504.0,0.17985,0.01665,0.0338,0.7697
505.0,0.18015,0.01625,0.03375,0.76985
506.0,0.18075,0.01685,0.0325,0.7699
507.0,0.18095,0.0162,0.0334,0.76945
508.0,0.1807,0.01765,0.0329,0.76875
509.0,0.1803,0.018,0.0329,0.7688
510.0,0.1804,0.017,0.0339,0.7687
511.0,0.18105,0.0162,0.03545,0.7673
512.0,0.18185,0.016,0.03465,0.7675
513.0,0.1825,0.01605,0.03455,0.7669
514.0,0.18245,0.01655,0.0348,0.7662
515.0,0.183,0.017,0.034,0.766
516.0,0.1837,0.01695,0.0342,0.76515
517.0,0.1823,0.01815,0.0336,0.76595
518.0,0.18265,0.01835,0.03345,0.76555
519.0,0.1828,0.01755,0.0356,0.76405
520.0,0.18305,0.0178,0.0357,0.76345
521.0,0.18265,0.01765,0.03665,0.76305
522.0,0.18185,0.0188,0.03655,0.7628
523.0,0.1813,0.0177,0.0372,0.7638
524.0,0.17975,0.0188,0.03695,0.7645
525.0,0.17995,0.01785,0.03685,0.76535
526.0,0.17885,0.0184,0.0369,0.76585
527.0,0.17785,0.0184,0.0369,0.76685
528.0,0.17745,0.0184,0.0373,0.76685
529.0,0.17685,0.01905,0.03615,0.76795
530.0,0.17595,0.01895,0.0362,0.7689
531.0,0.1763,0.01825,0.0362,0.76925
532.0,0.17605,0.0177,0.03575,0.7705
533.0,0.1765,0.01775,0.0344,0.77135
534.0,0.17595,0.018,0.0345,0.77155
535.0,0.1765,0.0167,0.03515,0.77165
536.0,0.17615,0.0177,0.0359,0.77025
537.0,0.177,0.0178,0.0364,0.7688
538.0,0.17535,0.01905,0.0365,0.7691
539.0,0.17575,0.0184,0.03675,0.7691
540.0,0.1753,0.01795,0.0355,0.77125
541.0,0.1746,0.018,0.03475,0.77265
542.0,0.1745,0.018,0.03555,0.77195
543.0,0.1751,0.01815,0.03555,0.7712
544.0,0.1759,0.01665,0.03625,0.7712
545.0,0.1758,0.01795,0.0353,0.77095
546.0,0.1772,0.0167,0.03495,0.77115
547.0,0.17845,0.01565,0.03595,0.76995
548.0,0.1785,0.01545,0.0358,0.77025
549.0,0.1778,0.01575,0.03545,0.771
550.0,0.17755,0.0161,0.03575,0.7706
551.0,0.17825,0.01685,0.03465,0.77025
552.0,0.1782,0.0169,0.03525,0.76965
553.0,0.17715,0.01725,0.03535,0.77025
554.0,0.177,0.0182,0.0345,0.7703
555.0,0.1768,0.01855,0.03545,0.7692
556.0,0.17675,0.01885,0.0354,0.769
557.0,0.17665,0.01875,0.0354,0.7692
558.0,0.17745,0.0188,0.03505,0.7687
559.0,0.17785,0.0169,0.0359,0.76935
560.0,0.17835,0.0178,0.03675,0.7671
561.0,0.1789,0.0181,0.03645,0.76655
562.0,0.1789,0.01755,0.0362,0.76735
563.0,0.1787,0.01765,0.03585,0.7678
564.0,0.17945,0.01715,0.0354,0.768
565.0,0.1792,0.0176,0.035,0.7682
566.0,0.1788,0.01745,0.03575,0.768
567.0,0.1795,0.01715,0.0359,0.76745
568.0,0.18055,0.0171,0.0354,0.76695
569.0,0.18135,0.0165,0.03485,0.7673
570.0,0.1817,0.01645,0.0338,0.76805
571.0,0.1815,0.0173,0.03425,0.76695
572.0,0.1795,0.0181,0.03405,0.76835
573.0,0.1797,0.0179,0.0346,0.7678
574.0,0.1799,0.01745,0.035,0.76765
575.0,0.17975,0.01785,0.03465,0.76775
576.0,0.17975,0.01755,0.03535,0.76735
577.0,0.1801,0.01695,0.0358,0.76715
578.0,0.1806,0.0174,0.03605,0.76595
579.0,0.18085,0.01715,0.0367,0.7653
580.0,0.18135,0.0165,0.03655,0.7656
581.0,0.18235,0.0156,0.0361,0.76595
582.0,0.1825,0.01575,0.0368,0.76495
583.0,0.18235,0.01655,0.0365,0.7646
584.0,0.1825,0.0166,0.037,0.7639
585.0,0.182,0.01805,0.0368,0.76315
