time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.999,0.0,0.001,0.0
1.0,0.9984,0.0006,0.0008,0.0002
2.0,0.99775,0.00125,0.0007,0.0003
3.0,0.99705,0.00165,0.00085,0.00045
4.0,0.99625,0.00205,0.00125,0.00045
5.0,0.99475,0.0029,0.00165,0.0007
6.0,0.9935,0.00315,0.0025,0.00085
7.0,0.991,0.0043,0.0035,0.0012
8.0,0.9875,0.0065,0.0044,0.0016
9.0,0.9834,0.0087,0.0057,0.0022
10.0,0.97865,0.0109,0.00735,0.0031
11.0,0.97255,0.01325,0.0098,0.0044
12.0,0.96435,0.0178,0.01205,0.0058
13.0,0.95505,0.0222,0.0156,0.00715
14.0,0.94285,0.0278,0.0196,0.00975
15.0,0.92595,0.0368,0.02545,0.0118
16.0,0.9064,0.046,0.0318,0.0158
17.0,0.8793,0.06095,0.04025,0.0195
18.0,0.84485,0.0771,0.05315,0.0249
19.0,0.80445,0.09445,0.07,0.0311
20.0,0.7529,0.11895,0.08795,0.0402
21.0,0.69745,0.14345,0.1068,0.0523
22.0,0.63335,0.16695,0.134,0.0657
23.0,0.5635,0.1893,0.1657,0.0815
24.0,0.489,0.21005,0.1986,0.10235
25.0,0.4153,0.22495,0.23245,0.1273
26.0,0.34,0.2371,0.2658,0.1571
27.0,0.2716,0.24205,0.29495,0.1914
28.0,0.21175,0.2358,0.32325,0.2292
29.0,0.1616,0.2192,0.3471,0.2721
30.0,0.1232,0.1961,0.3643,0.3164
31.0,0.0915,0.17485,0.37135,0.3623
32.0,0.0708,0.1458,0.3705,0.4129
33.0,0.0535,0.1204,0.3653,0.4608
34.0,0.04085,0.10125,0.35175,0.50615
35.0,0.0321,0.0841,0.3336,0.5502
36.0,0.0267,0.06565,0.3132,0.59445
37.0,0.02235,0.05205,0.29015,0.63545
38.0,0.0195,0.042,0.2669,0.6716
39.0,0.0181,0.03445,0.2414,0.70605
40.0,0.0169,0.02835,0.21845,0.7363
41.0,0.01675,0.0232,0.19595,0.7641
42.0,0.01755,0.01875,0.17605,0.78765
43.0,0.01775,0.0145,0.1588,0.80895
44.0,0.01815,0.01205,0.144,0.8258
45.0,0.0195,0.01045,0.1278,0.84225
46.0,0.02075,0.0089,0.113,0.85735
47.0,0.02165,0.007,0.10175,0.8696
48.0,0.0223,0.00655,0.0904,0.88075
49.0,0.0234,0.00615,0.0808,0.88965
50.0,0.02465,0.0063,0.0716,0.89745
51.0,0.02705,0.00505,0.06395,0.90395
52.0,0.02925,0.00465,0.0576,0.9085
53.0,0.03145,0.00415,0.05185,0.91255
54.0,0.03355,0.00415,0.0446,0.9177
55.0,0.0356,0.0044,0.0404,0.9196
56.0,0.0381,0.00365,0.0358,0.92245
57.0,0.03985,0.0038,0.0319,0.92445
58.0,0.04235,0.0038,0.0278,0.92605
59.0,0.0444,0.00345,0.0246,0.92755
60.0,0.04695,0.0033,0.0222,0.92755
61.0,0.05005,0.0027,0.0201,0.92715
62.0,0.05275,0.0025,0.0179,0.92685
63.0,0.0559,0.0023,0.0155,0.9263
64.0,0.0588,0.00165,0.0135,0.92605
65.0,0.06255,0.00205,0.01175,0.92365
66.0,0.06575,0.0019,0.0105,0.92185
67.0,0.0696,0.0017,0.00935,0.91935
68.0,0.0721,0.0017,0.00785,0.91835
69.0,0.07535,0.00175,0.0071,0.9158
70.0,0.0776,0.00155,0.0067,0.91415
71.0,0.0803,0.00135,0.006,0.91235
72.0,0.08305,0.0012,0.0053,0.91045
73.0,0.08625,0.0013,0.00475,0.9077
74.0,0.08925,0.0012,0.00405,0.9055
75.0,0.09195,0.0013,0.0038,0.90295
76.0,0.09445,0.0013,0.0035,0.90075
77.0,0.0974,0.001,0.0032,0.8984
78.0,0.1011,0.001,0.00285,0.89505
79.0,0.1043,0.0011,0.00235,0.89225
80.0,0.10665,0.0011,0.0023,0.88995
81.0,0.1094,0.00105,0.00225,0.8873
82.0,0.11215,0.00115,0.00175,0.88495
83.0,0.1154,0.0011,0.00195,0.88155
84.0,0.11745,0.00095,0.0021,0.8795
85.0,0.12,0.001,0.00185,0.87715
86.0,0.1226,0.00075,0.0019,0.87475
87.0,0.12565,0.00055,0.0018,0.872
