time,propSusceptible,propExposed,propInfected,propRecovered
0.0,0.999,0.0,0.001,0.0
1.0,0.99815,0.00085,0.0006,0.0004
2.0,0.99755,0.0012,0.0008,0.00045
3.0,0.9968,0.0018,0.0009,0.0005
4.0,0.99615,0.0019,0.00125,0.0007
5.0,0.9948,0.0027,0.00165,0.00085
6.0,0.9932,0.0037,0.00215,0.00095
7.0,0.9912,0.0045,0.00325,0.00105
8.0,0.9878,0.0068,0.0041,0.0013
9.0,0.98385,0.00865,0.00565,0.00185
10.0,0.97775,0.0123,0.0076,0.00235
11.0,0.9702,0.01595,0.0104,0.00345
12.0,0.9619,0.02035,0.01315,0.0046
13.0,0.94975,0.0268,0.01785,0.0056
14.0,0.93505,0.03315,0.02375,0.00805
15.0,0.91505,0.042,0.03165,0.0113
16.0,0.89015,0.0556,0.03885,0.0154
17.0,0.8593,0.07205,0.0486,0.02005
18.0,0.82135,0.08935,0.0624,0.0269
19.0,0.77905,0.10755,0.07765,0.03575
20.0,0.72785,0.1297,0.0973,0.04515
21.0,0.6704,0.1503,0.1217,0.0576
22.0,0.60235,0.17285,0.15065,0.07415
23.0,0.5269,0.2014,0.17775,0.09395
24.0,0.45245,0.2189,0.21025,0.1184
25.0,0.37915,0.23025,0.24505,0.14555
26.0,0.31175,0.2305,0.2786,0.17915
27.0,0.24955,0.22765,0.3068,0.216
28.0,0.1948,0.2194,0.3297,0.2561
29.0,0.1508,0.2033,0.34335,0.30255
30.0,0.11405,0.18405,0.35535,0.34655
31.0,0.0867,0.15935,0.3598,0.39415
32.0,0.06675,0.1335,0.3601,0.43965
33.0,0.0522,0.1107,0.3529,0.4842
34.0,0.0407,0.09135,0.3368,0.53115
35.0,0.0323,0.0756,0.31895,0.57315
36.0,0.02695,0.0603,0.29615,0.6166
37.0,0.0232,0.0495,0.2726,0.6547
38.0,0.0204,0.039,0.24875,0.69185
39.0,0.01855,0.03185,0.2264,0.7232
40.0,0.01895,0.02435,0.20515,0.75155
41.0,0.0188,0.02095,0.1835,0.77675
42.0,0.01905,0.0167,0.16335,0.8009
43.0,0.02005,0.01405,0.1451,0.8208
44.0,0.02195,0.0104,0.1297,0.83795
45.0,0.02385,0.0085,0.11665,0.851
46.0,0.02455,0.00785,0.10245,0.86515
47.0,0.02485,0.00765,0.09025,0.87725
48.0,0.0268,0.00685,0.0795,0.88685
49.0,0.02925,0.0064,0.0706,0.89375
50.0,0.03075,0.00625,0.063,0.9
51.0,0.03275,0.0057,0.0572,0.90435
52.0,0.03415,0.00485,0.05105,0.90995
53.0,0.03705,0.0046,0.0451,0.91325
54.0,0.03875,0.00445,0.04035,0.91645
55.0,0.04035,0.00455,0.0349,0.9202
56.0,0.0434,0.00405,0.03045,0.9221
57.0,0.04555,0.0036,0.0279,0.92295
58.0,0.04745,0.0036,0.026,0.92295
59.0,0.0497,0.0036,0.02305,0.92365
60.0,0.0531,0.0034,0.02065,0.92285
61.0,0.0561,0.0036,0.01875,0.92155
62.0,0.05885,0.00305,0.01705,0.92105
63.0,0.06155,0.00325,0.0157,0.9195
64.0,0.06385,0.00295,0.0144,0.9188
65.0,0.0664,0.00265,0.01315,0.9178
66.0,0.0688,0.00285,0.01205,0.9163
67.0,0.0717,0.00285,0.01045,0.915
68.0,0.0744,0.00285,0.00925,0.9135
69.0,0.0773,0.00245,0.0088,0.91145
70.0,0.079,0.0022,0.00795,0.91085
71.0,0.08145,0.00215,0.0073,0.9091
