time,propSusceptible,propExposed,propInfected,propRecovered
75.0,0.0864,0.0019,0.0066,0.9051
76.0,0.08885,0.00155,0.0066,0.903
77.0,0.0907,0.00175,0.00595,0.9016
78.0,0.09315,0.0016,0.0055,0.89975
79.0,0.0966,0.00145,0.00535,0.8966
80.0,0.09905,0.00165,0.0046,0.8947
81.0,0.10185,0.0015,0.0046,0.89205
82.0,0.10515,0.00125,0.00475,0.88885
83.0,0.10785,0.0014,0.0043,0.88645
84.0,0.1109,0.0016,0.0041,0.8834
85.0,0.1135,0.00155,0.0041,0.88085
86.0,0.1166,0.0012,0.00375,0.87845
87.0,0.11905,0.00125,0.00325,0.87645
88.0,0.1226,0.00095,0.003,0.87345
89.0,0.12485,0.00115,0.00275,0.87125
90.0,0.12725,0.00115,0.00265,0.86895
91.0,0.1304,0.00135,0.00245,0.8658
92.0,0.133,0.0014,0.00225,0.86335
93.0,0.13585,0.001,0.00265,0.8605
94.0,0.1386,0.00085,0.00265,0.8579
95.0,0.1407,0.00105,0.00245,0.8558
96.0,0.1434,0.00095,0.00265,0.853
97.0,0.14515,0.00105,0.0026,0.8512
98.0,0.1472,0.00135,0.00235,0.8491
99.0,0.14985,0.00105,0.0023,0.8468
100.0,0.15175,0.001,0.00225,0.845
101.0,0.15375,0.0011,0.0022,0.84295
102.0,0.15635,0.00085,0.00235,0.84045
103.0,0.158,0.0009,0.0021,0.839
104.0,0.1605,0.00095,0.00205,0.8365
105.0,0.16265,0.0009,0.0022,0.83425
106.0,0.1654,0.00075,0.0025,0.83135
107.0,0.16785,0.0009,0.00245,0.8288
108.0,0.16985,0.00105,0.0025,0.8266
109.0,0.1716,0.0011,0.00225,0.82505
110.0,0.17425,0.0008,0.0023,0.82265
111.0,0.17695,0.00075,0.00195,0.82035
112.0,0.1791,0.0007,0.00175,0.81845
113.0,0.1809,0.0007,0.0017,0.8167
114.0,0.183,0.00065,0.00175,0.8146
115.0,0.1853,0.00065,0.00165,0.8124
116.0,0.1875,0.0008,0.00165,0.81005
117.0,0.1892,0.00095,0.00165,0.8082
118.0,0.1915,0.00095,0.00165,0.8059
119.0,0.19355,0.00095,0.0017,0.8038
120.0,0.19565,0.0008,0.00175,0.8018
121.0,0.1972,0.001,0.0019,0.7999
122.0,0.19945,0.00115,0.0016,0.7978
123.0,0.20215,0.00105,0.00145,0.79535
124.0,0.20465,0.00085,0.00165,0.79285
125.0,0.2065,0.00095,0.00145,0.7911
126.0,0.2079,0.00105,0.0014,0.78965
127.0,0.21,0.0011,0.0014,0.7875
128.0,0.21215,0.0011,0.0014,0.78535
129.0,0.21445,0.001,0.0015,0.78305
130.0,0.2171,0.00085,0.00155,0.7805
131.0,0.21915,0.00085,0.0016,0.7784
132.0,0.2212,0.0008,0.00155,0.77645
133.0,0.22305,0.00105,0.00155,0.77435
134.0,0.2249,0.00105,0.0016,0.77245
135.0,0.22695,0.0011,0.00155,0.7704
136.0,0.2288,0.0013,0.00155,0.76835
137.0,0.2311,0.00115,0.0017,0.76605
138.0,0.2332,0.00105,0.0019,0.76385
139.0,0.23465,0.00115,0.0018,0.7624
140.0,0.2367,0.00125,0.0019,0.76015
141.0,0.23905,0.00135,0.0018,0.7578
142.0,0.24085,0.0012,0.0019,0.75605
143.0,0.2427,0.0013,0.002,0.754
144.0,0.24515,0.001,0.0024,0.75145
145.0,0.2474,0.00085,0.00225,0.7495
146.0,0.24935,0.00105,0.00205,0.74755
147.0,0.2513,0.00115,0.0022,0.74535
148.0,0.2533,0.0015,0.00235,0.74285
149.0,0.25505,0.00145,0.00255,0.74095
150.0,0.25625,0.0014,0.00265,0.7397
151.0,0.2583,0.0016,0.00265,0.73745
152.0,0.26095,0.00165,0.0027,0.7347
153.0,0.26335,0.00165,0.00295,0.73205
154.0,0.26505,0.00175,0.00295,0.73025
155.0,0.2668,0.00185,0.00325,0.7281
156.0,0.268,0.0017,0.00365,0.72665
157.0,0.2698,0.00145,0.0037,0.72505
158.0,0.27115,0.002,0.00335,0.7235
159.0,0.27255,0.0019,0.0036,0.72195
160.0,0.2746,0.0022,0.00355,0.71965
161.0,0.27635,0.00225,0.0038,0.7176
162.0,0.27765,0.0026,0.004,0.71575
163.0,0.2789,0.00235,0.0045,0.71425
164.0,0.27985,0.0027,0.0041,0.71335
165.0,0.2815,0.0029,0.00415,0.71145
166.0,0.28305,0.00305,0.004,0.7099
167.0,0.28445,0.00255,0.0048,0.7082
168.0,0.2851,0.0025,0.0047,0.7077
169.0,0.28595,0.00275,0.00505,0.70625
170.0,0.28745,0.0029,0.0055,0.70415
171.0,0.28785,0.00375,0.00505,0.70335
172.0,0.28855,0.00415,0.00495,0.70235
173.0,0.28865,0.0047,0.0056,0.70105
174.0,0.2888,0.0047,0.006,0.7005
175.0,0.2895,0.00525,0.00575,0.6995
176.0,0.29065,0.0051,0.0064,0.69785
177.0,0.29145,0.0053,0.0068,0.69645
178.0,0.2929,0.00475,0.00755,0.6948
179.0,0.29345,0.00485,0.00785,0.69385
180.0,0.29335,0.0056,0.00785,0.6932
181.0,0.29315,0.0063,0.00835,0.6922
182.0,0.2931,0.00675,0.00875,0.6914
183.0,0.2932,0.00715,0.0093,0.69035
184.0,0.29265,0.0075,0.01015,0.6897
185.0,0.29235,0.0078,0.01075,0.6891
186.0,0.29245,0.0081,0.0111,0.68835
187.0,0.2924,0.00805,0.01185,0.6877
188.0,0.29175,0.0074,0.0134,0.68745
189.0,0.29065,0.0085,0.01335,0.6875
190.0,0.28905,0.0095,0.0142,0.68725
191.0,0.28835,0.0095,0.01505,0.6871
192.0,0.2867,0.01065,0.0159,0.68675
193.0,0.28595,0.01095,0.0168,0.6863
194.0,0.28515,0.01135,0.01805,0.68545
195.0,0.28345,0.01165,0.01855,0.68635
196.0,0.2821,0.01205,0.0199,0.68595
197.0,0.28045,0.0132,0.02095,0.6854
198.0,0.2789,0.01285,0.02175,0.6865
199.0,0.27625,0.0146,0.02175,0.6874
200.0,0.2732,0.01525,0.02265,0.6889
201.0,0.27165,0.0153,0.0234,0.68965
202.0,0.2685,0.017,0.0244,0.6901
203.0,0.2655,0.0175,0.02585,0.69115
204.0,0.2628,0.0178,0.028,0.6914
205.0,0.25985,0.01845,0.0289,0.6928
206.0,0.2557,0.0201,0.03,0.6942
207.0,0.2515,0.0211,0.03155,0.69585
208.0,0.24725,0.0216,0.0335,0.69765
209.0,0.24375,0.021,0.0364,0.69885
210.0,0.23925,0.0216,0.0374,0.70175
211.0,0.23425,0.0236,0.03825,0.7039
212.0,0.23,0.0241,0.0393,0.7066
213.0,0.22545,0.02485,0.04035,0.70935
214.0,0.2207,0.02535,0.04155,0.7124
215.0,0.21655,0.0249,0.0449,0.71365
216.0,0.2118,0.0257,0.0457,0.7168
217.0,0.20715,0.02545,0.04685,0.72055
218.0,0.20215,0.0256,0.04765,0.7246
219.0,0.1967,0.0267,0.04745,0.72915
220.0,0.1921,0.02725,0.04775,0.7329
221.0,0.18695,0.02725,0.0487,0.7371
222.0,0.18235,0.0275,0.04935,0.7408
223.0,0.1786,0.0268,0.04985,0.74475
224.0,0.17535,0.02435,0.05145,0.74885
225.0,0.17165,0.02365,0.0514,0.7533
226.0,0.169,0.02315,0.0516,0.75625
227.0,0.1658,0.0232,0.051,0.76
228.0,0.16135,0.02415,0.05125,0.76325
229.0,0.1579,0.02355,0.0506,0.76795
230.0,0.15385,0.02425,0.0498,0.7721
231.0,0.1509,0.0234,0.04955,0.77615
232.0,0.14895,0.0236,0.0487,0.77875
233.0,0.14655,0.0223,0.04935,0.7818
234.0,0.144,0.02145,0.0497,0.78485
235.0,0.14275,0.02075,0.04885,0.78765
236.0,0.14085,0.019,0.0494,0.79075
237.0,0.1391,0.0181,0.0487,0.7941
238.0,0.13745,0.01905,0.04685,0.79665
239.0,0.1366,0.01845,0.04485,0.8001
240.0,0.1357,0.01775,0.0441,0.80245
241.0,0.1342,0.0182,0.04225,0.80535
242.0,0.1339,0.01755,0.04205,0.8065
243.0,0.13485,0.01625,0.04085,0.80805
244.0,0.13505,0.01605,0.03915,0.80975
245.0,0.1358,0.01545,0.03815,0.8106
246.0,0.13535,0.01505,0.0375,0.8121
247.0,0.13485,0.0147,0.03685,0.8136
248.0,0.13505,0.0137,0.0372,0.81405
249.0,0.1349,0.01425,0.03525,0.8156
250.0,0.13555,0.0136,0.0349,0.81595
251.0,0.1366,0.01395,0.0332,0.81625
252.0,0.13755,0.013,0.0326,0.81685
253.0,0.1382,0.01345,0.03125,0.8171
254.0,0.13945,0.0117,0.03015,0.8187
255.0,0.14025,0.01105,0.0298,0.8189
256.0,0.14155,0.0117,0.02875,0.818
257.0,0.14225,0.0116,0.02725,0.8189
258.0,0.14385,0.01025,0.0277,0.8182
259.0,0.1447,0.01075,0.0271,0.81745
260.0,0.14575,0.01005,0.02775,0.81645
261.0,0.147,0.0097,0.0274,0.8159
262.0,0.1487,0.00975,0.0267,0.81485
263.0,0.15015,0.01,0.026,0.81385
264.0,0.15215,0.00925,0.0258,0.8128
265.0,0.15435,0.00935,0.0256,0.8107
266.0,0.1565,0.00935,0.0243,0.80985
267.0,0.1583,0.0096,0.024,0.8081
268.0,0.15995,0.01,0.02285,0.8072
269.0,0.16205,0.0089,0.0229,0.80615
270.0,0.1635,0.0097,0.0219,0.8049
271.0,0.16585,0.0089,0.02165,0.8036
272.0,0.16785,0.00895,0.0216,0.8016
273.0,0.1697,0.0097,0.0214,0.7992
274.0,0.1722,0.00955,0.0216,0.79665
275.0,0.17435,0.0101,0.02065,0.7949
276.0,0.1764,0.0093,0.021,0.7933
277.0,0.17885,0.0084,0.0211,0.79165
278.0,0.18035,0.00865,0.0197,0.7913
279.0,0.18115,0.009,0.0202,0.78965
280.0,0.18315,0.00955,0.0192,0.7881
281.0,0.1858,0.00885,0.02,0.78535
282.0,0.1872,0.0089,0.0197,0.7842
283.0,0.18895,0.01035,0.01895,0.78175
284.0,0.19085,0.0096,0.01965,0.7799
285.0,0.19165,0.00965,0.0197,0.779
286.0,0.1934,0.00965,0.02005,0.7769
287.0,0.1949,0.00965,0.02015,0.7753
288.0,0.19615,0.0097,0.01975,0.7744
289.0,0.1979,0.01035,0.0199,0.77185
290.0,0.1987,0.01135,0.01935,0.7706
291.0,0.20055,0.0108,0.01965,0.769
292.0,0.202,0.0117,0.0192,0.7671
293.0,0.2022,0.0124,0.01945,0.76595
294.0,0.2025,0.01205,0.02045,0.765
295.0,0.2035,0.0128,0.02055,0.76315
296.0,0.2035,0.01385,0.0212,0.76145
297.0,0.20405,0.0133,0.0219,0.76075
298.0,0.20365,0.01265,0.02325,0.76045
299.0,0.203,0.0127,0.02385,0.76045
300.0,0.20365,0.0123,0.02445,0.7596
301.0,0.20375,0.01335,0.02405,0.75885
302.0,0.2052,0.01405,0.0239,0.75685
303.0,0.20555,0.0135,0.02465,0.7563
304.0,0.207,0.0137,0.02545,0.75385
305.0,0.20635,0.0145,0.0265,0.75265
306.0,0.20695,0.0147,0.02725,0.7511
307.0,0.20565,0.01505,0.02815,0.75115
308.0,0.20545,0.01625,0.0287,0.7496
309.0,0.205,0.0168,0.0286,0.7496
310.0,0.205,0.016,0.0298,0.7492
311.0,0.2037,0.01595,0.03065,0.7497
312.0,0.20285,0.0155,0.0313,0.75035
313.0,0.2026,0.01595,0.03125,0.7502
314.0,0.20205,0.0164,0.0322,0.74935
315.0,0.20285,0.0169,0.03115,0.7491
316.0,0.20275,0.01675,0.0311,0.7494
317.0,0.20195,0.01645,0.0323,0.7493
318.0,0.20185,0.01575,0.03245,0.74995
319.0,0.201,0.0164,0.0325,0.7501
320.0,0.2,0.01665,0.0329,0.75045
321.0,0.19985,0.01675,0.03365,0.74975
322.0,0.19895,0.0161,0.03535,0.7496
323.0,0.19805,0.0162,0.03495,0.7508
324.0,0.19725,0.0172,0.03435,0.7512
325.0,0.19525,0.0181,0.0352,0.75145
326.0,0.1955,0.0178,0.0357,0.751
327.0,0.19445,0.0188,0.0368,0.74995
328.0,0.1926,0.01995,0.03685,0.7506
329.0,0.19175,0.0199,0.03725,0.7511
330.0,0.19005,0.0203,0.0377,0.75195
331.0,0.1886,0.0199,0.0389,0.7526
332.0,0.18795,0.01965,0.03885,0.75355
333.0,0.18655,0.02035,0.0387,0.7544
334.0,0.1866,0.0197,0.0389,0.7548
335.0,0.18635,0.0198,0.03765,0.7562
336.0,0.1858,0.01965,0.03765,0.7569
337.0,0.18525,0.02005,0.03655,0.75815
338.0,0.1852,0.01975,0.03705,0.758
339.0,0.1836,0.0206,0.03785,0.75795
340.0,0.1831,0.0202,0.03805,0.75865
341.0,0.18245,0.0196,0.0383,0.75965
342.0,0.1819,0.0201,0.03775,0.76025
343.0,0.18205,0.018,0.03885,0.7611
344.0,0.1827,0.01695,0.03925,0.7611
345.0,0.1819,0.01805,0.03775,0.7623
346.0,0.1808,0.01915,0.037,0.76305
347.0,0.18,0.01905,0.03735,0.7636
348.0,0.1795,0.01875,0.03775,0.764
349.0,0.1797,0.0176,0.03885,0.76385
350.0,0.17865,0.0186,0.03785,0.7649
351.0,0.1782,0.0171,0.0387,0.766
352.0,0.1784,0.01735,0.0372,0.76705
353.0,0.17865,0.0171,0.038,0.76625
354.0,0.1776,0.0178,0.0386,0.766
355.0,0.17765,0.0183,0.03775,0.7663
356.0,0.17665,0.01865,0.03725,0.76745
357.0,0.1777,0.0177,0.0379,0.7667
358.0,0.17675,0.0185,0.0374,0.76735
359.0,0.17715,0.0182,0.03735,0.7673
360.0,0.1782,0.01785,0.03715,0.7668
361.0,0.1785,0.0179,0.03695,0.76665
362.0,0.1799,0.01745,0.03635,0.7663
363.0,0.17995,0.0169,0.03655,0.7666
364.0,0.17975,0.01675,0.03695,0.76655
365.0,0.17995,0.01675,0.0365,0.7668
366.0,0.18055,0.0168,0.03625,0.7664
367.0,0.18,0.01695,0.0358,0.76725
368.0,0.18055,0.0171,0.03495,0.7674
369.0,0.1807,0.0168,0.0345,0.768
370.0,0.181,0.01585,0.0348,0.76835
371.0,0.18135,0.01585,0.0345,0.7683
372.0,0.18165,0.01535,0.03505,0.76795
373.0,0.1809,0.0158,0.03395,0.76935
374.0,0.18205,0.0161,0.03295,0.7689
375.0,0.18265,0.01655,0.03375,0.76705
376.0,0.1822,0.01695,0.0336,0.76725
377.0,0.1825,0.0165,0.03435,0.76665
378.0,0.18285,0.0163,0.0334,0.76745
379.0,0.1828,0.0166,0.03405,0.76655
380.0,0.18315,0.01695,0.03425,0.76565
381.0,0.18345,0.01725,0.03375,0.76555
382.0,0.18435,0.01685,0.0342,0.7646
383.0,0.18435,0.0162,0.03495,0.7645
384.0,0.18315,0.01785,0.03445,0.76455
385.0,0.1821,0.01765,0.0346,0.76565
386.0,0.18355,0.0178,0.03415,0.7645
387.0,0.18505,0.0174,0.0343,0.76325
388.0,0.18645,0.01535,0.03485,0.76335
389.0,0.1872,0.0149,0.03485,0.76305
390.0,0.18765,0.0151,0.03475,0.7625
391.0,0.18725,0.0155,0.03535,0.7619
392.0,0.18745,0.01635,0.03455,0.76165
393.0,0.18665,0.0168,0.0343,0.76225
394.0,0.1859,0.0173,0.0347,0.7621
395.0,0.18625,0.01725,0.0351,0.7614
396.0,0.1856,0.01765,0.0356,0.76115
397.0,0.1854,0.01815,0.03555,0.7609
398.0,0.18595,0.0185,0.0365,0.75905
399.0,0.18585,0.0188,0.03665,0.7587
400.0,0.18505,0.0193,0.0368,0.75885
401.0,0.1842,0.01855,0.03815,0.7591
402.0,0.1836,0.01845,0.03755,0.7604
403.0,0.183,0.0182,0.0385,0.7603
404.0,0.1831,0.01805,0.03745,0.7614
405.0,0.18295,0.01805,0.037,0.762
406.0,0.18255,0.01905,0.0363,0.7621
407.0,0.1824,0.01945,0.03615,0.762
408.0,0.1813,0.01955,0.0362,0.76295
409.0,0.18105,0.01955,0.03635,0.76305
410.0,0.1802,0.01955,0.0366,0.76365
411.0,0.18,0.01825,0.0378,0.76395
412.0,0.1806,0.01765,0.0383,0.76345
413.0,0.1817,0.01705,0.03765,0.7636
414.0,0.1832,0.0164,0.0373,0.7631
415.0,0.18365,0.01645,0.0376,0.7623
416.0,0.1831,0.01755,0.03715,0.7622
417.0,0.18285,0.0175,0.0371,0.76255
418.0,0.1821,0.01745,0.03835,0.7621
419.0,0.1812,0.0178,0.0388,0.7622
420.0,0.18185,0.01795,0.03915,0.76105
421.0,0.181,0.0191,0.03845,0.76145
422.0,0.1808,0.01935,0.038,0.76185
423.0,0.18035,0.0192,0.03785,0.7626
424.0,0.18085,0.01895,0.03775,0.76245
425.0,0.18085,0.0189,0.0361,0.76415
426.0,0.18005,0.0198,0.0363,0.76385
427.0,0.1801,0.01905,0.036,0.76485
428.0,0.17985,0.019,0.0364,0.76475
429.0,0.1794,0.01885,0.0371,0.76465
430.0,0.17915,0.019,0.037,0.76485
431.0,0.1801,0.01815,0.03675,0.765
432.0,0.17985,0.0179,0.0364,0.76585
433.0,0.17995,0.0176,0.03655,0.7659
434.0,0.17815,0.01825,0.03755,0.76605
435.0,0.17895,0.0176,0.0368,0.76665
436.0,0.17805,0.0183,0.0365,0.76715
437.0,0.1776,0.0184,0.0371,0.7669
438.0,0.177,0.01875,0.037,0.76725
439.0,0.1767,0.0184,0.0376,0.7673
440.0,0.17595,0.0185,0.03755,0.768
441.0,0.17635,0.0178,0.0378,0.76805
442.0,0.17575,0.0174,0.0373,0.76955
443.0,0.17455,0.01815,0.03835,0.76895
444.0,0.1744,0.0189,0.038,0.7687
445.0,0.1739,0.01785,0.0392,0.76905
446.0,0.17315,0.01825,0.0378,0.7708
447.0,0.17305,0.0184,0.037,0.77155
448.0,0.173,0.0182,0.03565,0.77315
449.0,0.1745,0.0172,0.03675,0.77155
450.0,0.1739,0.0172,0.03745,0.77145
451.0,0.17345,0.01675,0.03765,0.77215
452.0,0.17315,0.0167,0.037,0.77315
453.0,0.17425,0.01585,0.03685,0.77305
454.0,0.1739,0.01655,0.03615,0.7734
455.0,0.17405,0.01685,0.0355,0.7736
456.0,0.17425,0.0175,0.0336,0.77465
457.0,0.17425,0.01725,0.0338,0.7747
458.0,0.17325,0.0176,0.034,0.77515
459.0,0.17315,0.01705,0.03375,0.77605
460.0,0.17415,0.01665,0.0341,0.7751
461.0,0.17375,0.0161,0.034,0.77615
462.0,0.1746,0.0164,0.0345,0.7745
463.0,0.17545,0.0165,0.0343,0.77375
464.0,0.17435,0.0172,0.03465,0.7738
465.0,0.1737,0.0167,0.03335,0.77625
466.0,0.1739,0.01735,0.03285,0.7759
467.0,0.1751,0.01745,0.03225,0.7752
468.0,0.17495,0.0176,0.0328,0.77465
469.0,0.1755,0.01705,0.0335,0.77395
470.0,0.1749,0.01695,0.03445,0.7737
471.0,0.17445,0.01745,0.0348,0.7733
472.0,0.17335,0.01825,0.03485,0.77355
473.0,0.17335,0.0175,0.0347,0.77445
474.0,0.17285,0.01755,0.0349,0.7747
475.0,0.1731,0.01705,0.03465,0.7752
476.0,0.17265,0.01725,0.03525,0.77485
477.0,0.1736,0.01585,0.0352,0.77535
478.0,0.1742,0.016,0.03575,0.77405
479.0,0.17315,0.01775,0.0347,0.7744
480.0,0.17365,0.01725,0.0361,0.773
481.0,0.1754,0.01635,0.0361,0.77215
482.0,0.1749,0.01655,0.0365,0.77205
483.0,0.1744,0.0163,0.03585,0.77345
484.0,0.1736,0.0175,0.0349,0.774
485.0,0.1721,0.01785,0.0352,0.77485
486.0,0.17395,0.01625,0.03575,0.77405
487.0,0.1736,0.0168,0.035,0.7746
488.0,0.17425,0.0166,0.0351,0.77405
489.0,0.17425,0.0168,0.03425,0.7747
490.0,0.17345,0.01685,0.0346,0.7751
491.0,0.1737,0.0163,0.0346,0.7754
492.0,0.17485,0.0161,0.03415,0.7749
493.0,0.17405,0.0158,0.0343,0.77585
494.0,0.17415,0.0159,0.03365,0.7763
495.0,0.17395,0.0167,0.03315,0.7762
496.0,0.17425,0.01515,0.0339,0.7767
497.0,0.17495,0.01515,0.0335,0.7764
498.0,0.1756,0.0148,0.0333,0.7763
499.0,0.1747,0.01555,0.03235,0.7774
500.0,0.1754,0.01525,0.03295,0.7764
501.0,0.1766,0.0145,0.0325,0.7764
502.0,0.17765,0.0148,0.03265,0.7749
503.0,0.1774,0.0161,0.0317,0.7748
504.0,0.17655,0.01645,0.0313,0.7757
505.0,0.1771,0.015,0.0318,0.7761
506.0,0.1785,0.01415,0.03275,0.7746
507.0,0.17835,0.01455,0.0319,0.7752
508.0,0.17875,0.0152,0.03155,0.7745
509.0,0.1795,0.01525,0.0316,0.77365
510.0,0.18055,0.01505,0.0314,0.773
511.0,0.18145,0.01495,0.03125,0.77235
512.0,0.1812,0.01525,0.03255,0.771
513.0,0.18205,0.01435,0.03355,0.77005
514.0,0.1828,0.01445,0.032,0.77075
515.0,0.1825,0.0157,0.0314,0.7704
516.0,0.1832,0.0161,0.03175,0.76895
517.0,0.18325,0.0166,0.0313,0.76885
518.0,0.18405,0.0158,0.03205,0.7681
519.0,0.1835,0.01685,0.03255,0.7671
520.0,0.18535,0.0161,0.03285,0.7657
521.0,0.18665,0.01565,0.03285,0.76485
522.0,0.18515,0.0171,0.0322,0.76555
523.0,0.18605,0.01765,0.0319,0.7644
524.0,0.1857,0.0172,0.0335,0.7636
525.0,0.18545,0.0162,0.03375,0.7646
526.0,0.18555,0.01565,0.03415,0.76465
527.0,0.1847,0.0157,0.03485,0.76475
528.0,0.18405,0.01725,0.03425,0.76445
529.0,0.1826,0.0174,0.03505,0.76495
530.0,0.18375,0.01735,0.03435,0.76455
531.0,0.1845,0.0172,0.03405,0.76425
532.0,0.18345,0.0171,0.03375,0.7657
533.0,0.1842,0.01675,0.03355,0.7655
534.0,0.1842,0.01765,0.03395,0.7642
535.0,0.1841,0.0175,0.0338,0.7646
536.0,0.1842,0.01795,0.03355,0.7643
537.0,0.18405,0.01855,0.03375,0.76365
538.0,0.18425,0.0182,0.03525,0.7623
539.0,0.18455,0.01765,0.03495,0.76285
540.0,0.1858,0.017,0.0353,0.7619
541.0,0.18625,0.01655,0.03705,0.76015
542.0,0.18565,0.0173,0.0371,0.75995
543.0,0.1853,0.0177,0.0365,0.7605
544.0,0.1847,0.0175,0.03665,0.76115
545.0,0.18405,0.01725,0.03675,0.76195
546.0,0.18485,0.01695,0.03615,0.76205
547.0,0.1847,0.017,0.0358,0.7625
548.0,0.18595,0.0167,0.03585,0.7615
549.0,0.18615,0.0167,0.0356,0.76155
550.0,0.1856,0.0167,0.0363,0.7614
551.0,0.18465,0.0172,0.03615,0.762
552.0,0.1852,0.01675,0.0362,0.76185
553.0,0.18635,0.01655,0.0357,0.7614
554.0,0.18695,0.0161,0.03645,0.7605
555.0,0.1864,0.0174,0.036,0.7602
556.0,0.18615,0.01775,0.03575,0.76035
557.0,0.18645,0.01745,0.0356,0.7605
558.0,0.18655,0.01785,0.03535,0.76025
559.0,0.18695,0.01715,0.03595,0.75995
560.0,0.188,0.01655,0.0366,0.75885
561.0,0.18815,0.01715,0.03585,0.75885
562.0,0.1874,0.01735,0.0366,0.75865
563.0,0.18665,0.01885,0.03535,0.75915
564.0,0.1862,0.0175,0.03705,0.75925
565.0,0.18735,0.0163,0.03615,0.7602
566.0,0.18655,0.01665,0.03625,0.76055
567.0,0.18665,0.01695,0.036,0.7604
568.0,0.18695,0.0164,0.03665,0.76
569.0,0.188,0.0169,0.036,0.7591
570.0,0.1883,0.0182,0.0358,0.7577
571.0,0.18735,0.01895,0.03645,0.75725
572.0,0.18775,0.01795,0.0371,0.7572
573.0,0.18755,0.0191,0.03735,0.756
574.0,0.18725,0.0201,0.0372,0.75545
575.0,0.18755,0.0187,0.03825,0.7555
576.0,0.18525,0.0183,0.03895,0.7575
577.0,0.1844,0.0182,0.0389,0.7585
578.0,0.18355,0.0179,0.03925,0.7593
579.0,0.18255,0.01815,0.0391,0.7602
580.0,0.181,0.0191,0.04,0.7599
581.0,0.1807,0.01965,0.0404,0.75925
582.0,0.1811,0.0188,0.04,0.7601
583.0,0.1802,0.0194,0.04095,0.75945
584.0,0.18055,0.0191,0.0401,0.76025
585.0,0.17995,0.0195,0.03925,0.7613
