step,S,E,I,R
0,0.999,0,0.001,0
1,0.99845,0.00055,6e-04,4e-04
2,0.99785,0.001,7e-04,0.00045
3,0.9974,0.0011,0.00095,0.00055
4,0.99655,0.00145,0.0014,6e-04
5,0.99465,0.0026,0.00195,8e-04
6,0.9931,0.0032,0.0025,0.0012
7,0.99115,0.00415,0.0032,0.0015
8,0.98785,0.0061,0.00405,0.002
9,0.98435,0.00815,0.00525,0.00225
10,0.9802,0.01,0.0066,0.0032
11,0.9759,0.01185,0.00815,0.0041
12,0.96925,0.0143,0.01105,0.0054
13,0.95925,0.02,0.0142,0.00655
14,0.9454,0.0282,0.0184,0.008
15,0.92955,0.0362,0.02425,0.01
16,0.90975,0.04525,0.0311,0.0139
17,0.88305,0.0602,0.03895,0.0178
18,0.8513,0.0748,0.05155,0.02235
19,0.81515,0.08935,0.06635,0.02915
20,0.77095,0.11085,0.0797,0.0385
21,0.7163,0.1332,0.1025,0.048
22,0.65425,0.15815,0.1262,0.0614
23,0.58645,0.1827,0.1521,0.07875
24,0.5156,0.20085,0.185,0.09855
25,0.43895,0.22335,0.2158,0.1219
26,0.36755,0.23055,0.25195,0.14995
27,0.29665,0.23605,0.2854,0.1819
28,0.2345,0.2319,0.31335,0.22025
29,0.1845,0.2174,0.338,0.2601
30,0.1412,0.1981,0.3592,0.3015
31,0.1063,0.1776,0.3693,0.3468
32,0.07995,0.1557,0.3691,0.39525
33,0.063,0.1283,0.36645,0.44225
34,0.0489,0.10655,0.35605,0.4885
35,0.0382,0.0881,0.33815,0.53555
36,0.0316,0.0718,0.31855,0.57805
37,0.02755,0.05845,0.29445,0.61955
38,0.02425,0.0479,0.26895,0.6589
39,0.0224,0.03875,0.24575,0.6931
40,0.0205,0.0322,0.22545,0.72185
41,0.0184,0.02675,0.2051,0.74975
42,0.01795,0.0216,0.1852,0.77525
43,0.0179,0.0171,0.16615,0.79885
44,0.0178,0.01425,0.1504,0.81755
45,0.01995,0.0114,0.13405,0.8346
46,0.02175,0.00915,0.1202,0.8489
47,0.023,0.00795,0.1064,0.86265
48,0.02395,0.00735,0.09495,0.87375
49,0.02485,0.00645,0.08465,0.88405
50,0.0266,0.0058,0.0754,0.8922
51,0.0276,0.00515,0.06745,0.8998
52,0.03015,0.0048,0.05965,0.9054
53,0.0318,0.0046,0.0518,0.9118
54,0.0342,0.0043,0.046,0.9155
55,0.0366,0.00435,0.04105,0.918
56,0.0385,0.00405,0.0363,0.92115
57,0.0415,0.00325,0.0326,0.92265
58,0.0438,0.0026,0.02905,0.92455
59,0.0464,0.0027,0.02505,0.92585
60,0.04835,0.00315,0.0217,0.9268
61,0.05135,0.00305,0.0189,0.9267
62,0.0542,0.0026,0.0171,0.9261
63,0.0565,0.003,0.01545,0.92505
64,0.0587,0.00325,0.0139,0.92415
65,0.0614,0.00315,0.01275,0.9227
66,0.06395,0.00235,0.01245,0.92125
67,0.06645,0.00235,0.0117,0.9195
68,0.06845,0.002,0.0106,0.91895
69,0.0714,0.0018,0.0099,0.9169
70,0.07485,0.00155,0.009,0.9146
71,0.07815,0.0015,0.00825,0.9121
72,0.08115,0.0014,0.00745,0.91
73,0.08345,0.00175,0.0066,0.9082
74,0.0861,0.0016,0.0059,0.9064
75,0.08935,0.0012,0.0056,0.90385
76,0.09275,0.00115,0.0046,0.9015
77,0.0959,0.001,0.00425,0.89885
78,0.0987,9e-04,0.00375,0.89665
79,0.10185,0.00085,0.0033,0.894
80,0.10485,8e-04,0.00295,0.8914
81,0.10765,5e-04,0.0027,0.88915
82,0.1107,0.00055,0.00255,0.8862
83,0.1136,0.00055,0.0024,0.88345
84,0.11685,6e-04,0.0018,0.88075
85,0.1196,8e-04,0.00115,0.87845
86,0.1223,0.001,9e-04,0.8758
87,0.1251,0.00075,0.001,0.87315
88,0.1279,0.00045,0.00135,0.8703
89,0.13035,0.00045,0.00135,0.86785
90,0.1332,0.00055,0.0011,0.86515
91,0.13615,6e-04,0.00105,0.8622
92,0.13845,6e-04,0.0011,0.85985
93,0.14085,5e-04,0.00115,0.8575
94,0.1433,0.00035,0.00115,0.8552
95,0.14645,3e-04,0.00115,0.8521
96,0.14865,0.00015,0.00105,0.85015
97,0.15015,0.00025,0.00095,0.84865
98,0.1531,4e-04,0.00075,0.84575
99,0.15635,2e-04,0.00095,0.8425
100,0.1589,0.00015,9e-04,0.84005
101,0.1617,2e-04,0.00075,0.83735
102,0.1642,0.00035,7e-04,0.83475
103,0.1666,0.00035,0.00065,0.8324
104,0.1689,0.00035,6e-04,0.83015
105,0.1721,3e-04,0.00055,0.82705
106,0.17495,3e-04,0.00055,0.8242
107,0.17675,0.00035,0.00045,0.82245
108,0.1788,0.00035,5e-04,0.82035
109,0.181,0.00045,5e-04,0.81805
110,0.1831,0.00035,6e-04,0.81595
111,0.18525,0.00025,6e-04,0.8139
112,0.1882,0.00025,0.00055,0.811
113,0.19045,2e-04,0.00055,0.8088
114,0.1931,0.00015,0.00045,0.8063
115,0.195,0.00015,4e-04,0.80445
116,0.19705,0.00015,0.00045,0.80235
117,0.1995,0.00015,0.00035,0.8
118,0.2017,2e-04,0.00035,0.79775
119,0.204,0.00025,0.00035,0.7954
120,0.20635,2e-04,3e-04,0.79315
121,0.209,0.00015,4e-04,0.79045
122,0.21075,0.00025,0.00035,0.78865
123,0.2132,2e-04,0.00045,0.78615
124,0.21545,3e-04,0.00045,0.7838
125,0.2173,3e-04,5e-04,0.7819
126,0.2196,0.00025,0.00055,0.7796
127,0.22105,0.00025,6e-04,0.7781
128,0.2231,3e-04,0.00045,0.77615
129,0.2251,2e-04,4e-04,0.7743
130,0.2271,0.00025,0.00045,0.7722
131,0.2294,0.00025,0.00045,0.7699
132,0.23165,3e-04,4e-04,0.76765
133,0.23395,0.00035,4e-04,0.7653
134,0.2356,4e-04,4e-04,0.7636
135,0.23765,0.00045,0.00055,0.76135
136,0.23975,0.00055,0.00055,0.75915
137,0.2414,0.00055,0.00055,0.7575
138,0.2437,4e-04,6e-04,0.7553
139,0.24575,4e-04,0.00085,0.753
140,0.24765,4e-04,8e-04,0.75115
141,0.2496,4e-04,8e-04,0.7492
142,0.25175,0.00045,0.00085,0.74695
143,0.25405,0.00065,0.00095,0.74435
144,0.25565,0.00075,0.00095,0.74265
145,0.25765,8e-04,0.00085,0.7407
146,0.25945,8e-04,9e-04,0.73885
147,0.2613,7e-04,0.00095,0.73705
148,0.26315,5e-04,0.00105,0.7353
149,0.2653,4e-04,0.001,0.7333
150,0.2673,0.00045,0.001,0.73125
151,0.2694,7e-04,0.00095,0.72895
152,0.2712,0.00065,0.00115,0.727
153,0.27325,8e-04,0.00115,0.7248
154,0.2749,0.00065,0.00125,0.7232
155,0.27685,0.00075,0.00105,0.72135
156,0.27895,8e-04,0.00115,0.7191
157,0.28085,0.00085,0.00095,0.71735
158,0.2822,8e-04,0.00115,0.71585
159,0.2839,0.00105,0.0011,0.71395
160,0.2851,0.0011,0.0013,0.7125
161,0.28675,0.00105,0.0016,0.7106
162,0.2882,0.00105,0.0015,0.70925
163,0.2899,0.0012,0.00155,0.70735
164,0.2916,0.00145,0.0017,0.70525
165,0.2932,0.00155,0.002,0.70325
166,0.2948,0.0017,0.00215,0.70135
167,0.2962,0.00155,0.00235,0.6999
168,0.2985,0.00155,0.0023,0.69765
169,0.30055,0.0013,0.0025,0.69565
170,0.3016,0.00205,0.00265,0.6937
171,0.30295,0.002,0.00295,0.6921
172,0.30455,0.00205,0.003,0.6904
173,0.3062,0.002,0.00315,0.68865
174,0.30695,0.00205,0.00355,0.68745
175,0.3087,0.0025,0.0035,0.6853
176,0.3102,0.00255,0.0037,0.68355
177,0.3118,0.0025,0.00415,0.68155
178,0.3131,0.00285,0.0043,0.67975
179,0.3139,0.00325,0.00435,0.6785
180,0.3149,0.00355,0.0047,0.67685
181,0.3153,0.0036,0.00505,0.67605
182,0.3162,0.00365,0.00535,0.6748
183,0.31695,0.00415,0.00565,0.67325
184,0.3165,0.005,0.0059,0.6726
185,0.317,0.00525,0.0067,0.67105
186,0.3171,0.0054,0.0074,0.6701
187,0.31705,0.0057,0.0081,0.66915
188,0.3179,0.00525,0.0089,0.66795
189,0.3181,0.00565,0.00935,0.6669
190,0.31825,0.00585,0.0097,0.6662
191,0.31725,0.0069,0.0096,0.66625
192,0.31725,0.00685,0.01,0.6659
193,0.317,0.0068,0.01115,0.66505
194,0.31555,0.00765,0.0115,0.6653
195,0.3147,0.0078,0.01235,0.66515
196,0.3124,0.0102,0.01205,0.66535
197,0.3118,0.00995,0.014,0.66425
198,0.30995,0.0107,0.0144,0.66495
199,0.30855,0.011,0.0158,0.66465
200,0.307,0.0112,0.017,0.6648
201,0.3045,0.01195,0.01815,0.6654
202,0.30155,0.0134,0.0193,0.66575
203,0.29925,0.014,0.02075,0.666
204,0.2958,0.0155,0.0214,0.6673
205,0.29245,0.01595,0.0233,0.6683
206,0.28995,0.0155,0.02515,0.6694
207,0.28605,0.0183,0.0246,0.67105
208,0.283,0.01815,0.0266,0.67225
209,0.2799,0.0187,0.0261,0.6753
210,0.2758,0.01975,0.02805,0.6764
211,0.27225,0.01995,0.03015,0.67765
212,0.26785,0.02085,0.03145,0.67985
213,0.26365,0.0216,0.0332,0.68155
214,0.2584,0.0223,0.0348,0.6845
215,0.2537,0.02335,0.03635,0.6866
216,0.2482,0.0241,0.03825,0.68945
217,0.24215,0.02485,0.04095,0.69205
218,0.2366,0.02575,0.04295,0.6947
219,0.2304,0.0269,0.0459,0.6968
220,0.22585,0.02635,0.0483,0.6995
221,0.2207,0.0263,0.04955,0.70345
222,0.21495,0.02735,0.05085,0.70685
223,0.2096,0.0278,0.0515,0.7111
224,0.2047,0.0275,0.05225,0.71555
225,0.20025,0.02585,0.05355,0.72035
226,0.19605,0.02655,0.0532,0.7242
227,0.19165,0.0278,0.05155,0.729
228,0.1878,0.0262,0.0528,0.7332
229,0.1829,0.02715,0.0533,0.73665
230,0.17915,0.02565,0.0538,0.7414
231,0.17495,0.02525,0.0549,0.7449
232,0.1714,0.0251,0.0536,0.7499
233,0.16785,0.0252,0.0528,0.75415
234,0.16385,0.0247,0.05275,0.7587
235,0.1597,0.0246,0.05415,0.76155
236,0.1569,0.0223,0.05515,0.76565
