step,S,E,I,R
0,0.999,0,0.001,0
1,0.9983,7e-04,8e-04,2e-04
2,0.99725,0.00165,0.00085,0.00025
3,0.9963,0.0021,0.00125,0.00035
4,0.99585,0.00205,0.0015,6e-04
5,0.9946,0.0028,0.0019,7e-04
6,0.9932,0.0033,0.0026,9e-04
7,0.991,0.0045,0.00325,0.00125
8,0.9884,0.006,0.00395,0.00165
9,0.98545,0.00735,0.00495,0.00225
10,0.9809,0.0099,0.00605,0.00315
11,0.97475,0.01285,0.00865,0.00375
12,0.96735,0.01775,0.00995,0.00495
13,0.95985,0.02075,0.01325,0.00615
14,0.94825,0.02635,0.0176,0.0078
15,0.9326,0.0341,0.02285,0.01045
16,0.91435,0.0427,0.029,0.01395
17,0.89025,0.05445,0.0381,0.0172
18,0.86135,0.06835,0.04775,0.02255
19,0.8279,0.08315,0.05935,0.0296
20,0.78285,0.10435,0.07595,0.03685
21,0.7334,0.12535,0.09345,0.0478
22,0.6721,0.1516,0.1172,0.0591
23,0.60765,0.1726,0.1451,0.07465
24,0.5384,0.19285,0.1739,0.09485
25,0.4642,0.2119,0.20515,0.11875
26,0.388,0.22815,0.23825,0.1456
27,0.31595,0.2358,0.2708,0.17745
28,0.2526,0.23465,0.2992,0.21355
29,0.19835,0.21995,0.3289,0.2528
30,0.1517,0.20305,0.34835,0.2969
31,0.1176,0.18,0.35895,0.34345
32,0.08975,0.15705,0.3637,0.3895
33,0.06825,0.13425,0.36135,0.43615
34,0.0522,0.11315,0.35045,0.4842
35,0.0422,0.09385,0.3353,0.52865
36,0.0344,0.07485,0.3171,0.57365
37,0.0292,0.06135,0.2951,0.61435
38,0.02445,0.049,0.27345,0.6531
39,0.0222,0.03995,0.2526,0.68525
40,0.02145,0.0317,0.22995,0.7169
41,0.0207,0.0251,0.209,0.7452
42,0.02025,0.02095,0.18895,0.76985
43,0.0202,0.0163,0.1725,0.791
44,0.02095,0.0135,0.15285,0.8127
45,0.02195,0.01065,0.1353,0.8321
46,0.02255,0.0096,0.12115,0.8467
47,0.0235,0.0081,0.1076,0.8608
48,0.02515,0.00695,0.09635,0.87155
49,0.0271,0.00565,0.08635,0.8809
50,0.02845,0.00625,0.0757,0.8896
51,0.02985,0.0059,0.06775,0.8965
52,0.03215,0.00515,0.06055,0.90215
53,0.0343,0.00485,0.05335,0.9075
54,0.03655,0.00495,0.0474,0.9111
55,0.0393,0.00435,0.04225,0.9141
56,0.04095,0.00445,0.03825,0.91635
57,0.04325,0.0046,0.03385,0.9183
58,0.04525,0.0044,0.03025,0.9201
59,0.0483,0.00335,0.02865,0.9197
60,0.05095,0.00325,0.02555,0.92025
61,0.05355,0.0031,0.02295,0.9204
62,0.0564,0.0029,0.02065,0.92005
63,0.05825,0.00275,0.0186,0.9204
64,0.06045,0.00235,0.0175,0.9197
65,0.0636,0.0022,0.016,0.9182
66,0.06615,0.00215,0.0141,0.9176
67,0.0698,0.00205,0.0124,0.91575
68,0.07255,0.0017,0.01145,0.9143
69,0.0756,0.00155,0.0102,0.91265
70,0.0778,0.00205,0.00945,0.9107
71,0.08045,0.00195,0.00835,0.90925
72,0.083,0.0016,0.0083,0.9071
73,0.08615,0.0016,0.0077,0.90455
74,0.0886,0.00165,0.00695,0.9028
75,0.0917,0.00175,0.00625,0.9003
76,0.09465,0.00165,0.00575,0.89795
77,0.09815,0.00185,0.0053,0.8947
78,0.101,0.00185,0.00485,0.8923
79,0.10405,0.00185,0.00435,0.88975
80,0.106,0.0017,0.0038,0.8885
81,0.10975,0.00145,0.0034,0.8854
82,0.1121,0.0013,0.00355,0.88305
83,0.11515,0.0014,0.00345,0.88
84,0.11805,0.0014,0.0035,0.87705
85,0.1211,0.00125,0.0035,0.87415
86,0.12355,0.0013,0.0029,0.87225
87,0.12625,0.0012,0.00295,0.8696
88,0.12925,0.0011,0.00275,0.8669
89,0.13165,0.00085,0.00285,0.86465
90,0.13395,0.0011,0.00265,0.8623
91,0.13655,9e-04,0.00245,0.8601
92,0.1384,8e-04,0.0023,0.8585
93,0.1413,0.00075,0.0022,0.85575
94,0.14385,0.00065,0.0021,0.8534
95,0.14635,7e-04,0.00185,0.8511
96,0.14965,0.00065,0.0019,0.8478
97,0.15185,7e-04,0.0018,0.84565
98,0.1542,0.00085,0.0017,0.84325
99,0.1566,0.00085,0.0017,0.84085
100,0.1592,7e-04,0.00175,0.83835
