step,S,E,I,R
0,0.999,0,0.001,0
1,0.9985,5e-04,0.00075,0.00025
2,0.998,9e-04,0.00075,0.00035
3,0.99755,0.00115,9e-04,4e-04
4,0.9967,0.0018,0.001,5e-04
5,0.9957,0.00245,0.0013,0.00055
6,0.99455,0.0029,0.00175,8e-04
7,0.993,0.0037,0.0023,0.001
8,0.99115,0.0043,0.00325,0.0013
9,0.98855,0.0058,0.004,0.00165
10,0.9849,0.0081,0.00485,0.00215
11,0.98,0.00975,0.00775,0.0025
12,0.97445,0.0124,0.00985,0.0033
13,0.9658,0.01715,0.01245,0.0046
14,0.95555,0.0234,0.01495,0.0061
15,0.94245,0.02995,0.01965,0.00795
16,0.92645,0.03795,0.02535,0.01025
17,0.90565,0.04895,0.0316,0.0138
18,0.8811,0.0603,0.04075,0.01785
19,0.8473,0.07815,0.05065,0.0239
20,0.8092,0.0943,0.0659,0.0306
21,0.76545,0.11125,0.08325,0.04005
22,0.71245,0.13285,0.1049,0.0498
23,0.6522,0.15645,0.1274,0.06395
24,0.5817,0.18425,0.1544,0.07965
25,0.50975,0.20425,0.18605,0.09995
26,0.4366,0.2183,0.2201,0.125
27,0.36435,0.2282,0.25255,0.1549
28,0.29755,0.23145,0.282,0.189
29,0.2356,0.2288,0.31155,0.22405
30,0.18685,0.21405,0.33555,0.26355
31,0.1445,0.1966,0.35025,0.30865
32,0.10845,0.1787,0.3573,0.35555
33,0.0818,0.15365,0.3605,0.40405
34,0.06195,0.13145,0.3574,0.4492
35,0.0482,0.10865,0.34605,0.4971
36,0.0392,0.08775,0.33075,0.5423
37,0.03245,0.072,0.31065,0.5849
38,0.0282,0.05835,0.28665,0.6268
39,0.02445,0.04655,0.2657,0.6633
40,0.02225,0.03735,0.2433,0.6971
41,0.021,0.03065,0.22135,0.727
42,0.0207,0.02605,0.1998,0.75345
43,0.02,0.02155,0.18115,0.7773
44,0.01895,0.01865,0.16225,0.80015
45,0.01995,0.01525,0.1464,0.8184
46,0.02095,0.012,0.13165,0.8354
47,0.02145,0.01,0.1187,0.84985
48,0.0228,0.0087,0.10495,0.86355
49,0.0249,0.0075,0.09215,0.87545
50,0.0264,0.0066,0.08085,0.88615
51,0.0279,0.0057,0.07235,0.89405
52,0.0302,0.00525,0.0636,0.90095
53,0.03135,0.0051,0.05545,0.9081
54,0.0346,0.0043,0.05035,0.91075
55,0.03675,0.00405,0.0446,0.9146
56,0.03905,0.004,0.0395,0.91745
57,0.04185,0.00395,0.03505,0.91915
58,0.0444,0.00375,0.03165,0.9202
59,0.0474,0.00365,0.02805,0.9209
60,0.05045,0.00345,0.02395,0.92215
61,0.05265,0.0033,0.02225,0.9218
62,0.0551,0.00295,0.02005,0.9219
63,0.05765,0.0024,0.01835,0.9216
64,0.0599,0.0028,0.01615,0.92115
65,0.0618,0.003,0.0149,0.9203
66,0.06425,0.0025,0.01415,0.9191
67,0.06685,0.0028,0.01295,0.9174
68,0.0689,0.00255,0.01135,0.9172
69,0.07155,0.00255,0.0102,0.9157
70,0.0742,0.00185,0.0098,0.91415
71,0.07745,0.00135,0.0094,0.9118
72,0.08055,0.00185,0.00835,0.90925
73,0.0836,0.0017,0.00725,0.90745
74,0.08615,0.00145,0.0068,0.9056
75,0.0891,0.00145,0.0064,0.90305
76,0.09135,0.00125,0.00615,0.90125
77,0.0944,0.0011,0.00585,0.89865
78,0.097,0.00095,0.0054,0.89665
79,0.09945,0.00105,0.0046,0.8949
80,0.1019,0.001,0.0041,0.893
81,0.1045,0.001,0.0037,0.8908
82,0.10675,0.00095,0.0037,0.8886
83,0.10945,0.00095,0.00335,0.88625
84,0.1124,6e-04,0.00315,0.88385
85,0.11525,5e-04,0.00275,0.8815
86,0.1174,8e-04,0.0025,0.8793
87,0.12,7e-04,0.0024,0.8769
88,0.12275,0.00065,0.0024,0.8742
89,0.12615,7e-04,0.00205,0.8711
90,0.1284,0.00095,0.002,0.86865
91,0.1301,0.00095,0.0022,0.86675
92,0.1326,0.00085,0.0022,0.86435
93,0.1352,8e-04,0.00215,0.86185
94,0.13725,9e-04,0.00195,0.8599
95,0.1399,0.00075,0.0022,0.85715
96,0.14205,0.00095,0.00195,0.85505
97,0.1441,8e-04,0.0017,0.8534
98,0.14675,7e-04,0.0015,0.85105
99,0.1498,0.00055,0.0016,0.84805
100,0.1525,5e-04,0.0017,0.8453
101,0.1546,8e-04,0.00155,0.84305
102,0.15745,7e-04,0.00165,0.8402
103,0.1596,7e-04,0.0017,0.838
104,0.1618,6e-04,0.0015,0.8361
105,0.1644,0.00045,0.0014,0.83375
106,0.16695,0.00045,0.00135,0.83125
107,0.1692,0.00065,0.0012,0.82895
108,0.1715,0.00075,0.00125,0.8265
109,0.17405,7e-04,0.00125,0.824
110,0.1762,0.00085,0.0012,0.82175
111,0.17755,6e-04,0.0014,0.82045
112,0.1796,0.00075,0.0013,0.81835
113,0.18135,5e-04,0.0016,0.81655
114,0.1837,0.00055,0.0015,0.81425
115,0.18585,7e-04,0.0016,0.81185
116,0.1877,8e-04,0.0015,0.81
117,0.1902,0.00075,0.00145,0.8076
118,0.1923,7e-04,0.00145,0.80555
119,0.1943,7e-04,0.0014,0.8036
120,0.1976,0.00055,0.00125,0.8006
121,0.19935,0.00025,0.00155,0.79885
122,0.2014,0.00035,0.00115,0.7971
123,0.20305,4e-04,0.00115,0.7954
124,0.20495,5e-04,0.00095,0.7936
125,0.2067,5e-04,0.00095,0.79185
126,0.20915,0.00045,0.00105,0.78935
127,0.2117,0.00055,0.001,0.78675
128,0.2143,0.00045,0.00105,0.7842
129,0.21675,5e-04,0.00105,0.7817
130,0.2186,5e-04,0.00105,0.77985
131,0.22095,6e-04,0.00115,0.7773
132,0.2229,0.00065,0.0013,0.77515
133,0.2248,9e-04,0.0014,0.7729
134,0.22685,0.00115,0.00145,0.77055
135,0.2291,0.0011,0.0015,0.7683
136,0.23135,0.00115,0.0014,0.7661
137,0.2327,0.0011,0.00155,0.76465
138,0.23435,0.0011,0.0015,0.76305
139,0.23645,0.001,0.0018,0.76075
140,0.2375,0.0014,0.00195,0.75915
141,0.2391,0.0014,0.00185,0.75765
142,0.241,0.00155,0.00195,0.7555
143,0.2423,0.00135,0.0025,0.75385
144,0.24425,0.00165,0.00265,0.75145
145,0.2457,0.0017,0.0028,0.7498
146,0.2478,0.0019,0.00295,0.74735
147,0.2492,0.00195,0.003,0.74585
148,0.25075,0.0021,0.00315,0.744
149,0.25245,0.0024,0.00295,0.7422
150,0.2538,0.0026,0.003,0.7406
151,0.2547,0.0026,0.00365,0.73905
152,0.2555,0.00275,0.0037,0.73805
153,0.25665,0.0026,0.00415,0.7366
154,0.258,0.00245,0.00435,0.7352
155,0.2589,0.0027,0.00455,0.73385
156,0.2602,0.003,0.0044,0.7324
157,0.26075,0.00345,0.0047,0.7311
158,0.26175,0.00325,0.00485,0.73015
159,0.26255,0.0034,0.0052,0.72885
160,0.26355,0.00375,0.005,0.7277
161,0.2641,0.00415,0.00525,0.7265
162,0.26515,0.0046,0.0056,0.72465
163,0.26655,0.00415,0.0064,0.7229
164,0.26715,0.0042,0.0069,0.72175
165,0.2678,0.00465,0.00685,0.7207
166,0.26835,0.0048,0.00675,0.7201
167,0.2684,0.0049,0.00735,0.71935
168,0.26905,0.00455,0.0075,0.7189
169,0.2688,0.005,0.00765,0.71855
170,0.269,0.0058,0.00815,0.71705
171,0.26885,0.00625,0.0086,0.7163
172,0.269,0.0064,0.00955,0.71505
173,0.26885,0.00695,0.0095,0.7147
174,0.2689,0.00675,0.01025,0.7141
175,0.26845,0.0077,0.01085,0.713
176,0.2689,0.0072,0.01205,0.71185
177,0.2691,0.00705,0.0127,0.71115
178,0.26935,0.00795,0.0129,0.7098
179,0.26935,0.00855,0.01275,0.70935
180,0.26815,0.00905,0.0137,0.7091
181,0.2671,0.00935,0.0148,0.70875
182,0.2669,0.00885,0.0155,0.70875
183,0.26655,0.00895,0.01575,0.70875
184,0.2663,0.0092,0.0161,0.7084
185,0.2656,0.00925,0.0168,0.70835
186,0.2635,0.00995,0.01775,0.7088
187,0.26175,0.0109,0.0187,0.70865
188,0.2602,0.01185,0.0185,0.70945
189,0.2575,0.0128,0.0195,0.7102
190,0.25535,0.0134,0.021,0.71025
191,0.25415,0.0132,0.0223,0.71035
192,0.25175,0.01405,0.0232,0.711
193,0.25095,0.01425,0.02375,0.71105
194,0.24935,0.01455,0.02395,0.71215
195,0.24735,0.01515,0.02475,0.71275
196,0.24535,0.01445,0.02675,0.71345
197,0.24305,0.01515,0.0275,0.7143
198,0.2403,0.01615,0.0279,0.71565
199,0.2369,0.01795,0.0278,0.71735
200,0.2341,0.01745,0.02925,0.7192
201,0.23105,0.0184,0.03055,0.72
202,0.2299,0.018,0.03095,0.72115
