step,S,E,I,R
0,0.999,0,0.001,0
1,0.9987,3e-04,7e-04,3e-04
2,0.9982,0.00075,0.00075,3e-04
3,0.9973,0.00155,8e-04,0.00035
4,0.99635,0.0022,0.00105,4e-04
5,0.9956,0.0024,0.0015,5e-04
6,0.9946,0.00275,0.00185,8e-04
7,0.99295,0.0035,0.0024,0.00115
8,0.99,0.0055,0.00315,0.00135
9,0.9868,0.0074,0.00395,0.00185
10,0.9842,0.00745,0.00585,0.0025
11,0.9779,0.01155,0.0073,0.00325
12,0.97125,0.0146,0.00995,0.0042
13,0.96215,0.02025,0.01185,0.00575
14,0.95015,0.02715,0.0157,0.007
15,0.9367,0.03335,0.0211,0.00885
16,0.91995,0.0414,0.02705,0.0116
17,0.9003,0.04935,0.03475,0.0156
18,0.87315,0.0633,0.0433,0.02025
19,0.8411,0.07675,0.056,0.02615
20,0.80255,0.0939,0.0709,0.03265
21,0.7546,0.1161,0.0871,0.0422
22,0.6999,0.13825,0.1064,0.05545
23,0.6374,0.1607,0.13375,0.06815
24,0.56805,0.18385,0.1624,0.0857
25,0.49585,0.2051,0.19145,0.1076
26,0.4183,0.22565,0.22135,0.1347
27,0.34665,0.23435,0.2556,0.1634
28,0.2813,0.2348,0.2857,0.1982
29,0.22345,0.2235,0.31705,0.236
30,0.17425,0.2105,0.33685,0.2784
31,0.13155,0.19535,0.3502,0.3229
32,0.09855,0.1707,0.36265,0.3681
33,0.0749,0.14725,0.3611,0.41675
34,0.0581,0.12205,0.3576,0.46225
35,0.0458,0.10075,0.3458,0.50765
36,0.037,0.08315,0.32705,0.5528
37,0.0311,0.06705,0.309,0.59285
38,0.02695,0.05315,0.28855,0.63135
39,0.02345,0.0434,0.26705,0.6661
40,0.02165,0.0357,0.242,0.70065
41,0.0199,0.02965,0.21845,0.732
42,0.0198,0.0233,0.1983,0.7586
43,0.01975,0.01935,0.17965,0.78125
44,0.0204,0.0154,0.16055,0.80365
45,0.02075,0.0124,0.1453,0.82155
46,0.0216,0.01125,0.1288,0.83835
47,0.0239,0.00915,0.11405,0.8529
48,0.02455,0.00805,0.1006,0.8668
49,0.0256,0.0073,0.0899,0.8772
50,0.0272,0.0071,0.07915,0.88655
51,0.02975,0.0068,0.06965,0.8938
52,0.03205,0.0064,0.06265,0.8989
53,0.03385,0.00555,0.05535,0.90525
54,0.03595,0.00525,0.04975,0.90905
55,0.0381,0.00475,0.0454,0.91175
56,0.04045,0.0048,0.0404,0.91435
57,0.0429,0.00445,0.0351,0.91755
58,0.04625,0.0041,0.03135,0.9183
59,0.0493,0.00415,0.0286,0.91795
60,0.0523,0.00375,0.02585,0.9181
61,0.0544,0.00325,0.02395,0.9184
62,0.0565,0.0035,0.02115,0.91885
63,0.05855,0.00335,0.0186,0.9195
64,0.0604,0.0035,0.0167,0.9194
65,0.0628,0.0034,0.01495,0.91885
66,0.06575,0.0036,0.01385,0.9168
67,0.0676,0.0032,0.0132,0.916
68,0.06915,0.0029,0.0119,0.91605
69,0.07215,0.0025,0.01145,0.9139
70,0.0743,0.0026,0.0102,0.9129
71,0.07645,0.00215,0.00965,0.91175
72,0.0788,0.00205,0.0086,0.91055
73,0.08165,0.002,0.00795,0.9084
74,0.0846,0.002,0.0073,0.9061
75,0.08755,0.0018,0.00635,0.9043
76,0.0904,0.0015,0.00555,0.90255
77,0.0929,0.00135,0.005,0.90075
78,0.0955,0.0014,0.00475,0.89835
79,0.09805,0.00125,0.00475,0.89595
80,0.10085,0.0011,0.00465,0.8934
81,0.1054,8e-04,0.0045,0.8893
82,0.1079,0.00075,0.0041,0.88725
83,0.1105,0.001,0.00335,0.88515
84,0.11305,8e-04,0.0031,0.88305
85,0.1152,0.00075,0.0027,0.88135
86,0.1185,0.00105,0.00225,0.8782
87,0.12045,0.001,0.0019,0.87665
88,0.123,0.00095,0.00195,0.8741
89,0.12555,0.00085,0.00195,0.87165
90,0.12795,8e-04,0.0017,0.86955
91,0.1312,8e-04,0.00155,0.86645
92,0.1329,0.00095,0.0014,0.86475
93,0.13525,0.00105,0.0016,0.8621
94,0.13775,0.00075,0.0015,0.86
95,0.1407,6e-04,0.00155,0.85715
96,0.1438,0.00075,0.00155,0.8539
97,0.14675,0.00065,0.00165,0.85095
98,0.14865,0.00065,0.0017,0.849
99,0.1511,0.00065,0.0015,0.84675
100,0.15375,7e-04,0.0011,0.84445
101,0.1564,6e-04,0.0012,0.8418
102,0.159,0.00045,0.0013,0.83925
103,0.1614,0.00045,0.00135,0.8368
104,0.16445,4e-04,0.0014,0.83375
105,0.16745,0.00045,0.0013,0.8308
106,0.17005,4e-04,0.00135,0.8282
107,0.17235,0.00045,0.00125,0.82595
108,0.1748,0.00055,0.00125,0.8234
109,0.17675,6e-04,0.0014,0.82125
110,0.17995,6e-04,0.00155,0.8179
111,0.1818,9e-04,0.00135,0.81595
112,0.1845,7e-04,0.00135,0.81345
113,0.18605,0.00075,0.0013,0.8119
114,0.1883,0.00075,0.00125,0.8097
115,0.1905,0.00095,0.0012,0.80735
116,0.19215,9e-04,0.0015,0.80545
117,0.19485,0.00075,0.00165,0.80275
118,0.1971,7e-04,0.0018,0.8004
119,0.19905,7e-04,0.0018,0.79845
120,0.20145,8e-04,0.0016,0.79615
121,0.20395,0.00065,0.0018,0.7936
122,0.20665,0.00065,0.0016,0.7911
123,0.2089,6e-04,0.00165,0.78885
124,0.2099,0.00085,0.0015,0.78775
125,0.21185,0.00075,0.00155,0.78585
126,0.21365,0.00065,0.0015,0.7842
127,0.2155,6e-04,0.0015,0.7824
128,0.2181,6e-04,0.0015,0.7798
129,0.21995,7e-04,0.0014,0.77795
130,0.22215,0.00055,0.0015,0.7758
131,0.22385,0.00035,0.00155,0.77425
132,0.22565,5e-04,0.0015,0.77235
133,0.22785,7e-04,0.0017,0.76975
134,0.22995,0.00075,0.00155,0.76775
135,0.2322,9e-04,0.00165,0.76525
136,0.23415,8e-04,0.0019,0.76315
137,0.2358,0.00095,0.0018,0.76145
138,0.23805,0.00095,0.00185,0.75915
139,0.23975,0.0011,0.00195,0.7572
140,0.2415,0.00125,0.0019,0.75535
