step,S,E,I,R
0,0.999,0,0.001,0
1,0.9982,8e-04,0.001,0
2,0.9977,0.00095,0.0012,0.00015
3,0.9967,0.00165,0.0013,0.00035
4,0.99565,0.00235,0.0016,4e-04
5,0.99435,0.0032,0.0018,0.00065
6,0.99255,0.00435,0.00225,0.00085
7,0.9903,0.00495,0.00365,0.0011
8,0.98725,0.00675,0.00455,0.00145
9,0.98395,0.0077,0.0063,0.00205
10,0.9786,0.0111,0.00735,0.00295
11,0.9716,0.0149,0.0096,0.0039
12,0.96505,0.0179,0.0118,0.00525
13,0.95535,0.022,0.0156,0.00705
14,0.9438,0.02725,0.0199,0.00905
15,0.93085,0.03245,0.0254,0.0113
16,0.91185,0.04215,0.0315,0.0145
17,0.88915,0.053,0.0393,0.01855
18,0.8605,0.06735,0.0486,0.02355
19,0.82635,0.08125,0.0626,0.0298
20,0.78735,0.09745,0.0776,0.0376
21,0.74195,0.11575,0.0948,0.0475
22,0.689,0.13695,0.1144,0.05965
23,0.6306,0.15725,0.1366,0.07555
24,0.5657,0.1768,0.1655,0.092
25,0.4973,0.19495,0.1946,0.11315
26,0.42425,0.2142,0.22305,0.1385
27,0.35485,0.22275,0.25745,0.16495
28,0.2891,0.225,0.2892,0.1967
29,0.231,0.21985,0.3146,0.23455
30,0.18215,0.2067,0.3341,0.27705
31,0.138,0.1937,0.3476,0.3207
32,0.10715,0.17065,0.3547,0.3675
33,0.08015,0.15105,0.35345,0.41535
34,0.0617,0.1268,0.3475,0.464
35,0.0477,0.1063,0.3371,0.5089
36,0.03725,0.08695,0.32515,0.55065
37,0.03035,0.07025,0.30615,0.59325
38,0.0256,0.05765,0.28315,0.6336
39,0.0233,0.0458,0.26045,0.67045
40,0.02085,0.03695,0.2383,0.7039
41,0.02025,0.02995,0.215,0.7348
42,0.01925,0.0235,0.19505,0.7622
43,0.01935,0.0191,0.17625,0.7853
44,0.0196,0.01595,0.1564,0.80805
45,0.0204,0.01315,0.13975,0.8267
46,0.0231,0.01135,0.12355,0.842
47,0.02415,0.00965,0.10955,0.85665
48,0.0246,0.009,0.09645,0.86995
49,0.02655,0.00785,0.0861,0.8795
50,0.02755,0.00775,0.07605,0.88865
51,0.0295,0.007,0.0665,0.897
52,0.0313,0.0064,0.0595,0.9028
53,0.03325,0.00555,0.0535,0.9077
54,0.035,0.00525,0.0475,0.91225
55,0.03735,0.00495,0.04115,0.91655
56,0.04,0.0039,0.0372,0.9189
57,0.0422,0.00405,0.0315,0.92225
58,0.0452,0.00325,0.02875,0.9228
59,0.04775,0.00325,0.0255,0.9235
60,0.04955,0.0037,0.0224,0.92435
61,0.05195,0.0039,0.01975,0.9244
62,0.05465,0.00365,0.0176,0.9241
63,0.0569,0.00315,0.0161,0.92385
64,0.05905,0.0026,0.01475,0.9236
65,0.06185,0.00235,0.0132,0.9226
66,0.0645,0.0024,0.01165,0.92145
67,0.0676,0.00285,0.01065,0.9189
68,0.07055,0.0027,0.00995,0.9168
69,0.07295,0.00215,0.00925,0.91565
70,0.07565,0.002,0.00805,0.9143
71,0.0787,0.0015,0.0079,0.9119
72,0.08205,0.00135,0.0071,0.9095
73,0.0854,0.0011,0.0064,0.9071
74,0.08885,8e-04,0.00595,0.9044
75,0.09145,0.00105,0.00515,0.90235
76,0.0942,0.00105,0.0048,0.89995
77,0.0971,0.00085,0.0047,0.89735
78,0.09965,9e-04,0.00415,0.8953
79,0.1023,0.001,0.0036,0.8931
80,0.10475,0.001,0.0032,0.89105
81,0.1074,0.00075,0.0032,0.88865
82,0.11015,8e-04,0.0027,0.88635
83,0.11265,0.00085,0.0023,0.8842
84,0.11605,0.00095,0.00195,0.88105
85,0.11895,0.00105,0.0015,0.8785
86,0.1216,0.00075,0.0016,0.87605
87,0.12395,6e-04,0.00165,0.8738
88,0.1263,0.00055,0.0016,0.87155
89,0.12935,6e-04,0.0017,0.86835
90,0.133,0.00045,0.00135,0.8652
91,0.1364,0.00025,0.0014,0.86195
92,0.1389,0.00035,0.00125,0.8595
93,0.1419,0.00025,0.00125,0.8566
94,0.14435,0.00025,0.0011,0.8543
95,0.1475,0.00025,0.0011,0.85115
96,0.14935,3e-04,0.00105,0.8493
97,0.1518,4e-04,0.00085,0.84695
98,0.1545,4e-04,9e-04,0.8442
99,0.1577,3e-04,0.00095,0.84105
100,0.16025,0.00025,9e-04,0.8386
101,0.16235,1e-04,0.00095,0.8366
102,0.16505,0.00035,8e-04,0.8338
103,0.1673,0.00025,9e-04,0.83155
104,0.16975,0.00025,9e-04,0.8291
105,0.17245,0.00025,8e-04,0.8265
106,0.17515,0.00025,7e-04,0.8239
107,0.17765,4e-04,0.00055,0.8214
108,0.1804,4e-04,0.00045,0.81875
109,0.18275,0.00035,5e-04,0.8164
110,0.18485,0.00025,6e-04,0.8143
111,0.1871,2e-04,0.00055,0.81215
112,0.18895,0.00015,0.00055,0.81035
113,0.1911,0.00025,0.00055,0.8081
114,0.1935,2e-04,5e-04,0.8058
115,0.196,1e-04,5e-04,0.8034
116,0.19855,0.00015,0.00045,0.80085
117,0.20085,0.00015,0.00055,0.79845
118,0.20305,3e-04,6e-04,0.79605
119,0.20575,0.00025,0.00065,0.79335
120,0.2085,0.00025,0.00075,0.7905
121,0.2103,3e-04,7e-04,0.7887
122,0.21175,3e-04,6e-04,0.78735
123,0.2137,0.00055,0.00065,0.7851
124,0.21585,0.00055,8e-04,0.7828
125,0.21795,5e-04,7e-04,0.78085
126,0.2197,6e-04,0.00065,0.77905
127,0.22145,0.00075,6e-04,0.7772
128,0.2244,0.00065,0.00075,0.7742
129,0.22685,0.00065,9e-04,0.7716
130,0.2293,4e-04,0.001,0.7693
131,0.2312,0.00055,8e-04,0.76745
132,0.2336,5e-04,0.00105,0.76485
133,0.23555,3e-04,0.00125,0.7629
134,0.2371,9e-04,9e-04,0.7611
135,0.2391,0.00035,0.0014,0.75915
136,0.2411,6e-04,0.00135,0.75695
137,0.2427,6e-04,0.0013,0.7554
138,0.2448,0.00055,0.0013,0.75335
139,0.2466,8e-04,0.00115,0.75145
140,0.2486,0.00085,0.0012,0.74935
141,0.2507,0.00085,0.0013,0.74715
142,0.2525,0.00075,0.00135,0.7454
143,0.25455,0.00095,0.00105,0.74345
144,0.2566,0.00095,0.0011,0.74135
145,0.25845,0.0011,0.0011,0.73935
146,0.26055,0.00105,0.0011,0.7373
147,0.26215,0.001,0.0011,0.73575
148,0.26365,0.00125,0.00105,0.73405
149,0.2653,0.001,0.00135,0.73235
150,0.2669,0.0011,0.0014,0.7306
151,0.26885,0.001,0.0015,0.72865
152,0.27065,9e-04,0.00175,0.7267
153,0.27195,0.00125,0.0017,0.7251
154,0.2744,0.0013,0.00175,0.72255
155,0.27605,0.001,0.00195,0.721
156,0.27815,0.0011,0.0017,0.71905
157,0.2798,0.00135,0.00165,0.7172
158,0.28115,0.00155,0.0016,0.7157
159,0.2827,0.0013,0.00175,0.71425
160,0.28425,0.0013,0.00185,0.7126
161,0.2857,0.0013,0.0018,0.7112
162,0.288,0.00145,0.00175,0.7088
163,0.28975,0.00135,0.0019,0.707
164,0.29175,0.00135,0.0021,0.7048
165,0.29285,0.0015,0.0021,0.70355
166,0.2947,0.0019,0.00195,0.70145
167,0.2964,0.00175,0.0023,0.69955
168,0.2979,0.0015,0.0028,0.6978
169,0.2998,0.00175,0.0026,0.69585
170,0.30145,0.0017,0.00315,0.6937
171,0.30255,0.00215,0.00335,0.69195
172,0.30315,0.0026,0.0032,0.69105
173,0.30385,0.0022,0.0037,0.69025
174,0.30465,0.0025,0.004,0.68885
175,0.30525,0.00285,0.0043,0.6876
176,0.3063,0.00275,0.0048,0.68615
177,0.307,0.0035,0.0048,0.6847
178,0.30775,0.00385,0.00495,0.68345
179,0.3072,0.00415,0.0055,0.68315
180,0.30735,0.0045,0.00575,0.6824
181,0.30785,0.0047,0.00625,0.6812
182,0.30835,0.0052,0.00645,0.68
183,0.30895,0.00505,0.0072,0.6788
184,0.3094,0.0048,0.00825,0.67755
185,0.3094,0.0053,0.00845,0.67685
186,0.3098,0.00525,0.0086,0.67635
187,0.30885,0.0064,0.0092,0.67555
188,0.3087,0.0065,0.00995,0.67485
189,0.30825,0.007,0.01095,0.6738
190,0.30785,0.0074,0.0115,0.67325
191,0.3067,0.00775,0.0127,0.67285
192,0.30465,0.00925,0.01265,0.67345
193,0.30375,0.0098,0.01405,0.6724
194,0.30255,0.0104,0.01495,0.6721
195,0.30105,0.0109,0.01585,0.6722
196,0.29925,0.011,0.01645,0.6733
197,0.2965,0.01225,0.0172,0.67405
198,0.2946,0.01235,0.0195,0.67355
199,0.29255,0.0123,0.0208,0.67435
200,0.2901,0.0138,0.0211,0.675
201,0.28845,0.01335,0.0218,0.6764
202,0.2859,0.0138,0.023,0.6773
203,0.28375,0.01395,0.0247,0.6776
204,0.27975,0.0159,0.025,0.67935
205,0.2766,0.0166,0.02655,0.68025
206,0.2724,0.0185,0.0272,0.6819
207,0.27025,0.01745,0.02825,0.68405
208,0.26675,0.01765,0.0309,0.6847
209,0.26215,0.0196,0.03165,0.6866
210,0.2587,0.0198,0.0329,0.6886
211,0.25485,0.0217,0.03245,0.691
212,0.2515,0.02175,0.0334,0.69335
213,0.24765,0.0213,0.03575,0.6953
214,0.24285,0.02295,0.03575,0.69845
215,0.23935,0.02345,0.0363,0.7009
216,0.23485,0.0237,0.0383,0.70315
217,0.22995,0.024,0.0402,0.70585
218,0.22475,0.02365,0.04205,0.70955
