step,S,E,I,R
0,0.999,0,0.001,0
1,0.9982,8e-04,0.001,0
2,0.9974,0.00135,0.00115,1e-04
3,0.9963,0.00195,0.0015,0.00025
4,0.99495,0.0029,0.0018,0.00035
5,0.99325,0.00385,0.0023,6e-04
6,0.99135,0.00465,0.00305,0.00095
7,0.989,0.0058,0.0039,0.0013
8,0.98585,0.0073,0.0052,0.00165
9,0.9824,0.0088,0.00615,0.00265
10,0.97845,0.0102,0.00785,0.0035
11,0.97265,0.0132,0.00985,0.0043
12,0.9657,0.01625,0.0125,0.00555
13,0.95645,0.02055,0.0159,0.0071
14,0.9446,0.02705,0.01915,0.0092
15,0.93085,0.0334,0.02385,0.0119
16,0.91405,0.04125,0.02965,0.01505
17,0.89295,0.05055,0.0379,0.0186
18,0.8666,0.0627,0.04735,0.02335
19,0.8355,0.0747,0.0604,0.0294
20,0.79655,0.0931,0.07265,0.0377
21,0.7541,0.1091,0.0895,0.0473
22,0.70085,0.132,0.10935,0.0578
23,0.64455,0.1531,0.12935,0.073
24,0.5832,0.17165,0.154,0.09115
25,0.5186,0.18675,0.18395,0.1107
26,0.4489,0.20435,0.21275,0.134
27,0.3817,0.2129,0.24325,0.16215
28,0.3143,0.21915,0.27,0.19655
29,0.2553,0.2165,0.29875,0.22945
30,0.2069,0.20275,0.3209,0.26945
31,0.16095,0.1904,0.3379,0.31075
32,0.12525,0.1717,0.3491,0.35395
33,0.09735,0.152,0.34965,0.401
34,0.0759,0.13505,0.3418,0.44725
35,0.0595,0.1147,0.3325,0.4933
36,0.04605,0.0964,0.32095,0.5366
37,0.037,0.0797,0.3058,0.5775
38,0.0296,0.0672,0.2863,0.6169
39,0.0257,0.05265,0.26835,0.6533
40,0.0219,0.0427,0.24865,0.68675
41,0.0206,0.0334,0.2283,0.7177
42,0.0198,0.027,0.21085,0.74235
43,0.0193,0.022,0.1912,0.7675
44,0.0193,0.0185,0.174,0.7882
45,0.0203,0.0165,0.15605,0.80715
46,0.0202,0.0138,0.1406,0.8254
47,0.0203,0.0122,0.1258,0.8417
48,0.0206,0.011,0.1126,0.8558
49,0.02155,0.0096,0.1001,0.86875
50,0.02275,0.0085,0.09015,0.8786
51,0.0241,0.00675,0.07995,0.8892
52,0.02575,0.00595,0.0706,0.8977
53,0.02855,0.00435,0.06305,0.90405
54,0.03045,0.00405,0.05545,0.91005
55,0.0324,0.0041,0.0483,0.9152
56,0.034,0.00395,0.0431,0.91895
57,0.0367,0.0037,0.0379,0.9217
58,0.0386,0.00365,0.0336,0.92415
59,0.04185,0.00365,0.02955,0.92495
60,0.0444,0.00315,0.0266,0.92585
61,0.0468,0.00285,0.02415,0.9262
62,0.04885,0.00295,0.0215,0.9267
63,0.05145,0.00285,0.0194,0.9263
64,0.05405,0.0024,0.01705,0.9265
65,0.0568,0.00265,0.0153,0.92525
66,0.0602,0.00255,0.0142,0.92305
67,0.0629,0.00305,0.01275,0.9213
68,0.0655,0.0029,0.01145,0.92015
69,0.0676,0.00265,0.0105,0.91925
70,0.07035,0.00245,0.00925,0.91795
71,0.0736,0.0021,0.00835,0.91595
72,0.0761,0.00185,0.00825,0.9138
73,0.0788,0.00145,0.00765,0.9121
74,0.0808,0.00155,0.0075,0.91015
75,0.08285,0.0014,0.007,0.90875
76,0.08555,0.00195,0.00645,0.90605
77,0.08855,0.0019,0.00625,0.9033
78,0.09175,0.0019,0.0059,0.90045
79,0.094,0.00175,0.00525,0.899
80,0.09735,0.00145,0.0048,0.8964
81,0.10025,0.00155,0.00485,0.89335
82,0.1022,0.0015,0.00445,0.89185
83,0.1048,0.0013,0.00425,0.88965
84,0.1078,0.0012,0.0041,0.8869
85,0.1109,0.00105,0.00385,0.8842
86,0.11385,0.0011,0.0033,0.88175
87,0.1164,0.00105,0.0031,0.87945
88,0.1195,9e-04,0.0031,0.8765
89,0.12155,9e-04,0.00305,0.8745
90,0.12395,9e-04,0.0028,0.87235
91,0.12645,8e-04,0.0027,0.87005
92,0.1289,0.00095,0.0027,0.86745
93,0.131,0.00105,0.0025,0.86545
94,0.1335,0.00115,0.0024,0.86295
95,0.1366,0.0011,0.00215,0.86015
96,0.1392,9e-04,0.00205,0.85785
97,0.14175,9e-04,0.00175,0.8556
98,0.14415,0.001,0.0015,0.85335
99,0.14655,0.00085,0.0016,0.851
100,0.14905,0.00085,0.0015,0.8486
101,0.152,9e-04,0.00135,0.84575
102,0.1539,0.0011,0.00125,0.84375
103,0.15545,8e-04,0.00155,0.8422
104,0.1585,0.00095,0.0016,0.83895
105,0.1607,7e-04,0.00175,0.83685
106,0.16315,9e-04,0.00165,0.8343
107,0.16595,0.00085,0.0018,0.8314
108,0.16815,0.00085,0.0018,0.8292
109,0.1709,0.00085,0.00155,0.8267
110,0.17335,8e-04,0.00135,0.8245
111,0.1769,8e-04,0.00125,0.82105
112,0.17925,0.00065,0.0013,0.8188
113,0.18075,0.00085,0.0013,0.8171
114,0.18325,5e-04,0.00155,0.8147
115,0.1858,0.00055,0.0017,0.81195
116,0.18765,0.00045,0.00155,0.81035
117,0.1897,7e-04,0.0013,0.8083
118,0.1919,6e-04,0.0013,0.8062
119,0.1942,0.00045,0.00135,0.804
120,0.19595,5e-04,0.00135,0.8022
121,0.1975,0.00045,0.00145,0.8006
122,0.1993,4e-04,0.00135,0.79895
123,0.20195,5e-04,0.0012,0.79635
124,0.2047,8e-04,9e-04,0.7936
125,0.20695,8e-04,0.00115,0.7911
126,0.20915,0.00065,0.0015,0.7887
127,0.2109,6e-04,0.00165,0.78685
128,0.21275,0.00075,0.00165,0.78485
129,0.2149,0.001,0.00145,0.78265
130,0.21625,0.001,0.00135,0.7814
131,0.21905,0.001,0.0015,0.77845
132,0.22135,0.00075,0.0017,0.7762
133,0.22275,8e-04,0.0017,0.77475
134,0.2244,7e-04,0.0018,0.7731
135,0.22595,0.001,0.00165,0.7714
136,0.22785,0.0011,0.00185,0.7692
137,0.22975,0.00125,0.00175,0.76725
138,0.2312,0.00135,0.00175,0.7657
139,0.2329,0.0014,0.00175,0.76395
140,0.23465,0.00115,0.0019,0.7623
141,0.23645,0.0014,0.00165,0.7605
142,0.23835,0.0011,0.00195,0.7586
143,0.24055,0.0011,0.00205,0.7563
144,0.2425,0.0013,0.00215,0.75405
145,0.2445,0.0016,0.0021,0.7518
146,0.2466,0.0013,0.00225,0.74985
147,0.2485,0.0014,0.0025,0.7476
148,0.25065,0.0013,0.00255,0.7455
149,0.25215,0.0012,0.00265,0.744
150,0.25355,0.0014,0.00265,0.7424
151,0.25545,0.00145,0.00285,0.74025
152,0.2578,0.00165,0.00295,0.7376
153,0.25975,0.0018,0.00295,0.7355
154,0.2611,0.00185,0.00315,0.7339
155,0.26235,0.0016,0.0036,0.73245
156,0.26405,0.00165,0.0037,0.7306
157,0.2651,0.0019,0.00365,0.72935
158,0.2657,0.00205,0.00405,0.7282
159,0.2673,0.0024,0.0037,0.7266
160,0.26845,0.00305,0.00345,0.72505
161,0.26935,0.00335,0.00405,0.72325
162,0.27065,0.00305,0.00455,0.72175
163,0.27185,0.00285,0.00535,0.71995
164,0.2731,0.0033,0.0054,0.7182
165,0.2738,0.0034,0.00555,0.71725
166,0.27535,0.0036,0.0055,0.71555
167,0.2759,0.00425,0.0061,0.71375
168,0.2763,0.0048,0.00615,0.71275
169,0.2771,0.005,0.0065,0.7114
170,0.27805,0.0049,0.0065,0.71055
171,0.27845,0.005,0.0069,0.70965
172,0.27895,0.00525,0.00705,0.70875
173,0.2793,0.00555,0.0072,0.70795
174,0.2792,0.00565,0.0077,0.70745
175,0.27925,0.0064,0.00805,0.7063
176,0.27945,0.0062,0.00875,0.7056
177,0.27975,0.006,0.0101,0.70415
178,0.27965,0.00695,0.0103,0.7031
179,0.2793,0.00745,0.01065,0.7026
180,0.27955,0.0077,0.0114,0.70135
181,0.2795,0.00765,0.0122,0.70065
182,0.27915,0.00805,0.01275,0.70005
183,0.2793,0.00815,0.0133,0.69925
184,0.2789,0.00865,0.01365,0.6988
185,0.2782,0.0091,0.0143,0.6984
186,0.27705,0.00985,0.0147,0.6984
187,0.27595,0.0099,0.01595,0.6982
188,0.27535,0.00995,0.0167,0.698
189,0.27455,0.00995,0.0174,0.6981
190,0.2719,0.01085,0.0186,0.69865
191,0.2711,0.0112,0.01855,0.69915
192,0.2691,0.0116,0.0188,0.7005
193,0.2673,0.0126,0.0196,0.7005
194,0.26585,0.0123,0.0204,0.70145
195,0.2637,0.01355,0.02065,0.7021
196,0.2618,0.01395,0.02115,0.7031
197,0.26025,0.0128,0.02325,0.7037
198,0.25775,0.01445,0.02365,0.70415
199,0.25495,0.0151,0.0244,0.70555
200,0.2533,0.0146,0.02605,0.70605
201,0.25025,0.01575,0.0266,0.7074
202,0.24785,0.0161,0.02685,0.7092
203,0.24505,0.0164,0.02785,0.7107
204,0.24275,0.0169,0.0285,0.71185
205,0.2393,0.0174,0.02955,0.71375
206,0.23615,0.018,0.02935,0.7165
207,0.2324,0.0198,0.03035,0.71745
208,0.2288,0.01915,0.0323,0.71975
209,0.2256,0.0187,0.0354,0.7203
210,0.22175,0.0205,0.03495,0.7228
211,0.21875,0.02125,0.0348,0.7252
212,0.21435,0.0216,0.03635,0.7277
213,0.21155,0.0213,0.03685,0.7303
214,0.2083,0.022,0.03695,0.73275
215,0.20525,0.02095,0.03785,0.73595
216,0.20235,0.02065,0.03835,0.73865
217,0.2003,0.0202,0.03815,0.74135
218,0.19765,0.01985,0.03855,0.74395
