step,S,E,I,R
0,0.999,0,0.001,0
1,0.99825,0.00075,0.001,0
2,0.9972,0.0017,9e-04,2e-04
3,0.9967,0.00195,0.0011,0.00025
4,0.99575,0.0024,0.00135,5e-04
5,0.9945,0.0029,0.00185,0.00075
6,0.993,0.0036,0.0025,9e-04
7,0.99045,0.00495,0.0035,0.0011
8,0.9875,0.0064,0.0044,0.0017
9,0.984,0.008,0.0056,0.0024
10,0.979,0.0108,0.00735,0.00285
11,0.97305,0.0143,0.00875,0.0039
12,0.96585,0.01755,0.0114,0.0052
13,0.9565,0.02195,0.01465,0.0069
14,0.9465,0.02555,0.01905,0.0089
15,0.9338,0.03085,0.02385,0.0115
16,0.9162,0.0388,0.0305,0.0145
17,0.89475,0.05065,0.0367,0.0179
18,0.86855,0.063,0.04605,0.0224
19,0.8383,0.0764,0.0574,0.0279
20,0.80085,0.0918,0.0717,0.03565
21,0.7566,0.11155,0.0859,0.04595
22,0.70825,0.12595,0.1068,0.059
23,0.64885,0.1504,0.1284,0.07235
24,0.5874,0.16915,0.15395,0.0895
25,0.52045,0.1889,0.18085,0.1098
26,0.44855,0.2059,0.2107,0.13485
27,0.381,0.21455,0.23965,0.1648
28,0.31775,0.21815,0.26875,0.19535
29,0.26085,0.21415,0.29495,0.23005
30,0.20885,0.20605,0.3157,0.2694
31,0.1641,0.1918,0.332,0.3121
32,0.1292,0.17385,0.33835,0.3586
33,0.0986,0.1562,0.3407,0.4045
34,0.0757,0.13665,0.3392,0.44845
35,0.05915,0.1156,0.33415,0.4911
36,0.04665,0.0975,0.321,0.53485
37,0.03805,0.07975,0.3053,0.5769
38,0.0318,0.06575,0.2866,0.61585
39,0.02645,0.0528,0.2693,0.65145
40,0.02355,0.04275,0.246,0.6877
41,0.02195,0.0344,0.2265,0.71715
42,0.0207,0.02895,0.20395,0.7464
43,0.01985,0.0245,0.18715,0.7685
44,0.01995,0.0196,0.1694,0.79105
45,0.01965,0.01655,0.15125,0.81255
46,0.02025,0.01435,0.1345,0.8309
47,0.02095,0.01235,0.12055,0.84615
48,0.02215,0.0101,0.1091,0.85865
49,0.0233,0.0091,0.09675,0.87085
50,0.02525,0.0078,0.086,0.88095
51,0.02695,0.007,0.0766,0.88945
52,0.02905,0.00615,0.06845,0.89635
53,0.0307,0.0056,0.06065,0.90305
54,0.03365,0.0052,0.054,0.90715
55,0.03525,0.005,0.04845,0.9113
56,0.0381,0.0045,0.04355,0.91385
57,0.03995,0.0048,0.03895,0.9163
58,0.0423,0.00415,0.03455,0.919
59,0.0448,0.00425,0.03035,0.9206
60,0.04695,0.0041,0.02755,0.9214
61,0.04965,0.00355,0.025,0.9218
62,0.05165,0.0032,0.02305,0.9221
63,0.05415,0.0028,0.02075,0.9223
64,0.05635,0.00315,0.01835,0.92215
65,0.0586,0.0034,0.0165,0.9215
66,0.0605,0.00355,0.0146,0.92135
67,0.0628,0.00315,0.01355,0.9205
68,0.0659,0.0026,0.01235,0.91915
69,0.06845,0.0026,0.01145,0.9175
70,0.0711,0.0024,0.01095,0.91555
71,0.07485,0.0023,0.01005,0.9128
72,0.0771,0.00235,0.00895,0.9116
73,0.0799,0.00255,0.00785,0.9097
74,0.0825,0.00195,0.00735,0.9082
75,0.08495,0.0018,0.00705,0.9062
76,0.0882,0.0015,0.00645,0.90385
77,0.09105,0.00135,0.0059,0.9017
78,0.09335,0.00105,0.0054,0.9002
79,0.0968,0.00125,0.00465,0.8973
80,0.09935,0.00125,0.00455,0.89485
81,0.1027,0.00135,0.0038,0.89215
82,0.10485,0.00135,0.0038,0.89
83,0.1081,0.0015,0.00345,0.88695
84,0.1111,0.00115,0.0035,0.88425
85,0.1143,0.0013,0.0033,0.8811
86,0.1178,0.0011,0.00295,0.87815
87,0.12015,0.00095,0.00295,0.87595
88,0.1224,9e-04,0.0029,0.8738
89,0.12485,8e-04,0.0026,0.87175
90,0.1277,0.00095,0.0025,0.86885
91,0.12985,0.00095,0.00245,0.86675
92,0.1328,0.00085,0.00225,0.8641
93,0.1357,0.00085,0.002,0.86145
94,0.1384,9e-04,0.00185,0.85885
95,0.1411,9e-04,0.00185,0.85615
96,0.14445,0.00075,0.0019,0.8529
97,0.14695,7e-04,0.00165,0.8507
98,0.1497,6e-04,0.0017,0.848
99,0.152,6e-04,0.0015,0.8459
100,0.1551,0.00035,0.00155,0.843
101,0.15715,6e-04,0.0014,0.84085
102,0.1595,7e-04,0.00145,0.83835
103,0.16215,0.00055,0.0014,0.8359
104,0.16445,5e-04,0.00135,0.8337
105,0.16665,0.00045,0.00135,0.83155
106,0.16895,0.00045,0.00145,0.82915
107,0.1712,5e-04,0.00125,0.82705
108,0.17345,7e-04,0.00115,0.8247
109,0.17565,8e-04,0.00105,0.8225
110,0.17805,0.00045,0.0012,0.8203
111,0.18065,0.00065,0.00105,0.81765
112,0.18315,6e-04,0.00095,0.8153
113,0.1857,3e-04,0.00115,0.81285
114,0.1884,0.00035,0.001,0.81025
115,0.19085,4e-04,8e-04,0.80795
116,0.1926,5e-04,0.00075,0.80615
117,0.1951,6e-04,0.00065,0.80365
118,0.19735,4e-04,7e-04,0.80155
119,0.1993,0.00065,0.00065,0.7994
120,0.20115,6e-04,8e-04,0.79745
121,0.20365,0.00055,9e-04,0.7949
122,0.20635,6e-04,0.00095,0.7921
123,0.2085,6e-04,0.00095,0.78995
124,0.21075,0.00055,9e-04,0.7878
125,0.2133,0.00045,0.00105,0.7852
126,0.21525,6e-04,0.0011,0.78305
127,0.2169,6e-04,0.0013,0.7812
128,0.2187,0.00075,0.0011,0.77945
129,0.2208,0.00095,0.0011,0.77715
130,0.22295,0.001,0.0011,0.77495
131,0.2259,0.00105,0.001,0.77205
132,0.2286,0.00085,0.00125,0.7693
133,0.2311,9e-04,0.00125,0.76675
134,0.23305,0.00065,0.00125,0.76505
135,0.23505,7e-04,0.00135,0.7629
136,0.2371,9e-04,0.0014,0.7606
137,0.23815,0.00115,0.00155,0.75915
138,0.2404,0.001,0.0016,0.757
139,0.2426,0.00115,0.0016,0.75465
140,0.245,0.001,0.00185,0.75215
141,0.247,0.0011,0.00185,0.75005
142,0.2484,0.00135,0.0019,0.74835
143,0.2503,0.00155,0.00205,0.7461
144,0.2523,0.0013,0.0025,0.7439
145,0.25455,0.00125,0.00255,0.74165
146,0.2561,0.00135,0.0028,0.73975
147,0.25795,0.00165,0.0027,0.7377
148,0.25965,0.00195,0.00265,0.73575
149,0.26135,0.0019,0.00275,0.734
150,0.263,0.00185,0.00305,0.7321
151,0.2646,0.00185,0.0033,0.73025
152,0.2661,0.00215,0.0034,0.72835
153,0.2673,0.0024,0.00315,0.72715
154,0.2681,0.00215,0.0035,0.72625
155,0.26985,0.0025,0.0031,0.72455
156,0.2716,0.00215,0.0035,0.72275
157,0.2727,0.0021,0.0038,0.7214
158,0.2747,0.0027,0.00355,0.71905
159,0.2762,0.00265,0.0037,0.71745
160,0.27815,0.0022,0.00425,0.7154
161,0.27905,0.003,0.0041,0.71385
162,0.27985,0.0034,0.0043,0.71245
163,0.281,0.00315,0.0046,0.71125
164,0.28245,0.003,0.0054,0.70915
165,0.28295,0.0036,0.005,0.70845
166,0.2844,0.0036,0.00515,0.70685
167,0.2852,0.0038,0.005,0.706
168,0.28625,0.00345,0.00565,0.70465
169,0.2867,0.0039,0.00585,0.70355
170,0.28735,0.004,0.0062,0.70245
171,0.2884,0.0043,0.0059,0.7014
172,0.28955,0.00435,0.00685,0.69925
173,0.2901,0.0044,0.00735,0.69815
174,0.29,0.0056,0.0075,0.6969
175,0.29,0.0054,0.0078,0.6968
176,0.29085,0.00545,0.0082,0.6955
177,0.29105,0.0055,0.00825,0.6952
178,0.2908,0.00595,0.009,0.69425
179,0.29085,0.00595,0.00975,0.69345
180,0.29035,0.0066,0.0101,0.69295
181,0.2897,0.0074,0.01065,0.69225
182,0.2896,0.00785,0.0111,0.69145
183,0.29015,0.0072,0.0117,0.69095
184,0.2893,0.0087,0.0115,0.6905
185,0.28885,0.00795,0.0131,0.6901
186,0.28895,0.00825,0.0132,0.6896
187,0.2876,0.009,0.0141,0.6893
188,0.286,0.01,0.01485,0.68915
189,0.2846,0.0106,0.01585,0.68895
190,0.28255,0.01205,0.01625,0.68915
191,0.28115,0.01175,0.018,0.6891
192,0.2794,0.0125,0.01955,0.68855
193,0.27765,0.0134,0.01975,0.6892
194,0.276,0.01385,0.0208,0.68935
195,0.27365,0.0143,0.0214,0.69065
196,0.271,0.01485,0.02305,0.6911
197,0.26785,0.01575,0.0237,0.6927
198,0.26565,0.0157,0.0251,0.69355
199,0.2624,0.0167,0.02625,0.69465
200,0.2599,0.01675,0.0273,0.69605
201,0.25665,0.0169,0.02865,0.6978
202,0.25265,0.01785,0.0295,0.7
203,0.24835,0.02035,0.03005,0.70125
204,0.24475,0.02085,0.0312,0.7032
205,0.2418,0.02075,0.0318,0.70565
206,0.23735,0.02115,0.03375,0.70775
207,0.23395,0.02115,0.0355,0.7094
208,0.231,0.0209,0.03685,0.71125
209,0.22745,0.02115,0.0368,0.7146
210,0.2232,0.022,0.0376,0.7172
211,0.21895,0.0226,0.0375,0.72095
212,0.21365,0.02365,0.03905,0.72365
213,0.20915,0.0239,0.0397,0.72725
214,0.206,0.02235,0.0412,0.73045
215,0.2014,0.02365,0.04145,0.7335
216,0.1977,0.0233,0.0423,0.7367
217,0.19415,0.0226,0.0427,0.74055
218,0.19065,0.0228,0.0427,0.74385
219,0.18765,0.02285,0.04325,0.74625
220,0.18445,0.0232,0.0441,0.74825
221,0.1817,0.0238,0.0444,0.7501
222,0.17705,0.0247,0.0449,0.75335
223,0.17465,0.02295,0.04575,0.75665
224,0.1722,0.0226,0.0449,0.7603
225,0.16965,0.02095,0.04625,0.76315
226,0.16765,0.01935,0.0462,0.7668
227,0.16525,0.0199,0.04425,0.7706
228,0.16265,0.0202,0.0438,0.77335
229,0.15985,0.02035,0.04265,0.77715
230,0.15885,0.0193,0.0424,0.77945
231,0.15815,0.01815,0.04225,0.78145
232,0.15645,0.01745,0.04185,0.78425
233,0.1547,0.01715,0.04185,0.7863
234,0.15435,0.0156,0.04105,0.789
235,0.1526,0.0161,0.04035,0.79095
236,0.1522,0.01485,0.0398,0.79315
237,0.15175,0.01425,0.0393,0.7947
238,0.15155,0.0139,0.0378,0.79675
239,0.1511,0.0139,0.0367,0.7983
240,0.15095,0.0142,0.03515,0.7997
241,0.15015,0.0148,0.034,0.80105
242,0.15135,0.01305,0.03435,0.80125
243,0.15065,0.0139,0.03275,0.8027
244,0.1504,0.014,0.0338,0.8018
245,0.15015,0.0141,0.0329,0.80285
246,0.15045,0.014,0.0322,0.80335
247,0.151,0.01365,0.032,0.80335
248,0.15055,0.0139,0.0315,0.80405
249,0.15135,0.014,0.0301,0.80455
250,0.15235,0.01365,0.02945,0.80455
251,0.15225,0.0129,0.02925,0.8056
252,0.15315,0.01295,0.0282,0.8057
253,0.1544,0.0131,0.02765,0.80485
254,0.15595,0.01255,0.02745,0.80405
255,0.1562,0.01245,0.02715,0.8042
256,0.1565,0.01265,0.02705,0.8038
257,0.15635,0.0118,0.0275,0.80435
258,0.1569,0.01195,0.02675,0.8044
259,0.15795,0.0114,0.0264,0.80425
260,0.15905,0.01205,0.0249,0.804
261,0.16025,0.01185,0.025,0.8029
262,0.16245,0.01015,0.0255,0.8019
263,0.16295,0.0104,0.0254,0.80125
264,0.1642,0.0109,0.02475,0.80015
265,0.16445,0.0117,0.025,0.79885
266,0.1659,0.0115,0.02435,0.79825
267,0.1674,0.01145,0.02425,0.7969
268,0.16845,0.0112,0.02475,0.7956
269,0.16945,0.0108,0.0249,0.79485
270,0.1706,0.0102,0.02495,0.79425
271,0.1719,0.0111,0.02395,0.79305
272,0.1733,0.01085,0.0242,0.79165
273,0.1743,0.0107,0.0246,0.7904
274,0.17545,0.01185,0.02375,0.78895
275,0.1764,0.0122,0.0233,0.7881
276,0.1774,0.01205,0.02275,0.7878
277,0.17915,0.012,0.02285,0.786
278,0.1818,0.01125,0.0238,0.78315
279,0.18335,0.0112,0.02415,0.7813
280,0.18415,0.01135,0.0233,0.7812
281,0.18585,0.0107,0.02395,0.7795
282,0.186,0.01185,0.0236,0.77855
283,0.18645,0.01225,0.0233,0.778
284,0.18685,0.0127,0.02305,0.7774
285,0.1889,0.0116,0.0231,0.7764
286,0.19025,0.01125,0.0226,0.7759
287,0.1904,0.01185,0.0233,0.77445
288,0.19185,0.01205,0.02245,0.77365
289,0.1918,0.0119,0.0234,0.7729
290,0.192,0.01155,0.02415,0.7723
291,0.1926,0.01155,0.02375,0.7721
292,0.19405,0.01095,0.0237,0.7713
293,0.1947,0.0125,0.02255,0.77025
294,0.19555,0.01315,0.023,0.7683
295,0.19745,0.0126,0.02345,0.7665
296,0.19855,0.0126,0.0231,0.76575
297,0.19935,0.0128,0.02245,0.7654
298,0.2001,0.01255,0.02385,0.7635
299,0.20095,0.01295,0.0245,0.7616
300,0.20055,0.0139,0.02455,0.761
301,0.2005,0.0133,0.02505,0.76115
302,0.202,0.0126,0.0259,0.7595
303,0.2013,0.01305,0.0261,0.75955
304,0.2025,0.0126,0.02725,0.75765
305,0.2023,0.01315,0.02745,0.7571
306,0.2021,0.0133,0.02815,0.75645
307,0.2015,0.01405,0.02775,0.7567
308,0.20305,0.0143,0.02675,0.7559
309,0.20345,0.01515,0.02675,0.75465
310,0.2051,0.0142,0.02695,0.75375
311,0.20435,0.01445,0.0272,0.754
312,0.2048,0.0148,0.0272,0.7532
313,0.2064,0.0147,0.02725,0.75165
314,0.206,0.01475,0.028,0.75125
315,0.2068,0.01435,0.02765,0.7512
316,0.20755,0.0142,0.02835,0.7499
317,0.2087,0.0143,0.02815,0.74885
318,0.2079,0.0153,0.0294,0.7474
319,0.20815,0.01525,0.0293,0.7473
320,0.20795,0.0165,0.02855,0.747
321,0.20815,0.01605,0.02945,0.74635
322,0.20755,0.0167,0.0296,0.74615
323,0.2075,0.0156,0.0314,0.7455
324,0.20675,0.016,0.03145,0.7458
325,0.20685,0.01535,0.03125,0.74655
326,0.2059,0.01555,0.0312,0.74735
327,0.20505,0.0163,0.0306,0.74805
328,0.20465,0.0163,0.03005,0.749
329,0.20445,0.01565,0.03015,0.74975
330,0.20565,0.01565,0.0293,0.7494
331,0.20505,0.01605,0.02885,0.75005
332,0.2046,0.01615,0.02935,0.7499
333,0.205,0.01655,0.02915,0.7493
334,0.20495,0.017,0.0286,0.74945
335,0.20575,0.01725,0.02875,0.74825
336,0.20645,0.017,0.03005,0.7465
337,0.2057,0.01745,0.03075,0.7461
338,0.20495,0.017,0.0327,0.74535
339,0.20465,0.0172,0.0332,0.74495
340,0.2038,0.018,0.0328,0.7454
341,0.20365,0.0176,0.03375,0.745
342,0.2024,0.01795,0.0338,0.74585
343,0.2019,0.01725,0.0348,0.74605
344,0.2016,0.0165,0.03545,0.74645
345,0.2004,0.01755,0.03475,0.7473
346,0.1996,0.0186,0.0345,0.7473
347,0.19995,0.0179,0.03505,0.7471
348,0.1989,0.0201,0.0351,0.7459
349,0.19775,0.0201,0.03625,0.7459
350,0.19645,0.02045,0.03765,0.74545
351,0.1952,0.02055,0.03755,0.7467
352,0.1939,0.02,0.03895,0.74715
353,0.19335,0.019,0.03935,0.7483
354,0.19095,0.01995,0.0402,0.7489
355,0.1902,0.0193,0.0411,0.7494
356,0.1887,0.02015,0.04105,0.7501
357,0.18785,0.0205,0.04105,0.7506
358,0.1862,0.02045,0.0423,0.75105
359,0.18425,0.02155,0.0417,0.7525
360,0.1832,0.0208,0.0423,0.7537
361,0.18195,0.0212,0.04315,0.7537
362,0.1799,0.0207,0.044,0.7554
363,0.179,0.02115,0.0438,0.75605
364,0.1765,0.02295,0.043,0.75755
365,0.1763,0.022,0.0433,0.7584
366,0.174,0.0228,0.043,0.7602
367,0.1738,0.02165,0.04385,0.7607
368,0.1738,0.02065,0.04365,0.7619
369,0.17115,0.0209,0.04435,0.7636
370,0.17,0.0205,0.0447,0.7648
371,0.16835,0.0214,0.0437,0.76655
372,0.16775,0.0208,0.043,0.76845
373,0.1658,0.02105,0.0431,0.77005
374,0.16505,0.02095,0.0422,0.7718
375,0.1654,0.01925,0.0426,0.77275
376,0.1648,0.01975,0.0425,0.77295
377,0.16345,0.0199,0.0421,0.77455
378,0.16295,0.018,0.04225,0.7768
379,0.16085,0.02045,0.04095,0.77775
380,0.16,0.02105,0.0401,0.77885
381,0.15975,0.0203,0.0399,0.78005
382,0.16025,0.0197,0.04045,0.7796
383,0.16065,0.01865,0.04135,0.77935
384,0.16025,0.018,0.04175,0.78
385,0.16035,0.0185,0.0401,0.78105
386,0.16025,0.0182,0.0404,0.78115
387,0.1604,0.0186,0.0391,0.7819
388,0.16035,0.018,0.0396,0.78205
389,0.16195,0.01595,0.04025,0.78185
390,0.16205,0.01645,0.0395,0.782
391,0.16245,0.01705,0.03855,0.78195
392,0.16235,0.01725,0.03785,0.78255
393,0.1602,0.018,0.03695,0.78485
394,0.1608,0.01805,0.03615,0.785
395,0.16255,0.01685,0.0358,0.7848
396,0.16395,0.016,0.03545,0.7846
397,0.1642,0.01505,0.03585,0.7849
398,0.1651,0.01565,0.035,0.78425
399,0.16605,0.01525,0.03455,0.78415
400,0.16605,0.0159,0.0341,0.78395
401,0.16745,0.01525,0.034,0.7833
402,0.16875,0.0155,0.0336,0.78215
403,0.1696,0.0156,0.0328,0.782
404,0.1696,0.0151,0.03275,0.78255
405,0.1699,0.01575,0.03205,0.7823
406,0.17105,0.0148,0.0321,0.78205
407,0.1727,0.01395,0.0321,0.78125
408,0.1743,0.01385,0.03175,0.7801
409,0.175,0.0144,0.03075,0.77985
410,0.17555,0.01465,0.0299,0.7799
411,0.1769,0.01565,0.0286,0.77885
412,0.17795,0.01485,0.02945,0.77775
413,0.1795,0.01475,0.03035,0.7754
414,0.18065,0.0145,0.02995,0.7749
415,0.181,0.0144,0.02945,0.77515
