step,S,E,I,R
0,0.999,0,0.001,0
1,0.9982,8e-04,0.001,0
2,0.9976,0.0012,0.001,2e-04
3,0.9966,0.0019,0.00125,0.00025
4,0.9959,0.0022,0.0014,5e-04
5,0.995,0.00235,0.0019,0.00075
6,0.99335,0.0032,0.0025,0.00095
7,0.99155,0.0041,0.0029,0.00145
8,0.9889,0.00595,0.0034,0.00175
9,0.98635,0.00675,0.0049,0.002
10,0.9825,0.00885,0.006,0.00265
11,0.97765,0.01085,0.0079,0.0036
12,0.97175,0.01315,0.0105,0.0046
13,0.9632,0.0184,0.0124,0.006
14,0.95435,0.0217,0.01615,0.0078
15,0.943,0.0271,0.0193,0.0106
16,0.92815,0.03375,0.0255,0.0126
17,0.9102,0.04195,0.032,0.01585
18,0.8894,0.0515,0.0396,0.0195
19,0.86245,0.06425,0.04845,0.02485
20,0.8299,0.07845,0.0608,0.03085
21,0.7906,0.09425,0.07625,0.0389
22,0.7434,0.1156,0.09205,0.04895
23,0.68915,0.13885,0.1108,0.0612
24,0.63365,0.15385,0.1378,0.0747
25,0.56635,0.17865,0.16215,0.09285
26,0.5048,0.19035,0.192,0.11285
27,0.4332,0.207,0.2216,0.1382
28,0.3648,0.2207,0.24945,0.16505
29,0.29885,0.22845,0.2744,0.1983
30,0.2421,0.2216,0.30275,0.23355
31,0.1921,0.20775,0.32835,0.2718
32,0.1504,0.1921,0.34335,0.31415
33,0.11285,0.1772,0.35165,0.3583
34,0.0867,0.1533,0.3581,0.4019
35,0.06685,0.1312,0.35265,0.4493
36,0.0515,0.1102,0.34385,0.49445
37,0.041,0.0918,0.3286,0.5386
38,0.03205,0.0767,0.3116,0.57965
39,0.02765,0.06265,0.2914,0.6183
40,0.0241,0.04985,0.27025,0.6558
41,0.0215,0.0406,0.24895,0.68895
42,0.01975,0.0334,0.22465,0.7222
43,0.01935,0.02665,0.2051,0.7489
44,0.01905,0.0223,0.18505,0.7736
45,0.01955,0.01865,0.165,0.7968
46,0.0197,0.01545,0.1476,0.81725
47,0.021,0.01285,0.1331,0.83305
48,0.02215,0.01005,0.1198,0.848
49,0.0231,0.0091,0.10505,0.86275
50,0.02455,0.0086,0.09285,0.874
51,0.0262,0.0078,0.08305,0.88295
52,0.02755,0.00715,0.07355,0.89175
53,0.0292,0.0067,0.06605,0.89805
54,0.0305,0.00685,0.059,0.90365
55,0.0324,0.0061,0.05205,0.90945
56,0.03525,0.00495,0.04635,0.91345
57,0.0363,0.00505,0.04105,0.9176
58,0.03895,0.00425,0.0369,0.9199
59,0.0418,0.00395,0.0327,0.92155
60,0.04375,0.00405,0.0297,0.9225
61,0.04635,0.0031,0.02755,0.923
62,0.0491,0.00325,0.02365,0.924
63,0.05175,0.0038,0.0202,0.92425
64,0.054,0.003,0.0185,0.9245
65,0.057,0.0025,0.0159,0.9246
66,0.05935,0.0024,0.0148,0.92345
67,0.06175,0.0024,0.0131,0.92275
68,0.064,0.00275,0.01155,0.9217
69,0.0664,0.00215,0.01085,0.9206
70,0.0689,0.0022,0.01,0.9189
71,0.0716,0.00225,0.0096,0.91655
72,0.07485,0.00225,0.0087,0.9142
73,0.0777,0.00195,0.00805,0.9123
74,0.08045,0.0016,0.0073,0.91065
75,0.08355,0.00145,0.00685,0.90815
76,0.08635,0.00135,0.00635,0.90595
77,0.0894,0.00145,0.0059,0.90325
78,0.0919,0.0015,0.00545,0.90115
79,0.09465,0.0017,0.00515,0.8985
80,0.09725,0.0018,0.00475,0.8962
81,0.10035,0.0016,0.00455,0.8935
82,0.1039,0.0015,0.00415,0.89045
83,0.1072,0.0012,0.00425,0.88735
84,0.1099,0.001,0.00395,0.88515
85,0.1128,0.00105,0.00325,0.8829
86,0.1159,0.00105,0.0032,0.87985
87,0.11875,0.001,0.0031,0.87715
88,0.1216,0.00085,0.00325,0.8743
89,0.1247,9e-04,0.0029,0.8715
90,0.1276,0.00105,0.00265,0.8687
91,0.1303,0.00095,0.00245,0.8663
92,0.13325,9e-04,0.00235,0.8635
93,0.1356,0.00085,0.0022,0.86135
94,0.13935,0.00065,0.0023,0.8577
95,0.14185,0.00075,0.0021,0.8553
96,0.1439,0.00105,0.00205,0.853
97,0.1463,0.00105,0.0022,0.85045
98,0.1485,0.001,0.00215,0.84835
99,0.1514,8e-04,0.0022,0.8456
100,0.1539,9e-04,0.0018,0.8434
101,0.15675,9e-04,0.0014,0.84095
102,0.1595,0.00075,0.00145,0.8383
103,0.1615,0.00055,0.00155,0.8364
104,0.1637,4e-04,0.00165,0.83425
105,0.16635,5e-04,0.00155,0.8316
106,0.16915,4e-04,0.0015,0.82895
107,0.1718,0.00045,0.0014,0.82635
108,0.17335,7e-04,0.0015,0.82445
109,0.176,0.00065,0.00135,0.822
110,0.1785,7e-04,0.00125,0.81955
111,0.18115,4e-04,0.0014,0.81705
112,0.1834,0.00035,0.0014,0.81485
113,0.18575,4e-04,0.0013,0.81255
114,0.18875,0.00035,0.00135,0.80955
115,0.1907,0.00045,0.00125,0.8076
116,0.1931,5e-04,0.0012,0.8052
117,0.19515,0.00055,0.0012,0.8031
118,0.1968,0.00055,0.00125,0.8014
119,0.1986,0.00065,0.00125,0.7995
120,0.20095,8e-04,0.00125,0.797
121,0.20305,6e-04,0.00135,0.795
122,0.20475,0.00065,0.0013,0.7933
123,0.2071,6e-04,0.0013,0.791
124,0.2087,8e-04,0.0011,0.7894
125,0.21095,6e-04,0.00125,0.7872
126,0.21255,0.00045,0.00125,0.78575
127,0.2134,5e-04,0.0014,0.7847
128,0.21515,0.00055,0.00135,0.78295
129,0.21685,6e-04,0.0015,0.78105
130,0.2195,7e-04,0.00145,0.77835
131,0.2214,0.00055,0.00155,0.7765
132,0.22315,0.00075,0.0012,0.7749
133,0.22445,0.00055,0.0013,0.7737
134,0.22585,6e-04,0.00135,0.7722
135,0.22805,7e-04,0.00125,0.77
136,0.22995,9e-04,0.0012,0.76795
137,0.23205,0.00125,0.0014,0.7653
138,0.23475,0.001,0.00145,0.7628
139,0.2368,9e-04,0.0013,0.761
140,0.23885,0.00065,0.00155,0.75895
141,0.2408,0.00065,0.0016,0.75695
142,0.2429,8e-04,0.0016,0.7547
143,0.24465,8e-04,0.0018,0.75275
144,0.2465,0.00095,0.00165,0.7509
145,0.2482,0.0012,0.0016,0.749
146,0.24995,0.00135,0.0015,0.7472
147,0.2522,0.0011,0.0019,0.7448
148,0.25385,0.00125,0.0021,0.7428
149,0.2559,0.0013,0.0022,0.7406
150,0.2581,0.0012,0.00235,0.73835
151,0.2598,0.00135,0.00245,0.7364
152,0.2614,0.00115,0.00255,0.7349
153,0.26225,0.0014,0.0029,0.73345
154,0.26405,0.00145,0.00315,0.73135
155,0.26575,0.002,0.00305,0.7292
156,0.26685,0.00205,0.0034,0.7277
157,0.26815,0.0024,0.0034,0.72605
158,0.2691,0.00295,0.0035,0.72445
159,0.27095,0.00255,0.0038,0.7227
160,0.27245,0.0029,0.0042,0.72045
161,0.2744,0.00215,0.0047,0.71875
162,0.2765,0.00265,0.0047,0.71615
163,0.27795,0.0023,0.0047,0.71505
164,0.2786,0.00295,0.0047,0.71375
165,0.2797,0.00365,0.00455,0.7121
166,0.28015,0.00375,0.0049,0.7112
167,0.28085,0.00395,0.0048,0.7104
168,0.28225,0.0035,0.00535,0.7089
169,0.2836,0.0033,0.0061,0.707
170,0.28405,0.0036,0.00595,0.7064
171,0.28485,0.00385,0.0062,0.7051
172,0.2854,0.0044,0.00595,0.70425
173,0.28645,0.00435,0.0064,0.7028
174,0.2874,0.00475,0.0065,0.70135
175,0.28805,0.0048,0.00695,0.7002
176,0.2888,0.00565,0.0064,0.69915
177,0.2888,0.00615,0.00685,0.6982
178,0.28905,0.0063,0.0076,0.69705
179,0.29005,0.0063,0.0082,0.69545
180,0.28925,0.00655,0.00935,0.69485
181,0.28925,0.0063,0.0106,0.69385
182,0.2891,0.00665,0.0107,0.69355
183,0.28925,0.0065,0.01105,0.6932
184,0.2886,0.0071,0.0115,0.6928
185,0.2885,0.0071,0.0124,0.692
186,0.2866,0.00845,0.0121,0.69285
187,0.2865,0.00825,0.013,0.69225
188,0.28545,0.0095,0.01375,0.6913
189,0.28535,0.0095,0.0145,0.69065
190,0.2843,0.0108,0.01505,0.68985
191,0.2831,0.01085,0.01645,0.6896
192,0.2823,0.0113,0.0169,0.6895
193,0.28,0.01225,0.0176,0.69015
194,0.27865,0.0121,0.01865,0.6906
195,0.277,0.0127,0.01925,0.69105
196,0.27505,0.0129,0.02065,0.6914
197,0.2734,0.01325,0.02055,0.6928
198,0.27115,0.01475,0.0202,0.6939
199,0.26925,0.0153,0.02185,0.6936
200,0.26705,0.0157,0.0228,0.69445
201,0.2648,0.01575,0.02365,0.6958
202,0.26185,0.01705,0.02415,0.69695
203,0.2593,0.01755,0.02595,0.6972
204,0.25675,0.01795,0.0274,0.6979
205,0.25405,0.01745,0.02925,0.69925
206,0.25065,0.01835,0.0298,0.7012
207,0.24705,0.02,0.03055,0.7024
208,0.24375,0.01905,0.0331,0.7041
209,0.24,0.0195,0.0333,0.7072
210,0.2366,0.01975,0.0341,0.70955
211,0.233,0.02075,0.03535,0.7109
212,0.22865,0.0211,0.03685,0.7134
213,0.2246,0.0223,0.03755,0.71555
214,0.221,0.02255,0.0378,0.71865
215,0.2172,0.0225,0.04025,0.72005
216,0.2126,0.023,0.04095,0.72345
217,0.2097,0.0216,0.04215,0.72655
218,0.20555,0.0231,0.0417,0.72965
219,0.20105,0.02335,0.0427,0.7329
