step,S,E,I,R
0,0.999,0,0.001,0
1,0.9981,9e-04,0.001,0
2,0.99725,0.0015,0.00095,3e-04
3,0.9966,0.0017,0.0013,4e-04
4,0.99545,0.00245,0.00165,0.00045
5,0.9938,0.00345,0.0021,0.00065
6,0.99225,0.0038,0.00295,0.001
7,0.9904,0.00465,0.0036,0.00135
8,0.9875,0.0063,0.00425,0.00195
9,0.984,0.00805,0.0055,0.00245
10,0.97995,0.0103,0.0063,0.00345
11,0.97535,0.012,0.00845,0.0042
12,0.96895,0.01535,0.01035,0.00535
13,0.9604,0.0198,0.01315,0.00665
14,0.95015,0.0244,0.01685,0.0086
15,0.9393,0.0285,0.0215,0.0107
16,0.92505,0.0351,0.0265,0.01335
17,0.9063,0.04355,0.03365,0.0165
18,0.88135,0.0549,0.0422,0.02155
19,0.85465,0.06565,0.0526,0.0271
20,0.8181,0.08435,0.06255,0.035
21,0.7788,0.10095,0.0761,0.04415
22,0.73245,0.12005,0.09385,0.05365
23,0.68165,0.13515,0.11865,0.06455
24,0.62195,0.15625,0.1413,0.0805
25,0.55475,0.17715,0.1697,0.0984
26,0.48405,0.19825,0.19755,0.12015
27,0.4159,0.21045,0.2265,0.14715
28,0.3479,0.2178,0.2591,0.1752
29,0.28455,0.22095,0.28185,0.21265
30,0.23055,0.21145,0.30465,0.25335
31,0.1814,0.1992,0.32615,0.29325
32,0.14175,0.18415,0.3382,0.3359
33,0.11135,0.1614,0.3461,0.38115
34,0.08425,0.144,0.3452,0.42655
35,0.0644,0.12505,0.33945,0.4711
36,0.0507,0.104,0.33035,0.51495
37,0.04015,0.08505,0.31695,0.55785
38,0.0334,0.0696,0.2969,0.6001
39,0.02905,0.0557,0.27765,0.6376
40,0.02515,0.0436,0.25755,0.6737
41,0.0222,0.0363,0.2362,0.7053
42,0.0205,0.02915,0.21555,0.7348
43,0.01965,0.0247,0.1936,0.76205
44,0.01995,0.02055,0.1749,0.7846
45,0.01905,0.0178,0.15735,0.8058
46,0.0192,0.01615,0.1408,0.82385
47,0.0199,0.0136,0.12725,0.83925
48,0.02085,0.0113,0.11555,0.8523
49,0.02215,0.0097,0.1045,0.86365
50,0.02355,0.00885,0.09375,0.87385
51,0.0256,0.00815,0.08245,0.8838
52,0.0275,0.0069,0.07305,0.89255
53,0.02935,0.0059,0.0653,0.89945
54,0.031,0.0058,0.0572,0.906
55,0.03275,0.0048,0.05255,0.9099
56,0.03475,0.0044,0.04655,0.9143
57,0.03775,0.004,0.04085,0.9174
58,0.03905,0.004,0.0368,0.92015
59,0.0419,0.0036,0.03225,0.92225
60,0.04425,0.0033,0.02855,0.9239
61,0.04645,0.0032,0.02515,0.9252
62,0.0485,0.0033,0.02255,0.92565
63,0.0508,0.00325,0.0204,0.92555
64,0.0535,0.0035,0.0183,0.9247
65,0.0569,0.00295,0.0161,0.92405
66,0.0601,0.0023,0.0148,0.9228
67,0.06345,0.0018,0.0132,0.92155
68,0.0662,0.0019,0.01165,0.92025
69,0.0688,0.0017,0.01105,0.91845
70,0.07205,0.0016,0.0102,0.91615
71,0.07505,0.00155,0.00915,0.91425
