step,S,E,I,R
0,0.999,0,0.001,0
1,0.9976,0.0014,0.001,0
2,0.9968,0.0017,0.00145,5e-05
3,0.9958,0.00215,0.00185,2e-04
4,0.99455,0.00285,0.0023,3e-04
5,0.9929,0.00395,0.00255,6e-04
6,0.9915,0.00455,0.00305,9e-04
7,0.98915,0.0057,0.00385,0.0013
8,0.9863,0.00695,0.00475,0.002
9,0.98235,0.0094,0.0057,0.00255
10,0.9779,0.0108,0.008,0.0033
11,0.97335,0.01245,0.00975,0.00445
12,0.9659,0.01665,0.01195,0.0055
13,0.9573,0.0196,0.01605,0.00705
14,0.9467,0.0251,0.0193,0.0089
15,0.93185,0.0326,0.0236,0.01195
16,0.91385,0.0417,0.0298,0.01465
17,0.89135,0.05245,0.03805,0.01815
18,0.86435,0.06515,0.0476,0.0229
19,0.83295,0.0774,0.06055,0.0291
20,0.79365,0.0947,0.07365,0.038
21,0.7509,0.10995,0.0908,0.04835
22,0.6988,0.1303,0.11125,0.05965
23,0.64035,0.15205,0.1339,0.0737
24,0.57355,0.17755,0.1569,0.092
25,0.50365,0.1983,0.1871,0.11095
26,0.43685,0.20845,0.21945,0.13525
27,0.36495,0.2203,0.24915,0.1656
28,0.2987,0.225,0.27755,0.19875
29,0.2424,0.21855,0.30295,0.2361
30,0.1918,0.20475,0.3249,0.27855
31,0.1479,0.19125,0.34105,0.3198
32,0.11285,0.1742,0.3493,0.36365
33,0.08575,0.1544,0.35095,0.4089
34,0.06505,0.132,0.351,0.45195
35,0.0511,0.11125,0.34035,0.4973
36,0.0407,0.09365,0.3254,0.54025
37,0.03325,0.07485,0.30915,0.58275
38,0.02725,0.0618,0.2893,0.62165
39,0.0241,0.05025,0.2663,0.65935
40,0.02215,0.04055,0.2455,0.6918
41,0.02045,0.03205,0.2264,0.7211
42,0.02,0.02585,0.20585,0.7483
43,0.01995,0.02095,0.1865,0.7726
44,0.0199,0.0171,0.16685,0.79615
45,0.0197,0.01555,0.14965,0.8151
46,0.02065,0.01295,0.1353,0.8311
47,0.02165,0.01115,0.1209,0.8463
48,0.0231,0.0096,0.10705,0.86025
49,0.02385,0.00925,0.0943,0.8726
50,0.025,0.0086,0.0834,0.883
51,0.0265,0.00775,0.07365,0.8921
52,0.0287,0.00625,0.0656,0.89945
53,0.02975,0.00595,0.0584,0.9059
54,0.03155,0.0052,0.05225,0.911
55,0.03325,0.0049,0.0472,0.91465
56,0.03525,0.00455,0.04245,0.91775
57,0.0387,0.00415,0.03785,0.9193
58,0.0413,0.0036,0.03385,0.92125
59,0.04375,0.00335,0.03015,0.92275
60,0.046,0.00335,0.02715,0.9235
61,0.04765,0.00375,0.02445,0.92415
62,0.05035,0.0034,0.0215,0.92475
63,0.0528,0.003,0.01995,0.92425
64,0.05505,0.0029,0.01765,0.9244
65,0.05865,0.0025,0.01575,0.9231
66,0.06165,0.00245,0.01475,0.92115
67,0.0641,0.00225,0.0138,0.91985
68,0.06685,0.00235,0.0123,0.9185
69,0.0693,0.00235,0.01115,0.9172
70,0.0724,0.0018,0.0101,0.9157
71,0.07555,0.00175,0.0089,0.9138
72,0.07865,0.0018,0.00775,0.9118
73,0.0821,0.0018,0.00735,0.90875
74,0.0851,0.00165,0.00695,0.9063
75,0.08775,0.00165,0.0066,0.904
76,0.0898,0.0019,0.0057,0.9026
77,0.093,0.00165,0.0054,0.89995
78,0.0963,0.0014,0.0049,0.8974
79,0.0988,0.0016,0.00405,0.89555
80,0.1018,0.00165,0.004,0.89255
81,0.10465,0.0015,0.004,0.88985
82,0.10805,0.00155,0.00365,0.88675
83,0.10995,0.0014,0.00355,0.8851
84,0.11215,0.00155,0.00345,0.88285
85,0.1147,0.0012,0.0036,0.8805
86,0.11665,0.00135,0.00335,0.87865
87,0.11915,0.00135,0.0035,0.876
88,0.12175,0.00135,0.0036,0.8733
89,0.12415,0.0014,0.0034,0.87105
90,0.1261,0.0012,0.0034,0.8693
91,0.12865,0.00115,0.00355,0.86665
92,0.1309,0.0014,0.00345,0.86425
93,0.13285,0.0014,0.00355,0.8622
94,0.13505,0.0015,0.00315,0.8603
95,0.1375,0.0014,0.0033,0.8578
96,0.13965,0.0013,0.0037,0.85535
97,0.142,0.00125,0.0035,0.85325
98,0.1446,0.0011,0.00355,0.85075
99,0.14685,0.00115,0.00325,0.84875
100,0.1487,0.00135,0.00335,0.8466
101,0.1511,0.00135,0.0032,0.84435
102,0.1536,0.00155,0.003,0.84185
103,0.15585,0.0016,0.00285,0.8397
104,0.1583,0.0015,0.0029,0.8373
105,0.16145,0.00125,0.00315,0.83415
106,0.1631,0.00115,0.00335,0.8324
107,0.1659,0.0013,0.0032,0.8296
108,0.16795,0.0016,0.003,0.82745
109,0.17045,0.00185,0.0028,0.8249
110,0.1726,0.0016,0.0029,0.8229
111,0.1751,0.0014,0.0031,0.8204
112,0.1767,0.00135,0.00315,0.8188
113,0.17815,0.00135,0.00325,0.81725
114,0.18015,0.0014,0.0032,0.81525
115,0.1824,0.0017,0.0031,0.8128
116,0.1842,0.0017,0.00315,0.81095
117,0.1859,0.00145,0.0033,0.80935
118,0.18745,0.0017,0.00325,0.8076
119,0.19,0.00175,0.00325,0.805
120,0.19145,0.00205,0.00315,0.80335
121,0.19265,0.00225,0.00325,0.80185
122,0.1944,0.00185,0.00365,0.8001
123,0.1962,0.0017,0.00365,0.79845
124,0.19845,0.00205,0.0035,0.796
125,0.1998,0.0021,0.0037,0.7944
126,0.2023,0.0021,0.0036,0.792
127,0.2044,0.00225,0.00395,0.7894
128,0.20635,0.00225,0.00395,0.78745
129,0.20805,0.00195,0.0042,0.7858
130,0.20985,0.0019,0.004,0.78425
131,0.2116,0.0021,0.00425,0.78205
132,0.21395,0.0026,0.0041,0.77935
133,0.2149,0.00305,0.00435,0.7777
134,0.21705,0.0032,0.0047,0.77505
135,0.21815,0.0032,0.00475,0.7739
136,0.21935,0.00345,0.00515,0.77205
137,0.2207,0.00355,0.0053,0.77045
138,0.2226,0.00325,0.0052,0.76895
139,0.2243,0.0035,0.0053,0.7669
140,0.22565,0.0034,0.00565,0.7653
141,0.22785,0.0032,0.006,0.76295
142,0.2294,0.00325,0.00615,0.7612
143,0.22995,0.0044,0.00635,0.7593
144,0.23105,0.0043,0.0069,0.75775
145,0.23245,0.00385,0.0073,0.7564
146,0.23345,0.00405,0.0076,0.7549
147,0.23435,0.00405,0.0081,0.7535
148,0.2352,0.0039,0.00805,0.75285
149,0.23605,0.00405,0.0081,0.7518
150,0.2367,0.0042,0.0084,0.7507
151,0.23655,0.00505,0.0088,0.7496
152,0.2385,0.0047,0.0092,0.7476
153,0.23905,0.00515,0.00895,0.74685
154,0.2394,0.00595,0.00915,0.7455
155,0.2405,0.0061,0.0094,0.744
156,0.24145,0.006,0.00915,0.7434
157,0.24255,0.00645,0.00945,0.74155
158,0.24315,0.00615,0.01,0.7407
159,0.24365,0.00635,0.01065,0.73935
160,0.24425,0.0065,0.0115,0.73775
161,0.24385,0.00765,0.01095,0.73755
162,0.24355,0.0078,0.01115,0.7375
163,0.24325,0.0079,0.0123,0.73655
164,0.24275,0.0081,0.01295,0.7362
165,0.24265,0.008,0.01385,0.7355
166,0.2424,0.0086,0.0141,0.7349
167,0.2422,0.0089,0.01495,0.73395
168,0.24105,0.0104,0.01485,0.7337
169,0.23985,0.01065,0.01645,0.73305
170,0.23945,0.01095,0.01695,0.73265
171,0.23875,0.0115,0.0175,0.73225
172,0.2381,0.01165,0.0175,0.73275
173,0.2368,0.0119,0.018,0.7333
174,0.2357,0.0115,0.0189,0.7339
175,0.23405,0.0122,0.0194,0.73435
176,0.23325,0.0126,0.02005,0.7341
177,0.2323,0.0127,0.02075,0.73425
178,0.23175,0.0123,0.0209,0.73505
179,0.23055,0.01275,0.0211,0.7356
180,0.22955,0.01345,0.0209,0.7361
181,0.2293,0.0132,0.02185,0.73565
