step,S,E,I,R
0,0.999,0,0.001,0
1,0.999,0,0.001,0
2,0.999,0,0.001,0
3,1,0,0,0
4,0.9972,0.0028,0,0
5,0.9972,0.0022,6e-04,0
6,0.99455,0.0039,0.0014,0.00015
7,0.99455,0.00305,0.002,4e-04
8,0.99085,0.00605,0.0024,7e-04
9,0.99085,0.0048,0.0031,0.00125
10,0.9844,0.00995,0.00425,0.0014
11,0.9844,0.00775,0.0059,0.00195
12,0.9742,0.0157,0.0077,0.0024
13,0.9742,0.0124,0.01005,0.00335
14,0.9566,0.02645,0.0125,0.00445
15,0.9566,0.0207,0.0169,0.0058
16,0.928,0.0429,0.0214,0.0077
17,0.9281,0.03415,0.0277,0.01005
18,0.885,0.06725,0.0346,0.01315
19,0.885,0.05285,0.04465,0.0175
20,0.82125,0.1029,0.05405,0.0218
21,0.82135,0.0824,0.0685,0.02775
22,0.72775,0.15245,0.08455,0.03525
23,0.7278,0.1218,0.105,0.0454
24,0.604,0.21155,0.12655,0.0579
25,0.604,0.1668,0.157,0.0722
26,0.4522,0.27145,0.18585,0.0905
27,0.4524,0.217,0.21935,0.11125
28,0.30185,0.30695,0.25485,0.13635
29,0.3022,0.24215,0.2902,0.16545
30,0.1738,0.3011,0.32665,0.19845
31,0.17375,0.23245,0.35735,0.23645
32,0.0878,0.25195,0.3835,0.27675
33,0.08795,0.1918,0.39565,0.3246
34,0.04255,0.18085,0.40445,0.37215
35,0.04365,0.1347,0.40025,0.4214
36,0.02085,0.1205,0.3866,0.47205
37,0.02155,0.0892,0.36855,0.5207
38,0.0113,0.07625,0.34655,0.5659
39,0.01235,0.0579,0.3211,0.60865
40,0.00915,0.0451,0.2977,0.64805
41,0.01025,0.03265,0.27425,0.68285
42,0.00825,0.0279,0.246,0.71785
43,0.00935,0.0216,0.2231,0.74595
44,0.008,0.01825,0.19805,0.7757
45,0.01035,0.01385,0.1765,0.7993
46,0.0101,0.0128,0.15635,0.82075
47,0.01115,0.01075,0.14075,0.83735
48,0.0109,0.0098,0.12385,0.85545
49,0.0144,0.0077,0.1096,0.8683
50,0.0144,0.0073,0.0968,0.8815
51,0.01635,0.00685,0.08555,0.89125
52,0.01645,0.00725,0.0754,0.9009
53,0.0185,0.0063,0.0673,0.9079
54,0.01875,0.0064,0.05855,0.9163
55,0.0216,0.0055,0.05255,0.92035
56,0.0227,0.00535,0.04685,0.9251
57,0.02655,0.0045,0.04215,0.9268
58,0.02795,0.0045,0.0375,0.93005
59,0.0319,0.0038,0.03355,0.93075
60,0.03265,0.0048,0.0296,0.93295
61,0.0367,0.00405,0.0275,0.93175
62,0.0381,0.00395,0.0252,0.93275
63,0.04145,0.00395,0.02285,0.93175
64,0.0427,0.004,0.0215,0.9318
65,0.0467,0.00375,0.01955,0.93
66,0.04835,0.00415,0.01715,0.93035
67,0.0522,0.00365,0.01595,0.9282
68,0.054,0.004,0.01465,0.92735
69,0.05725,0.00365,0.0138,0.9253
70,0.0582,0.0036,0.01295,0.92525
71,0.0625,0.0033,0.0124,0.9218
72,0.06395,0.00365,0.0109,0.9215
73,0.06705,0.003,0.01045,0.9195
74,0.06785,0.00325,0.00965,0.91925
75,0.07135,0.00295,0.0091,0.9166
76,0.0737,0.0028,0.00865,0.91485
77,0.07745,0.0026,0.00845,0.9115
78,0.0787,0.0023,0.0082,0.9108
79,0.0832,0.0023,0.0077,0.9068
80,0.08535,0.0026,0.00725,0.9048
81,0.08855,0.0025,0.0066,0.90235
82,0.0905,0.0022,0.0064,0.9009
83,0.094,0.00225,0.00605,0.8977
84,0.0962,0.0024,0.00575,0.89565
85,0.09945,0.0022,0.00535,0.893
86,0.1015,0.00215,0.00525,0.8911
87,0.10525,0.00195,0.0052,0.8876
88,0.10715,0.00205,0.00515,0.88565
89,0.1099,0.0024,0.0041,0.8836
90,0.1115,0.0027,0.00365,0.88215
91,0.11515,0.00225,0.00395,0.87865
92,0.1172,0.00225,0.0037,0.87685
93,0.1203,0.00215,0.00335,0.8742
94,0.12205,0.00205,0.00335,0.87255
95,0.12455,0.00185,0.0035,0.8701
96,0.1263,0.00155,0.0037,0.86845
97,0.1291,0.00175,0.00355,0.8656
98,0.1313,0.0019,0.00345,0.86335
99,0.1344,0.002,0.00315,0.86045
100,0.13635,0.0022,0.0031,0.85835
101,0.1395,0.002,0.003,0.8555
102,0.1412,0.0023,0.0028,0.8537
103,0.1442,0.00215,0.00295,0.8507
104,0.147,0.00195,0.00285,0.8482
105,0.15,0.00165,0.003,0.84535
106,0.1523,0.0019,0.00315,0.84265
107,0.15505,0.0016,0.00335,0.84
108,0.156,0.00195,0.00345,0.8386
109,0.1597,0.00175,0.0034,0.83515
110,0.1616,0.0019,0.0034,0.8331
111,0.16365,0.00185,0.0033,0.8312
112,0.16525,0.0019,0.00355,0.8293
113,0.16815,0.0015,0.00345,0.8269
114,0.1694,0.00195,0.0034,0.82525
115,0.1725,0.0016,0.00345,0.82245
116,0.17405,0.00185,0.00315,0.82095
117,0.17675,0.0017,0.0032,0.81835
118,0.1784,0.00175,0.00335,0.8165
119,0.181,0.0018,0.00345,0.81375
120,0.1828,0.00225,0.00335,0.8116
121,0.18525,0.00195,0.00355,0.80925
122,0.1864,0.0023,0.0034,0.8079
123,0.1894,0.00205,0.0037,0.80485
124,0.19105,0.0025,0.0033,0.80315
125,0.19255,0.00215,0.00365,0.80165
126,0.19425,0.00215,0.0034,0.8002
127,0.1963,0.00225,0.00365,0.7978
128,0.1976,0.00245,0.0038,0.79615
129,0.2006,0.0027,0.004,0.7927
130,0.20205,0.0028,0.0041,0.79105
131,0.20385,0.0025,0.00455,0.7891
132,0.2048,0.0028,0.0044,0.788
133,0.2067,0.0025,0.00485,0.78595
134,0.2079,0.00265,0.00485,0.7846
135,0.2096,0.0029,0.0047,0.7828
136,0.21095,0.0036,0.0047,0.78075
137,0.2129,0.00385,0.0049,0.77835
138,0.2135,0.0045,0.00525,0.77675
139,0.21515,0.00435,0.00575,0.77475
140,0.21605,0.0046,0.0059,0.77345
141,0.2173,0.0044,0.0062,0.7721
142,0.21785,0.00485,0.00665,0.77065
143,0.21955,0.00545,0.0066,0.7684
144,0.2201,0.00545,0.00725,0.7672
145,0.2212,0.00565,0.0074,0.76575
146,0.2209,0.0062,0.00805,0.76485
147,0.22215,0.00595,0.00855,0.76335
148,0.22205,0.0063,0.00885,0.7628
149,0.2233,0.00635,0.0092,0.76115
150,0.22325,0.00735,0.0097,0.7597
151,0.2237,0.0074,0.01085,0.75805
152,0.22265,0.0091,0.01115,0.7571
153,0.2232,0.00925,0.01205,0.7555
154,0.2222,0.0095,0.01345,0.75485
155,0.2221,0.01,0.01375,0.75415
156,0.22065,0.0118,0.0143,0.75325
157,0.222,0.0112,0.01475,0.75205
158,0.22085,0.0118,0.01505,0.7523
159,0.2206,0.01155,0.01605,0.7518
160,0.2181,0.01325,0.0173,0.75135
161,0.2178,0.0127,0.01905,0.75045
162,0.21535,0.0138,0.0204,0.75045
163,0.2152,0.0132,0.0222,0.7494
164,0.2123,0.01435,0.0225,0.75085
165,0.21125,0.01475,0.02345,0.75055
166,0.20855,0.01635,0.0244,0.7507
167,0.20795,0.0169,0.0238,0.75135
168,0.2036,0.01875,0.02495,0.7527
169,0.2027,0.01855,0.0262,0.75255
170,0.1976,0.02135,0.02725,0.7538
171,0.1956,0.02075,0.0293,0.75435
172,0.19155,0.02245,0.0308,0.7552
173,0.1899,0.0207,0.03305,0.75635
174,0.186,0.02235,0.0343,0.75735
175,0.1838,0.02245,0.03505,0.7587
176,0.17765,0.02415,0.03695,0.76125
177,0.1761,0.0232,0.0379,0.7628
