step,S,E,I,R
0,0.999,0,0.001,0
1,0.999,0,0.001,0
2,0.999,0,0.001,0
3,1,0,0,0
4,0.9973,0.0027,0,0
5,0.9973,0.0022,5e-04,0
6,0.9948,0.004,0.00115,5e-05
7,0.9948,0.00305,0.00195,2e-04
8,0.99105,0.006,0.0026,0.00035
9,0.99105,0.0049,0.00345,6e-04
10,0.98455,0.0098,0.0044,0.00125
11,0.98455,0.00755,0.0061,0.0018
12,0.97405,0.01575,0.0076,0.0026
13,0.97405,0.01265,0.00995,0.00335
14,0.95675,0.02635,0.01205,0.00485
15,0.9568,0.0215,0.0157,0.006
16,0.9282,0.04415,0.02015,0.0075
17,0.9282,0.0349,0.02775,0.00915
18,0.88335,0.06975,0.03445,0.01245
19,0.88335,0.05565,0.04395,0.01705
20,0.81535,0.1081,0.0552,0.02135
21,0.81545,0.08645,0.07075,0.02735
22,0.71965,0.1583,0.0868,0.03525
23,0.71975,0.1239,0.1113,0.04505
24,0.5872,0.222,0.1325,0.0583
25,0.5872,0.1765,0.16285,0.07345
26,0.44095,0.27305,0.19205,0.09395
27,0.441,0.2184,0.22505,0.11555
28,0.29175,0.308,0.2573,0.14295
29,0.29185,0.2386,0.29755,0.172
30,0.1664,0.2962,0.32855,0.20885
31,0.16645,0.2283,0.35755,0.2477
32,0.08455,0.24385,0.38165,0.28995
33,0.08455,0.18425,0.39205,0.33915
34,0.04,0.1776,0.39405,0.38835
35,0.0411,0.1324,0.3924,0.4341
36,0.0206,0.11575,0.3802,0.48345
37,0.02145,0.0862,0.3661,0.52625
38,0.012,0.07175,0.34525,0.571
39,0.0119,0.05405,0.3202,0.61385
40,0.00815,0.04465,0.2925,0.6547
41,0.00905,0.03285,0.268,0.6901
42,0.0073,0.02745,0.23965,0.7256
43,0.00905,0.02045,0.2164,0.7541
44,0.009,0.0161,0.19245,0.78245
45,0.0104,0.01255,0.173,0.80405
46,0.00995,0.01165,0.1534,0.825
47,0.0123,0.0096,0.13425,0.84385
48,0.0117,0.0101,0.1187,0.8595
49,0.01405,0.0082,0.10595,0.8718
50,0.0148,0.00785,0.09495,0.8824
51,0.01755,0.0068,0.08385,0.8918
52,0.0183,0.00605,0.07485,0.9008
53,0.02065,0.00555,0.066,0.9078
54,0.0213,0.00475,0.05955,0.9144
55,0.02445,0.00425,0.0528,0.9185
56,0.02515,0.005,0.0463,0.92355
57,0.0284,0.005,0.04035,0.92625
58,0.03065,0.0044,0.0363,0.92865
59,0.03425,0.0045,0.03195,0.9293
60,0.0359,0.00485,0.0274,0.93185
61,0.0396,0.00445,0.02465,0.9313
62,0.0409,0.0045,0.0223,0.9323
63,0.04415,0.00415,0.02005,0.93165
64,0.0459,0.004,0.01755,0.93255
65,0.04975,0.0035,0.01635,0.9304
66,0.0508,0.00385,0.01475,0.9306
67,0.054,0.00375,0.0134,0.92885
68,0.0551,0.0039,0.01225,0.92875
69,0.0588,0.00395,0.0105,0.92675
70,0.06105,0.00365,0.0103,0.925
71,0.0651,0.0029,0.0098,0.9222
72,0.06715,0.0029,0.00925,0.9207
73,0.07095,0.00255,0.0084,0.9181
74,0.0725,0.00285,0.00815,0.9165
75,0.07615,0.00245,0.00785,0.91355
76,0.0782,0.002,0.0076,0.9122
77,0.0818,0.00205,0.00695,0.9092
78,0.0833,0.0024,0.0062,0.9081
79,0.0868,0.00215,0.00585,0.9052
80,0.08855,0.00195,0.00545,0.90405
81,0.0917,0.00175,0.0053,0.90125
82,0.09345,0.00215,0.0047,0.8997
83,0.0972,0.00225,0.00455,0.896
84,0.09905,0.00225,0.00435,0.89435
85,0.10245,0.00175,0.00425,0.89155
86,0.10435,0.0019,0.0039,0.88985
87,0.10695,0.00195,0.0034,0.8877
88,0.10935,0.00185,0.00345,0.88535
89,0.113,0.00155,0.00335,0.8821
90,0.1155,0.00165,0.00335,0.8795
91,0.11865,0.0014,0.0033,0.87665
92,0.12055,0.0016,0.0028,0.87505
93,0.1244,0.00155,0.0026,0.87145
94,0.1265,0.00135,0.00265,0.8695
95,0.12915,0.0013,0.0027,0.86685
96,0.1315,0.0016,0.0025,0.8644
97,0.13445,0.0014,0.0027,0.86145
98,0.13685,0.0014,0.00255,0.8592
99,0.14015,0.00155,0.00265,0.85565
100,0.1421,0.00165,0.0027,0.85355
101,0.14425,0.0014,0.00275,0.8516
102,0.1469,0.00125,0.00275,0.8491
103,0.15,0.00135,0.00265,0.846
104,0.15235,0.0014,0.00255,0.8437
105,0.15525,9e-04,0.00295,0.8409
106,0.15685,0.00135,0.00265,0.83915
107,0.1592,0.0014,0.0027,0.8367
108,0.1609,0.00165,0.0026,0.83485
109,0.1641,0.00135,0.00275,0.8318
110,0.166,0.0012,0.0028,0.83
111,0.169,0.00125,0.00275,0.827
112,0.171,0.0017,0.0025,0.8248
113,0.17305,0.00185,0.0023,0.8228
114,0.17465,0.00175,0.0023,0.8213
115,0.17705,0.0019,0.00265,0.8184
116,0.17925,0.00195,0.00285,0.81595
117,0.18175,0.00165,0.00295,0.81365
118,0.1831,0.0017,0.00285,0.81235
119,0.18565,0.0016,0.00275,0.81
120,0.18695,0.00185,0.0026,0.8086
121,0.19,0.00195,0.0026,0.80545
122,0.19185,0.00215,0.00305,0.80295
123,0.19455,0.0023,0.0033,0.79985
124,0.19665,0.0021,0.0036,0.79765
125,0.1983,0.00205,0.00365,0.796
126,0.19975,0.00225,0.00355,0.79445
127,0.20195,0.00245,0.0035,0.7921
128,0.20375,0.00205,0.0033,0.7909
129,0.2064,0.00195,0.0037,0.78795
130,0.208,0.0022,0.00395,0.78585
131,0.21,0.0024,0.00385,0.78375
132,0.21145,0.00295,0.00415,0.78145
133,0.21295,0.00305,0.00395,0.78005
134,0.2137,0.00335,0.00405,0.7789
135,0.21585,0.0032,0.0041,0.77685
136,0.2174,0.00335,0.0043,0.77495
137,0.21915,0.00375,0.0042,0.7729
138,0.22015,0.00435,0.0043,0.7712
139,0.22245,0.00345,0.00495,0.76915
140,0.2226,0.00385,0.00555,0.768
141,0.22315,0.00435,0.0057,0.7668
142,0.2243,0.00385,0.0066,0.76525
143,0.2265,0.00385,0.0062,0.76345
144,0.2267,0.0042,0.0068,0.7623
145,0.2279,0.00465,0.0068,0.76065
146,0.22905,0.0051,0.00695,0.7589
147,0.23055,0.0046,0.0078,0.75705
148,0.2304,0.00595,0.00725,0.7564
149,0.23165,0.006,0.0076,0.75475
150,0.23185,0.0063,0.00835,0.7535
151,0.2327,0.0066,0.0084,0.7523
152,0.233,0.0071,0.00835,0.75155
153,0.2336,0.00705,0.00905,0.7503
154,0.2338,0.00775,0.00945,0.749
155,0.235,0.00755,0.01,0.74745
156,0.2348,0.00875,0.0105,0.74595
157,0.23575,0.00845,0.01105,0.74475
158,0.2342,0.0098,0.01145,0.74455
159,0.23455,0.0096,0.0123,0.74355
160,0.2333,0.0098,0.0135,0.7434
161,0.2336,0.0098,0.0143,0.7423
162,0.232,0.0112,0.0144,0.7424
163,0.232,0.0106,0.01555,0.74185
164,0.2301,0.0115,0.01665,0.74175
165,0.22965,0.012,0.0171,0.74125
166,0.2282,0.01275,0.0186,0.74045
167,0.22735,0.0127,0.0196,0.74035
168,0.2244,0.01415,0.01955,0.7419
169,0.2233,0.01485,0.0201,0.74175
170,0.22,0.0164,0.02125,0.74235
171,0.21955,0.01655,0.02225,0.74165
172,0.21695,0.0178,0.0229,0.74235
173,0.21485,0.0186,0.02445,0.7421
174,0.2116,0.0194,0.0266,0.7424
175,0.20985,0.01885,0.0287,0.7426
176,0.20515,0.02095,0.03075,0.74315
177,0.20415,0.02015,0.0319,0.7438
