step,S,E,I,R
0,0.999,0,0.001,0
1,0.999,0,0.001,0
2,0.999,0,0.001,0
3,1,0,0,0
4,0.9977,0.0023,0,0
5,0.9977,0.00195,0.00035,0
6,0.99595,0.0031,0.00085,1e-04
7,0.99595,0.00195,0.00195,0.00015
8,0.9925,0.005,0.00215,0.00035
9,0.9925,0.0041,0.0029,5e-04
10,0.9869,0.0086,0.00355,0.00095
11,0.9869,0.00675,0.00495,0.0014
12,0.97705,0.0151,0.00605,0.0018
13,0.97705,0.01275,0.00745,0.00275
14,0.9632,0.0236,0.00985,0.00335
15,0.96325,0.01915,0.01295,0.00465
16,0.94075,0.0369,0.0162,0.00615
17,0.9408,0.0294,0.0216,0.0082
18,0.9054,0.0568,0.02745,0.01035
19,0.9054,0.046,0.0348,0.0138
20,0.8502,0.08725,0.045,0.01755
21,0.8502,0.06935,0.0584,0.02205
22,0.7635,0.13625,0.072,0.02825
23,0.7635,0.10915,0.09195,0.0354
24,0.64675,0.19455,0.1132,0.0455
25,0.64695,0.1559,0.13895,0.0582
26,0.5038,0.25735,0.16735,0.0715
27,0.5039,0.2004,0.20575,0.08995
28,0.3459,0.30395,0.2367,0.11345
29,0.34615,0.2359,0.27635,0.1416
30,0.20755,0.3091,0.30925,0.1741
31,0.2082,0.23985,0.3426,0.20935
32,0.11285,0.2669,0.3692,0.25105
33,0.11335,0.2027,0.3926,0.29135
34,0.05365,0.20555,0.40205,0.33875
35,0.0535,0.15265,0.4066,0.38725
36,0.0251,0.1395,0.4001,0.4353
37,0.0253,0.10455,0.38565,0.4845
38,0.013,0.08925,0.36305,0.5347
39,0.01415,0.0671,0.3403,0.57845
40,0.00875,0.05545,0.31455,0.62125
41,0.0102,0.04215,0.28715,0.6605
42,0.0077,0.0343,0.2604,0.6976
43,0.00815,0.0271,0.23395,0.7308
44,0.00705,0.02225,0.21085,0.75985
45,0.00865,0.0175,0.1891,0.78475
46,0.00895,0.01525,0.16935,0.80645
47,0.01015,0.0124,0.15015,0.8273
48,0.0112,0.00955,0.1337,0.84555
49,0.01345,0.00805,0.1198,0.8587
50,0.01395,0.0073,0.1071,0.87165
51,0.016,0.00695,0.0941,0.88295
52,0.0167,0.0065,0.0842,0.8926
53,0.01875,0.00635,0.07385,0.90105
54,0.0195,0.00615,0.06605,0.9083
55,0.0227,0.00525,0.0596,0.91245
56,0.0239,0.0053,0.0525,0.9183
57,0.02705,0.0047,0.047,0.92125
58,0.02775,0.005,0.04225,0.925
59,0.03145,0.0044,0.03715,0.927
60,0.03265,0.0047,0.0341,0.92855
61,0.03655,0.00385,0.03055,0.92905
62,0.0374,0.00455,0.02715,0.9309
63,0.0404,0.00385,0.02515,0.9306
64,0.0415,0.0044,0.02185,0.93225
65,0.0451,0.00435,0.01975,0.9308
66,0.0469,0.0044,0.01795,0.93075
67,0.0498,0.00415,0.0169,0.92915
68,0.05275,0.0034,0.01545,0.9284
69,0.0567,0.003,0.0144,0.9259
70,0.0585,0.00305,0.01325,0.9252
71,0.06235,0.0029,0.0123,0.92245
72,0.06345,0.00325,0.0117,0.9216
73,0.06755,0.00305,0.01125,0.91815
74,0.06945,0.00355,0.01035,0.91665
75,0.0731,0.0033,0.00985,0.91375
76,0.0748,0.00305,0.009,0.91315
77,0.0788,0.00245,0.00875,0.91
78,0.0812,0.0027,0.00825,0.90785
79,0.08395,0.0028,0.0075,0.90575
80,0.08515,0.0037,0.007,0.90415
81,0.0887,0.003,0.00695,0.90135
82,0.09,0.00295,0.0068,0.90025
83,0.09325,0.00265,0.00675,0.89735
84,0.09415,0.0028,0.0064,0.89665
85,0.09735,0.00255,0.006,0.8941
86,0.0995,0.00275,0.0055,0.89225
87,0.10255,0.00245,0.0057,0.8893
88,0.10535,0.00235,0.00565,0.88665
89,0.1082,0.0023,0.0058,0.8837
90,0.1104,0.0023,0.0058,0.8815
91,0.1137,0.002,0.0058,0.8785
92,0.11475,0.0023,0.00515,0.8778
93,0.11765,0.0021,0.0051,0.87515
94,0.1195,0.0026,0.0046,0.8733
95,0.1226,0.00225,0.005,0.87015
96,0.1235,0.0029,0.0049,0.8687
97,0.12705,0.00295,0.0049,0.8651
98,0.1292,0.00305,0.0052,0.86255
99,0.13275,0.0028,0.0049,0.85955
100,0.13405,0.00315,0.00485,0.85795
101,0.13645,0.0028,0.0052,0.85555
102,0.13825,0.0029,0.0053,0.85355
103,0.1408,0.0027,0.00575,0.85075
104,0.14245,0.0032,0.006,0.84835
105,0.14455,0.0032,0.00565,0.8466
106,0.1456,0.0034,0.0061,0.8449
107,0.14785,0.0031,0.0062,0.84285
108,0.1489,0.00285,0.00625,0.842
109,0.151,0.00305,0.006,0.83995
110,0.1531,0.0034,0.00585,0.83765
111,0.15565,0.0037,0.00585,0.8348
112,0.1567,0.00435,0.00535,0.8336
113,0.1594,0.0034,0.0063,0.8309
114,0.1614,0.0034,0.0061,0.8291
115,0.16465,0.00325,0.00625,0.82585
116,0.16515,0.00385,0.0062,0.8248
117,0.16725,0.00405,0.00605,0.82265
118,0.16785,0.0043,0.0062,0.82165
119,0.17045,0.00395,0.0061,0.8195
120,0.17225,0.0042,0.00645,0.8171
121,0.1747,0.00405,0.0066,0.81465
122,0.17505,0.00465,0.0065,0.8138
123,0.1766,0.0047,0.00645,0.81225
124,0.1772,0.00485,0.00695,0.811
125,0.1799,0.00425,0.0072,0.80865
126,0.1809,0.0047,0.0074,0.807
127,0.1825,0.0047,0.00805,0.80475
128,0.1828,0.006,0.0075,0.8037
129,0.18465,0.00545,0.00785,0.80205
130,0.18535,0.00595,0.0077,0.801
131,0.18695,0.0054,0.0085,0.79915
132,0.1877,0.0059,0.00905,0.79735
133,0.18875,0.00605,0.0093,0.7959
134,0.188,0.00685,0.00905,0.7961
135,0.18935,0.00705,0.00965,0.79395
136,0.18935,0.0074,0.0105,0.79275
137,0.19055,0.00685,0.01095,0.79165
138,0.1905,0.007,0.01155,0.79095
139,0.192,0.00655,0.01235,0.7891
140,0.1914,0.0066,0.01265,0.78935
141,0.19255,0.0072,0.01245,0.7878
142,0.1917,0.00845,0.0126,0.78725
143,0.1928,0.0081,0.013,0.7861
144,0.19225,0.00845,0.0136,0.7857
145,0.19345,0.00805,0.0138,0.7847
146,0.1935,0.00815,0.01475,0.7836
147,0.19385,0.0084,0.01535,0.7824
148,0.1924,0.01025,0.0152,0.78215
149,0.19335,0.0098,0.01555,0.7813
150,0.1924,0.0101,0.0166,0.7809
151,0.1928,0.0098,0.01735,0.78005
152,0.19125,0.01155,0.017,0.7802
153,0.1923,0.0109,0.01795,0.77885
154,0.19085,0.01205,0.0176,0.7795
155,0.19185,0.01185,0.0183,0.778
156,0.19065,0.01275,0.01965,0.77695
157,0.1908,0.01365,0.02015,0.7754
158,0.18815,0.015,0.0212,0.77565
159,0.1887,0.0141,0.0226,0.7746
160,0.1862,0.01505,0.0237,0.77505
161,0.1859,0.01575,0.0238,0.77455
162,0.1829,0.0171,0.0248,0.7752
163,0.18345,0.0159,0.02665,0.774
164,0.18,0.0178,0.0276,0.7746
165,0.18005,0.0176,0.02875,0.7736
166,0.17665,0.01865,0.03,0.7747
167,0.1757,0.01875,0.03105,0.7745
168,0.17205,0.0195,0.0324,0.77605
169,0.17155,0.0195,0.03255,0.7764
170,0.1674,0.02075,0.03335,0.7785
171,0.16695,0.02005,0.03415,0.77885
172,0.16245,0.02065,0.0355,0.7814
173,0.16135,0.02035,0.03535,0.78295
174,0.15695,0.0214,0.0359,0.78575
175,0.1573,0.0191,0.03775,0.78585
176,0.1518,0.02185,0.03845,0.7879
177,0.1511,0.0216,0.03855,0.78875
