step,S,E,I,R
0,0.999,0,0.001,0
1,0.999,0,0.001,0
2,0.999,0,0.001,0
3,1,0,0,0
4,0.99725,0.00275,0,0
5,0.99725,0.00235,4e-04,0
6,0.9951,0.0035,0.0014,0
7,0.9951,0.0028,0.002,1e-04
8,0.9918,0.0055,0.0025,2e-04
9,0.9918,0.00435,0.0033,0.00055
10,0.9856,0.00945,0.004,0.00095
11,0.9856,0.0071,0.0057,0.0016
12,0.9759,0.0147,0.00745,0.00195
13,0.9759,0.0112,0.0097,0.0032
14,0.9598,0.0237,0.0124,0.0041
15,0.9598,0.0188,0.0164,0.005
16,0.93375,0.03905,0.0199,0.0073
17,0.93375,0.03155,0.02505,0.00965
18,0.89715,0.05915,0.031,0.0127
19,0.89715,0.04635,0.04085,0.01565
20,0.8352,0.09565,0.0493,0.01985
21,0.83525,0.0762,0.06365,0.0249
22,0.7462,0.1445,0.077,0.0323
23,0.74615,0.11375,0.09905,0.04105
24,0.6285,0.1988,0.121,0.0517
25,0.62845,0.15915,0.1461,0.0663
26,0.47975,0.2639,0.172,0.08435
27,0.4798,0.2087,0.20795,0.10355
28,0.3314,0.29825,0.2424,0.12795
29,0.3316,0.2356,0.27835,0.15445
30,0.19935,0.30185,0.31315,0.18565
31,0.1995,0.23255,0.34425,0.2237
32,0.1052,0.2624,0.36575,0.26665
33,0.1055,0.20275,0.38175,0.31
34,0.0499,0.2016,0.39315,0.35535
35,0.0504,0.15255,0.3935,0.40355
36,0.02495,0.13615,0.38335,0.45555
37,0.02595,0.09985,0.37045,0.50375
38,0.01365,0.0857,0.3529,0.54775
39,0.0145,0.06495,0.3283,0.59225
40,0.0106,0.0504,0.308,0.631
41,0.0114,0.0384,0.2811,0.6691
42,0.00895,0.0324,0.2545,0.70415
43,0.0096,0.02445,0.23075,0.7352
44,0.009,0.0203,0.20655,0.76415
45,0.0102,0.0158,0.18615,0.78785
46,0.0108,0.01335,0.1668,0.80905
47,0.01205,0.01105,0.14855,0.82835
48,0.0129,0.00995,0.1324,0.84475
49,0.0156,0.0088,0.11615,0.85945
50,0.01615,0.0081,0.1038,0.87195
51,0.0178,0.00805,0.09345,0.8807
52,0.0184,0.0076,0.0829,0.8911
53,0.0215,0.0067,0.07375,0.89805
54,0.0214,0.00695,0.0653,0.90635
55,0.0244,0.0058,0.0574,0.9124
56,0.0249,0.00575,0.0512,0.91815
57,0.02825,0.00555,0.04525,0.92095
58,0.03005,0.0052,0.0396,0.92515
59,0.0331,0.00465,0.035,0.92725
60,0.03445,0.0045,0.03215,0.9289
61,0.0371,0.0044,0.02955,0.92895
62,0.0386,0.0044,0.02645,0.93055
63,0.0427,0.004,0.02325,0.93005
64,0.04465,0.0043,0.02115,0.9299
65,0.0473,0.00405,0.0192,0.92945
66,0.04915,0.00395,0.01755,0.92935
67,0.05285,0.00395,0.01625,0.92695
68,0.05455,0.0041,0.015,0.92635
69,0.05835,0.0032,0.0147,0.92375
70,0.0601,0.00315,0.01345,0.9233
71,0.06305,0.00285,0.01245,0.92165
72,0.06475,0.00315,0.0109,0.9212
73,0.0688,0.0032,0.00915,0.91885
74,0.0707,0.0034,0.00845,0.91745
75,0.0752,0.0031,0.0081,0.9136
76,0.07685,0.00265,0.0074,0.9131
77,0.07955,0.00255,0.0072,0.9107
78,0.0823,0.00235,0.00715,0.9082
79,0.0857,0.0022,0.00695,0.90515
80,0.0876,0.0025,0.0063,0.9036
81,0.092,0.0023,0.00555,0.90015
82,0.094,0.0023,0.00505,0.89865
83,0.09715,0.00225,0.00495,0.89565
84,0.09975,0.0022,0.00485,0.8932
85,0.1032,0.0021,0.00465,0.89005
86,0.1053,0.002,0.00445,0.88825
87,0.1077,0.00225,0.0042,0.88585
88,0.10935,0.00215,0.0043,0.8842
89,0.1132,0.0021,0.00415,0.88055
90,0.11565,0.0019,0.0042,0.87825
91,0.11825,0.00205,0.0043,0.8754
92,0.12065,0.002,0.00435,0.873
93,0.12315,0.002,0.0042,0.87065
94,0.12475,0.00245,0.0041,0.8687
95,0.12775,0.0023,0.0039,0.86605
96,0.1295,0.00225,0.0039,0.86435
97,0.1326,0.00225,0.00385,0.8613
98,0.1345,0.00205,0.0042,0.85925
99,0.1377,0.00205,0.00395,0.8563
100,0.13935,0.00215,0.0039,0.8546
101,0.14145,0.0025,0.0037,0.85235
102,0.14315,0.0025,0.0038,0.85055
103,0.14605,0.0021,0.0042,0.84765
104,0.14795,0.0018,0.0043,0.84595
105,0.1515,0.0018,0.00405,0.84265
106,0.15285,0.00255,0.004,0.8406
107,0.15535,0.00235,0.00415,0.83815
108,0.1573,0.0025,0.00415,0.83605
109,0.1598,0.00235,0.004,0.83385
110,0.1608,0.0024,0.00405,0.83275
111,0.16295,0.00215,0.0042,0.8307
112,0.1653,0.00185,0.0045,0.82835
113,0.16805,0.0019,0.0044,0.82565
114,0.17025,0.00195,0.00455,0.82325
115,0.17275,0.00175,0.0043,0.8212
116,0.174,0.0022,0.0042,0.8196
117,0.17695,0.00215,0.004,0.8169
118,0.1793,0.0024,0.0041,0.8142
119,0.18105,0.0027,0.00405,0.8122
120,0.18295,0.0033,0.00415,0.8096
121,0.18485,0.00305,0.00425,0.80785
122,0.1858,0.0031,0.0044,0.8067
123,0.18845,0.00265,0.005,0.8039
124,0.1893,0.00355,0.00495,0.8022
125,0.19095,0.0036,0.00485,0.8006
126,0.1924,0.0038,0.00505,0.79875
127,0.19385,0.0037,0.0055,0.79695
128,0.19495,0.0037,0.0058,0.79555
129,0.1963,0.0032,0.00655,0.79395
130,0.19625,0.0039,0.007,0.79285
131,0.19775,0.0042,0.0072,0.79085
132,0.1982,0.00505,0.0071,0.78965
133,0.19935,0.005,0.0078,0.78785
134,0.2004,0.0052,0.00785,0.78655
135,0.2014,0.0058,0.0081,0.7847
136,0.2013,0.00675,0.00835,0.7836
137,0.20345,0.00605,0.00875,0.78175
138,0.20405,0.00615,0.0088,0.781
139,0.20495,0.00615,0.0093,0.7796
140,0.2047,0.00705,0.00955,0.7787
141,0.20685,0.0067,0.00985,0.7766
142,0.2072,0.0072,0.01055,0.77505
143,0.20835,0.0073,0.0107,0.77365
144,0.20755,0.00875,0.0107,0.773
145,0.20825,0.00875,0.01195,0.77105
146,0.20835,0.0087,0.01285,0.7701
147,0.20925,0.00815,0.0142,0.7684
148,0.2084,0.00925,0.01435,0.768
149,0.20855,0.01015,0.0139,0.7674
150,0.20805,0.01035,0.0147,0.7669
151,0.20805,0.0102,0.0151,0.76665
152,0.207,0.011,0.0159,0.7661
153,0.2068,0.0118,0.0161,0.7653
154,0.2056,0.0132,0.0162,0.765
155,0.2063,0.012,0.0172,0.7645
156,0.20445,0.0125,0.0179,0.76515
157,0.2049,0.0122,0.0189,0.764
158,0.2021,0.01395,0.01965,0.7643
159,0.2016,0.0142,0.0201,0.7641
160,0.2002,0.0151,0.02025,0.76445
161,0.20035,0.01415,0.022,0.7635
162,0.1986,0.01445,0.02275,0.7642
163,0.19885,0.0141,0.0236,0.76345
164,0.19475,0.01655,0.0238,0.7649
165,0.19495,0.0165,0.02465,0.7639
166,0.19155,0.018,0.0259,0.76455
167,0.191,0.01765,0.02715,0.7642
168,0.18705,0.0192,0.0284,0.76535
169,0.18605,0.0188,0.0294,0.76575
170,0.1823,0.02005,0.0296,0.76805
171,0.18195,0.0192,0.031,0.76785
172,0.17835,0.0206,0.0317,0.76935
173,0.1759,0.0214,0.03215,0.77055
174,0.1719,0.02265,0.0335,0.77195
175,0.1714,0.0207,0.0346,0.7733
176,0.16835,0.021,0.03525,0.7754
177,0.16795,0.02005,0.03585,0.77615
