step,S,E,I,R
0,0.999,0,0.001,0
1,0.999,0,0.001,0
2,0.999,0,0.001,0
3,1,0,0,0
4,0.997,0.003,0,0
5,0.997,0.0026,4e-04,0
6,0.99555,0.00345,0.00095,5e-05
7,0.99555,0.0028,0.0014,0.00025
8,0.9919,0.00595,0.0018,0.00035
9,0.9919,0.00435,0.0031,0.00065
10,0.9862,0.0089,0.00385,0.00105
11,0.9862,0.0074,0.0049,0.0015
12,0.97825,0.01265,0.0071,0.002
13,0.97825,0.0099,0.00925,0.0026
14,0.9635,0.0219,0.0112,0.0034
15,0.96355,0.0173,0.01445,0.0047
16,0.93935,0.03725,0.01705,0.00635
17,0.93935,0.0301,0.02195,0.0086
18,0.9037,0.05695,0.02845,0.0109
19,0.9037,0.04555,0.0374,0.01335
20,0.84755,0.08875,0.0463,0.0174
21,0.8476,0.07145,0.0583,0.02265
22,0.76245,0.13655,0.0726,0.0284
23,0.76245,0.10555,0.09535,0.03665
24,0.64465,0.19415,0.11325,0.04795
25,0.64465,0.1552,0.13835,0.0618
26,0.5062,0.25065,0.16575,0.0774
27,0.5061,0.19675,0.20155,0.0956
28,0.3485,0.29865,0.2325,0.12035
29,0.34875,0.2325,0.2717,0.14705
30,0.2137,0.3021,0.3067,0.1775
31,0.214,0.2365,0.33455,0.21495
32,0.1145,0.2699,0.36295,0.25265
33,0.11495,0.2051,0.38505,0.2949
34,0.0536,0.2113,0.39215,0.34295
35,0.0541,0.15735,0.39835,0.3902
36,0.0258,0.14365,0.3922,0.43835
37,0.026,0.1061,0.38125,0.48665
38,0.01445,0.08835,0.36435,0.53285
39,0.01545,0.065,0.3436,0.57595
40,0.0104,0.0532,0.31575,0.62065
41,0.01055,0.0393,0.2889,0.66125
42,0.00875,0.0328,0.26155,0.6969
43,0.0096,0.0255,0.2374,0.7275
44,0.0096,0.02105,0.2117,0.75765
45,0.0106,0.0168,0.19005,0.78255
46,0.0108,0.01455,0.1705,0.80415
47,0.01215,0.01255,0.15015,0.82515
48,0.0115,0.01175,0.132,0.84475
49,0.0128,0.01005,0.11755,0.8596
50,0.0142,0.0087,0.10475,0.87235
51,0.01615,0.0072,0.0929,0.88375
52,0.0169,0.00665,0.08345,0.893
53,0.0191,0.00615,0.07435,0.9004
54,0.01995,0.0061,0.06455,0.9094
55,0.02275,0.0058,0.05645,0.915
56,0.02435,0.00525,0.04975,0.92065
57,0.0275,0.0048,0.0436,0.9241
58,0.02825,0.00525,0.03975,0.92675
59,0.0322,0.0045,0.03505,0.92825
60,0.03335,0.00465,0.0319,0.9301
61,0.0366,0.004,0.0286,0.9308
62,0.0377,0.00365,0.02525,0.9334
63,0.0415,0.00365,0.0224,0.93245
64,0.04295,0.00385,0.0194,0.9338
65,0.04615,0.0034,0.0183,0.93215
66,0.04785,0.0033,0.01635,0.9325
67,0.052,0.0029,0.01465,0.93045
68,0.05335,0.0035,0.01305,0.9301
69,0.0574,0.00315,0.01195,0.9275
70,0.0589,0.00345,0.01125,0.9264
71,0.06315,0.0032,0.0104,0.92325
72,0.06545,0.003,0.00995,0.9216
73,0.06945,0.00275,0.0096,0.9182
74,0.07095,0.00345,0.00855,0.91705
75,0.07485,0.0029,0.0084,0.91385
76,0.0762,0.003,0.00845,0.91235
77,0.08,0.00265,0.0081,0.90925
78,0.08205,0.0027,0.0073,0.90795
79,0.0853,0.0023,0.0069,0.9055
80,0.08695,0.0024,0.0068,0.90385
81,0.0909,0.00225,0.0062,0.90065
82,0.0926,0.0023,0.00595,0.89915
83,0.09555,0.0022,0.0055,0.89675
84,0.0975,0.0022,0.0054,0.8949
85,0.10135,0.0019,0.00555,0.8912
86,0.10285,0.0026,0.00515,0.8894
87,0.10535,0.0028,0.005,0.88685
88,0.1072,0.00285,0.00465,0.8853
89,0.11095,0.00265,0.0044,0.882
90,0.11265,0.0029,0.0039,0.88055
91,0.1161,0.00255,0.0043,0.87705
92,0.11855,0.00215,0.00425,0.87505
93,0.12155,0.0019,0.00385,0.8727
94,0.12395,0.00175,0.0039,0.8704
95,0.1273,0.00165,0.00365,0.8674
96,0.12935,0.00165,0.00375,0.86525
97,0.1328,0.0012,0.004,0.862
98,0.1347,0.00155,0.0037,0.86005
99,0.1372,0.00195,0.00315,0.8577
100,0.13945,0.0021,0.00325,0.8552
101,0.14165,0.00205,0.0035,0.8528
102,0.1439,0.0019,0.0035,0.8507
103,0.14655,0.00185,0.00355,0.84805
104,0.14795,0.00245,0.00315,0.84645
105,0.1506,0.00205,0.0035,0.84385
106,0.1522,0.0021,0.00365,0.84205
107,0.15465,0.00205,0.00385,0.83945
108,0.1567,0.00195,0.00435,0.837
109,0.1592,0.00165,0.0043,0.83485
110,0.16085,0.0018,0.004,0.83335
111,0.16345,0.00195,0.00355,0.83105
112,0.1657,0.002,0.0036,0.8287
113,0.1683,0.002,0.00365,0.82605
114,0.16955,0.0023,0.00365,0.8245
115,0.1716,0.0026,0.00335,0.82245
116,0.17285,0.00285,0.0036,0.8207
117,0.1753,0.0029,0.0036,0.8182
118,0.1773,0.00255,0.00415,0.816
119,0.1797,0.00235,0.0043,0.81365
120,0.18105,0.00315,0.0038,0.812
121,0.1828,0.0028,0.0041,0.8103
122,0.18415,0.003,0.0044,0.80845
123,0.18635,0.00305,0.0043,0.8063
124,0.18715,0.00325,0.0046,0.805
125,0.1893,0.0032,0.00485,0.80265
126,0.1902,0.00315,0.0051,0.80155
127,0.1928,0.0031,0.0055,0.7986
128,0.19395,0.00335,0.00535,0.79735
129,0.19505,0.00325,0.00565,0.79605
130,0.196,0.0037,0.00585,0.79445
131,0.19785,0.00405,0.006,0.7921
132,0.1992,0.0038,0.0067,0.7903
133,0.2005,0.00385,0.007,0.78865
134,0.20085,0.0044,0.0068,0.78795
135,0.20265,0.0046,0.0067,0.78605
136,0.20335,0.00485,0.0069,0.7849
137,0.20565,0.005,0.007,0.78235
138,0.20615,0.00585,0.0075,0.7805
139,0.2081,0.00525,0.00815,0.7785
140,0.2082,0.00635,0.00785,0.7776
141,0.2096,0.00615,0.00855,0.7757
142,0.20995,0.00715,0.0092,0.7737
143,0.21165,0.0066,0.0096,0.77215
144,0.21235,0.00655,0.01035,0.77075
145,0.21265,0.00635,0.0108,0.7702
146,0.2129,0.0073,0.011,0.7688
147,0.21345,0.00745,0.0116,0.7675
148,0.21315,0.00845,0.0122,0.7662
149,0.2135,0.00795,0.01305,0.7655
150,0.2127,0.0093,0.0136,0.7644
151,0.21285,0.00955,0.0141,0.7635
152,0.21155,0.01055,0.0146,0.7633
153,0.2118,0.0108,0.0157,0.7617
154,0.2099,0.01195,0.0162,0.76195
155,0.2095,0.0117,0.01735,0.76145
156,0.2092,0.0118,0.0179,0.7611
157,0.2089,0.012,0.0182,0.7609
158,0.2065,0.0136,0.0189,0.761
159,0.20545,0.0138,0.01925,0.7615
160,0.2024,0.01565,0.0196,0.76235
161,0.2018,0.015,0.0213,0.7619
162,0.20015,0.01455,0.0233,0.762
163,0.19855,0.0148,0.02445,0.7622
164,0.195,0.01675,0.02495,0.7633
165,0.19445,0.01635,0.0259,0.7633
166,0.19125,0.0181,0.027,0.76365
167,0.1907,0.01775,0.0276,0.76395
168,0.1862,0.01985,0.0293,0.76465
169,0.18485,0.01935,0.03045,0.76535
170,0.18125,0.0209,0.0313,0.76655
171,0.18055,0.01905,0.03335,0.76705
172,0.17585,0.02155,0.0337,0.7689
173,0.1739,0.021,0.03545,0.76965
174,0.1696,0.02175,0.0366,0.77205
175,0.16845,0.02135,0.03755,0.77265
176,0.1631,0.02345,0.037,0.77645
177,0.1621,0.0213,0.0387,0.7779
