step,S,E,I,R
0,0.999,0,0.001,0
1,0.999,0,0.001,0
2,0.999,0,0.001,0
3,1,0,0,0
4,0.9967,0.0033,0,0
5,0.9967,0.0031,2e-04,0
6,0.99495,0.00395,0.0011,0
7,0.99495,0.0029,0.00205,1e-04
8,0.9913,0.0057,0.0028,2e-04
9,0.9913,0.00465,0.00355,5e-04
10,0.98475,0.00965,0.0048,8e-04
11,0.98475,0.00815,0.0057,0.0014
12,0.97405,0.01655,0.00745,0.00195
13,0.97405,0.01285,0.0103,0.0028
14,0.95705,0.0255,0.01335,0.0041
15,0.95705,0.02,0.01735,0.0056
16,0.92935,0.04095,0.02185,0.00785
17,0.9294,0.03265,0.02715,0.0108
18,0.8859,0.06665,0.0337,0.01375
19,0.88595,0.0548,0.0419,0.01735
20,0.82165,0.10215,0.05375,0.02245
21,0.8217,0.08195,0.06875,0.0276
22,0.7243,0.15625,0.0835,0.03595
23,0.7243,0.1239,0.10625,0.04555
24,0.59725,0.2157,0.12895,0.0581
25,0.59725,0.16855,0.15925,0.07495
26,0.45045,0.2674,0.18905,0.0931
27,0.45055,0.2066,0.22745,0.1154
28,0.2954,0.30275,0.26195,0.1399
29,0.29565,0.23815,0.2954,0.1708
30,0.17155,0.29725,0.32475,0.20645
31,0.17165,0.2295,0.35285,0.246
32,0.0893,0.24555,0.37655,0.2886
33,0.0896,0.1888,0.38795,0.33365
34,0.04105,0.187,0.39105,0.3809
35,0.0412,0.14215,0.38855,0.4281
36,0.0205,0.12395,0.3801,0.47545
37,0.0213,0.0902,0.3686,0.5199
38,0.0127,0.07585,0.3474,0.56405
39,0.01305,0.05645,0.32145,0.60905
40,0.00855,0.046,0.29765,0.6478
41,0.0091,0.0342,0.2723,0.6844
42,0.0076,0.0277,0.2463,0.7184
43,0.00985,0.0208,0.22085,0.7485
44,0.00995,0.0175,0.1987,0.77385
45,0.0116,0.01445,0.1788,0.79515
46,0.01075,0.0137,0.15785,0.8177
47,0.01225,0.0114,0.13865,0.8377
48,0.01245,0.0107,0.1238,0.85305
49,0.01475,0.00815,0.1099,0.8672
50,0.01545,0.0082,0.0957,0.88065
51,0.018,0.00735,0.08415,0.8905
52,0.01875,0.0071,0.0745,0.89965
53,0.02155,0.0055,0.0661,0.90685
54,0.02215,0.0054,0.05925,0.9132
55,0.0243,0.0052,0.0537,0.9168
56,0.0252,0.00495,0.04715,0.9227
57,0.028,0.0049,0.04155,0.92555
58,0.02875,0.0058,0.03665,0.9288
59,0.03145,0.0048,0.0336,0.93015
60,0.03265,0.00485,0.0305,0.932
61,0.0366,0.0047,0.0275,0.9312
62,0.03805,0.00425,0.0254,0.9323
63,0.0428,0.00395,0.0222,0.93105
64,0.0443,0.00395,0.0198,0.93195
65,0.04885,0.0031,0.01865,0.9294
66,0.0517,0.003,0.0168,0.9285
67,0.0552,0.00295,0.01565,0.9262
68,0.05655,0.0031,0.01375,0.9266
69,0.05975,0.003,0.01255,0.9247
70,0.06175,0.0033,0.0112,0.92375
71,0.06595,0.00225,0.0113,0.9205
72,0.06765,0.0025,0.0105,0.91935
73,0.071,0.0024,0.0095,0.9171
74,0.07245,0.0024,0.00895,0.9162
75,0.07575,0.0024,0.00805,0.9138
76,0.0782,0.00285,0.00755,0.9114
77,0.08115,0.00265,0.00735,0.90885
78,0.0832,0.00255,0.0075,0.90675
79,0.08675,0.00215,0.00715,0.90395
80,0.0881,0.00245,0.00685,0.9026
81,0.09095,0.00255,0.0066,0.8999
82,0.0923,0.0025,0.00685,0.89835
83,0.09595,0.0023,0.00685,0.8949
84,0.0982,0.00225,0.0064,0.89315
85,0.1011,0.00225,0.00565,0.891
86,0.1029,0.00215,0.00545,0.8895
87,0.1062,0.0019,0.005,0.8869
88,0.1076,0.00205,0.00485,0.8855
89,0.1108,0.00195,0.00475,0.8825
90,0.113,0.0018,0.00475,0.88045
91,0.11595,0.00175,0.00445,0.87785
92,0.11835,0.00185,0.0041,0.8757
93,0.1212,0.002,0.00375,0.87305
94,0.12315,0.00205,0.00355,0.87125
95,0.1263,0.0017,0.0038,0.8682
96,0.1281,0.0019,0.0039,0.8661
97,0.1313,0.00185,0.0039,0.86295
98,0.1329,0.0022,0.00365,0.86125
99,0.13515,0.00225,0.00345,0.85915
100,0.1368,0.00245,0.00345,0.8573
101,0.14035,0.00215,0.00375,0.85375
102,0.14265,0.00225,0.0038,0.8513
103,0.14595,0.0019,0.0038,0.84835
104,0.14715,0.00255,0.0038,0.8465
105,0.1497,0.00225,0.00395,0.8441
106,0.15145,0.0021,0.00385,0.8426
107,0.1547,0.00185,0.00405,0.8394
108,0.1562,0.00205,0.00365,0.8381
109,0.15875,0.00205,0.00365,0.83555
110,0.1598,0.00275,0.0033,0.83415
111,0.16215,0.00275,0.00305,0.83205
112,0.16385,0.00265,0.00335,0.83015
113,0.1665,0.0024,0.0037,0.8274
114,0.1686,0.00245,0.0036,0.82535
115,0.17135,0.0021,0.00405,0.8225
116,0.17325,0.0019,0.00435,0.8205
117,0.1755,0.00215,0.0044,0.81795
118,0.17645,0.0032,0.0042,0.81615
119,0.1789,0.00285,0.00475,0.8135
120,0.17935,0.0036,0.0047,0.81235
121,0.18075,0.00335,0.00465,0.81125
122,0.1814,0.0034,0.00525,0.80995
123,0.1835,0.0032,0.0055,0.8078
124,0.1848,0.003,0.00565,0.80655
125,0.1869,0.0029,0.0059,0.8043
126,0.18775,0.00355,0.00605,0.80265
127,0.1898,0.00375,0.0059,0.80055
128,0.19075,0.00445,0.0053,0.7995
129,0.192,0.00415,0.00555,0.7983
130,0.19295,0.0038,0.0059,0.79735
131,0.1954,0.00355,0.00615,0.7949
132,0.1965,0.0037,0.00655,0.79325
133,0.19825,0.0039,0.0071,0.79075
134,0.1987,0.00485,0.00655,0.7899
135,0.2003,0.0047,0.00685,0.78815
136,0.2016,0.0051,0.00685,0.78645
137,0.2031,0.0049,0.00715,0.78485
138,0.2029,0.005,0.00765,0.78445
139,0.2048,0.00455,0.00835,0.7823
140,0.2051,0.0054,0.0081,0.7814
141,0.2066,0.00505,0.0089,0.77945
142,0.20645,0.00605,0.0085,0.779
143,0.20775,0.006,0.0092,0.77705
144,0.2084,0.00595,0.0092,0.77645
145,0.2092,0.00635,0.0096,0.77485
146,0.20885,0.00765,0.0099,0.7736
147,0.20985,0.0075,0.0104,0.77225
148,0.2087,0.0081,0.011,0.7722
149,0.21,0.0075,0.0114,0.7711
150,0.20985,0.00835,0.0113,0.7705
151,0.21045,0.00895,0.01135,0.76925
152,0.21005,0.0093,0.01205,0.7686
153,0.21035,0.0096,0.0124,0.76765
154,0.20885,0.0105,0.0135,0.76715
155,0.20905,0.01045,0.0145,0.766
156,0.20815,0.01,0.01655,0.7653
157,0.2088,0.00985,0.01695,0.7644
158,0.2078,0.0103,0.01805,0.76385
159,0.2084,0.0108,0.01875,0.76205
160,0.2058,0.0127,0.0184,0.7631
161,0.2065,0.0123,0.0197,0.7615
162,0.20425,0.01315,0.02115,0.76145
163,0.2047,0.01285,0.0223,0.76015
164,0.2017,0.01445,0.02255,0.7613
165,0.2016,0.01465,0.02285,0.7609
166,0.199,0.01645,0.0231,0.76145
167,0.199,0.0152,0.0245,0.7613
168,0.19435,0.01745,0.02545,0.76275
169,0.1943,0.0166,0.0262,0.7629
170,0.1903,0.01885,0.0265,0.76435
171,0.18985,0.01865,0.028,0.7635
172,0.1867,0.0195,0.02845,0.76535
173,0.18605,0.0187,0.02945,0.7658
174,0.1827,0.01885,0.031,0.76745
175,0.18225,0.0182,0.0316,0.76795
176,0.1783,0.01925,0.03255,0.7699
177,0.1774,0.01845,0.03325,0.7709
