step,S,E,I,R
0,0.999,0,0.001,0
1,0.9979,0.0011,0.001,0
2,0.99695,0.00205,0.00085,0.00015
3,0.9962,0.00245,0.0011,0.00025
4,0.99515,0.0029,0.0015,0.00045
5,0.99315,0.0044,0.00185,6e-04
6,0.9914,0.00565,0.0023,0.00065
7,0.9893,0.00625,0.0036,0.00085
8,0.98605,0.00805,0.0049,0.001
9,0.9818,0.01065,0.00595,0.0016
10,0.97595,0.01485,0.00705,0.00215
11,0.9693,0.0191,0.0088,0.0028
12,0.9611,0.024,0.0113,0.0036
13,0.9508,0.02995,0.01445,0.0048
14,0.9388,0.03705,0.01815,0.006
15,0.92045,0.048,0.02405,0.0075
16,0.8999,0.0596,0.03095,0.00955
17,0.87575,0.0726,0.03935,0.0123
18,0.8454,0.08925,0.049,0.01635
19,0.80805,0.11015,0.0606,0.0212
20,0.7624,0.13455,0.0757,0.02735
21,0.70995,0.16405,0.0915,0.0345
22,0.6508,0.19225,0.11235,0.0446
23,0.5855,0.22055,0.13735,0.0566
24,0.51365,0.2466,0.17005,0.0697
25,0.44255,0.2697,0.20045,0.0873
26,0.3701,0.2877,0.23625,0.10595
27,0.2992,0.2981,0.2715,0.1312
28,0.2381,0.29735,0.3055,0.15905
29,0.18375,0.28525,0.3399,0.1911
30,0.14055,0.26475,0.36885,0.22585
31,0.10275,0.2418,0.3878,0.26765
32,0.0756,0.21115,0.4015,0.31175
33,0.0557,0.1813,0.40555,0.35745
34,0.042,0.15295,0.39945,0.4056
35,0.03185,0.1274,0.3875,0.45325
36,0.02535,0.10085,0.3727,0.5011
37,0.02145,0.08135,0.35315,0.54405
38,0.01845,0.06505,0.32905,0.58745
39,0.0156,0.05335,0.3036,0.62745
40,0.01475,0.0427,0.27685,0.6657
41,0.01385,0.0352,0.2508,0.70015
42,0.01345,0.0293,0.22545,0.7318
43,0.01425,0.0232,0.20305,0.7595
44,0.01575,0.01775,0.1837,0.7828
45,0.01655,0.01435,0.1646,0.8045
46,0.01775,0.013,0.14525,0.824
47,0.01955,0.012,0.127,0.84145
48,0.02065,0.0107,0.11205,0.8566
49,0.02325,0.00865,0.1005,0.8676
50,0.0244,0.0081,0.09055,0.87695
51,0.0261,0.00765,0.0796,0.88665
52,0.028,0.0072,0.07005,0.89475
53,0.03025,0.00625,0.0621,0.9014
54,0.0317,0.0061,0.0544,0.9078
55,0.03385,0.0056,0.04795,0.9126
56,0.0361,0.00525,0.042,0.91665
57,0.0377,0.0049,0.0372,0.9202
58,0.03895,0.0047,0.03315,0.9232
59,0.04115,0.0046,0.02845,0.9258
60,0.0434,0.00455,0.02575,0.9263
61,0.04565,0.00395,0.02305,0.92735
62,0.0483,0.00345,0.02045,0.9278
63,0.0506,0.00325,0.01855,0.9276
64,0.05345,0.00315,0.01645,0.92695
65,0.0553,0.00325,0.01455,0.9269
66,0.05775,0.00335,0.0131,0.9258
67,0.06085,0.0029,0.01155,0.9247
68,0.06365,0.00255,0.0104,0.9234
69,0.0665,0.00195,0.00965,0.9219
70,0.0694,0.00165,0.0087,0.92025
71,0.07175,0.00175,0.00775,0.91875
72,0.07415,0.00165,0.0068,0.9174
73,0.0769,0.0016,0.00595,0.91555
74,0.0795,0.0017,0.00535,0.91345
75,0.08155,0.0015,0.0052,0.91175
76,0.08385,0.0013,0.00515,0.9097
77,0.08575,0.00145,0.00445,0.90835
78,0.0888,0.00115,0.00435,0.9057
79,0.09105,8e-04,0.00415,0.904
80,0.0938,0.00105,0.0037,0.90145
81,0.0964,0.00105,0.00325,0.8993
82,0.0998,0.0012,0.00315,0.89585
83,0.1025,0.00105,0.0027,0.89375
84,0.1051,8e-04,0.00265,0.89145
85,0.1084,0.00055,0.0027,0.88835
86,0.11085,0.00065,0.00265,0.88585
87,0.1138,0.00065,0.00235,0.8832
88,0.1162,0.00095,0.002,0.88085
89,0.1189,0.0011,0.0018,0.8782
90,0.12185,0.001,0.00185,0.8753
91,0.1234,0.0012,0.0019,0.8735
92,0.1257,0.0011,0.0018,0.8714
93,0.12815,0.00085,0.00195,0.86905
94,0.1307,8e-04,0.0017,0.8668
95,0.1338,9e-04,0.0016,0.8637
96,0.13545,0.00095,0.00155,0.86205
97,0.1378,0.00075,0.00145,0.86
98,0.14045,0.00065,0.00155,0.85735
99,0.1433,6e-04,0.00155,0.85455
100,0.1454,5e-04,0.00125,0.85285
101,0.1475,0.00065,0.001,0.85085
102,0.1499,6e-04,0.00115,0.84835
103,0.15215,0.00075,0.0011,0.846
104,0.1539,9e-04,0.00125,0.84395
105,0.1559,0.00085,0.0013,0.84195
106,0.15775,8e-04,0.0015,0.83995
107,0.15985,9e-04,0.0015,0.83775
108,0.16215,7e-04,0.00165,0.8355
109,0.1654,0.00085,0.0014,0.83235
110,0.1679,9e-04,0.00135,0.82985
111,0.16985,9e-04,0.0014,0.82785
112,0.17205,0.00065,0.0015,0.8258
113,0.175,0.00045,0.00155,0.823
114,0.17705,0.00045,0.0014,0.8211
115,0.1797,5e-04,0.0014,0.8184
116,0.1816,0.00075,0.0013,0.81635
117,0.1839,0.001,0.0013,0.8138
118,0.18625,9e-04,0.00125,0.8116
119,0.18805,8e-04,0.0014,0.80975
120,0.19065,7e-04,0.00125,0.8074
121,0.1926,6e-04,0.0014,0.8054
122,0.1943,0.00075,0.00135,0.8036
123,0.1964,0.00075,0.00135,0.8015
124,0.1992,0.00065,0.00115,0.799
125,0.20145,0.00055,0.0014,0.7966
126,0.2033,0.00075,0.0013,0.79465
127,0.2057,0.00065,0.0012,0.79245
128,0.20735,6e-04,0.00105,0.791
129,0.20955,6e-04,0.0012,0.78865
130,0.21155,8e-04,0.001,0.78665
131,0.2135,0.00085,0.001,0.78465
132,0.2156,8e-04,0.001,0.7826
133,0.21715,9e-04,0.001,0.78095
134,0.21975,0.00085,0.001,0.7784
135,0.2213,0.001,0.0012,0.7765
136,0.2231,0.001,0.00115,0.77475
137,0.22585,0.00105,0.00115,0.77195
138,0.2281,0.00085,0.00135,0.7697
139,0.22975,0.00085,0.00145,0.76795
140,0.23115,0.00105,0.00135,0.76645
141,0.2329,0.00105,0.00135,0.7647
142,0.23445,9e-04,0.00165,0.763
143,0.2364,0.00075,0.0018,0.76105
144,0.23815,0.00095,0.00165,0.75925
145,0.24025,0.001,0.0014,0.75735
