step,S,E,I,R
0,0.999,0,0.001,0
1,0.99835,0.00065,0.001,0
2,0.99775,0.00125,0.001,0
3,0.9969,0.00195,0.001,0.00015
4,0.9963,0.0023,0.001,4e-04
5,0.99545,0.0027,0.0014,0.00045
6,0.994,0.0036,0.0019,5e-04
7,0.992,0.0048,0.00255,0.00065
8,0.98915,0.0069,0.0031,0.00085
9,0.98685,0.00825,0.0036,0.0013
10,0.98295,0.01035,0.00505,0.00165
11,0.9785,0.01255,0.0069,0.00205
12,0.9726,0.0161,0.0087,0.0026
13,0.9643,0.02155,0.0106,0.00355
14,0.9549,0.0274,0.01325,0.00445
15,0.9441,0.0326,0.0177,0.0056
16,0.92895,0.04195,0.02195,0.00715
17,0.91055,0.0522,0.02775,0.0095
18,0.8852,0.0678,0.035,0.012
19,0.85665,0.08455,0.04315,0.01565
20,0.8215,0.10445,0.05455,0.0195
21,0.7816,0.12495,0.06855,0.0249
22,0.7337,0.1495,0.08565,0.03115
23,0.6774,0.17745,0.105,0.04015
24,0.61,0.21075,0.12875,0.0505
25,0.54615,0.234,0.15625,0.0636
26,0.4714,0.25855,0.19325,0.0768
27,0.39535,0.28145,0.22865,0.09455
28,0.3238,0.29475,0.26255,0.1189
29,0.25075,0.3064,0.2974,0.14545
30,0.19275,0.30055,0.32925,0.17745
31,0.1451,0.28035,0.3618,0.21275
32,0.10775,0.256,0.38645,0.2498
33,0.07995,0.22125,0.4048,0.294
34,0.0592,0.18955,0.41275,0.3385
35,0.0456,0.15775,0.41085,0.3858
36,0.03605,0.12775,0.4058,0.4304
37,0.029,0.10575,0.388,0.47725
38,0.02415,0.08605,0.36475,0.52505
39,0.02105,0.07055,0.3382,0.5702
40,0.0177,0.0581,0.3112,0.613
41,0.01595,0.048,0.28365,0.6524
42,0.0163,0.0378,0.25815,0.68775
43,0.0173,0.0293,0.23425,0.71915
44,0.0181,0.02485,0.2111,0.74595
45,0.0184,0.01955,0.1901,0.77195
46,0.0189,0.01675,0.1708,0.79355
47,0.01955,0.01565,0.1513,0.8135
48,0.02095,0.0136,0.1347,0.83075
49,0.0222,0.01165,0.11955,0.8466
50,0.02415,0.0101,0.10505,0.8607
51,0.026,0.00835,0.0943,0.87135
52,0.026,0.008,0.08405,0.88195
53,0.02745,0.00765,0.07395,0.89095
54,0.0286,0.0072,0.06565,0.89855
55,0.0311,0.0067,0.0581,0.9041
56,0.03365,0.0061,0.0508,0.90945
57,0.0357,0.00515,0.04475,0.9144
58,0.03815,0.00435,0.03975,0.91775
59,0.0405,0.00435,0.0346,0.92055
60,0.0433,0.00415,0.0305,0.92205
61,0.04555,0.00405,0.027,0.9234
62,0.04825,0.00315,0.02445,0.92415
63,0.0512,0.00285,0.02175,0.9242
64,0.05405,0.00285,0.0196,0.9235
65,0.05625,0.0033,0.01765,0.9228
66,0.059,0.0033,0.01595,0.92175
67,0.0622,0.0028,0.014,0.921
68,0.06405,0.0033,0.0126,0.92005
69,0.0669,0.00345,0.01135,0.9183
70,0.069,0.00325,0.0105,0.91725
71,0.0716,0.00315,0.00965,0.9156
72,0.0741,0.00325,0.00865,0.914
73,0.0769,0.0027,0.00805,0.91235
74,0.0799,0.00245,0.00735,0.9103
75,0.0828,0.002,0.0068,0.9084
76,0.0846,0.0021,0.00625,0.90705
77,0.08655,0.00195,0.0059,0.9056
78,0.0888,0.00185,0.0053,0.90405
79,0.0915,0.002,0.00485,0.90165
80,0.09365,0.00205,0.0045,0.8998
81,0.09635,0.0018,0.00435,0.8975
82,0.09945,0.00135,0.00435,0.89485
83,0.10165,0.00165,0.004,0.8927
84,0.1043,0.0018,0.0039,0.89
85,0.1071,0.0018,0.00355,0.88755
86,0.10905,0.0017,0.0037,0.88555
87,0.111,0.00165,0.0036,0.88375
88,0.1136,0.00175,0.0034,0.88125
89,0.1152,0.0017,0.00345,0.87965
90,0.118,0.00165,0.00345,0.8769
91,0.11975,0.00155,0.00355,0.87515
92,0.1225,0.0015,0.0033,0.8727
93,0.12455,0.00165,0.0032,0.8706
94,0.1273,0.00145,0.00325,0.868
95,0.12985,0.0014,0.00305,0.8657
96,0.1329,0.0012,0.00295,0.86295
97,0.1356,0.00095,0.00255,0.8609
98,0.138,0.00085,0.0027,0.85845
99,0.14035,0.0012,0.0026,0.85585
100,0.1423,0.00155,0.00235,0.8538
101,0.14485,0.00165,0.0023,0.8512
102,0.147,0.00145,0.0023,0.84925
103,0.1494,0.00105,0.00245,0.8471
104,0.152,0.0013,0.00255,0.84415
105,0.1548,0.00125,0.0025,0.84145
106,0.1569,0.0016,0.0023,0.8392
107,0.15905,0.00165,0.00235,0.83695
108,0.16095,0.002,0.0025,0.83455
109,0.16395,0.0021,0.00265,0.8313
110,0.1656,0.00165,0.003,0.82975
111,0.1671,0.00155,0.00295,0.8284
112,0.1693,0.0017,0.00295,0.82605
113,0.17105,0.0018,0.003,0.82415
114,0.1735,0.00145,0.00315,0.8219
115,0.17615,0.0013,0.00295,0.8196
116,0.1785,0.00135,0.0028,0.81735
117,0.18025,0.00165,0.0029,0.8152
118,0.1825,0.0015,0.00265,0.81335
119,0.18495,0.00125,0.00295,0.81085
120,0.187,0.0015,0.00275,0.80875
121,0.18875,0.0016,0.00285,0.8068
122,0.1912,0.0015,0.0028,0.8045
123,0.1929,0.00145,0.003,0.80265
124,0.1946,0.00165,0.00305,0.8007
125,0.1959,0.0018,0.00315,0.79915
126,0.19785,0.00195,0.0032,0.797
127,0.1996,0.00205,0.0031,0.79525
128,0.2019,0.0017,0.00335,0.79305
