step,S,E,I,R
0,0.999,0,0.001,0
1,0.9981,9e-04,0.001,0
2,0.99765,0.00135,0.00075,0.00025
3,0.9971,0.00155,0.00085,5e-04
4,0.99665,0.00175,0.00095,0.00065
5,0.99595,0.0022,0.0012,0.00065
6,0.9947,0.00285,0.00165,8e-04
7,0.9933,0.00375,0.00195,0.001
8,0.99155,0.0049,0.0024,0.00115
9,0.98975,0.0057,0.00325,0.0013
10,0.9869,0.0077,0.0039,0.0015
11,0.98305,0.0102,0.00465,0.0021
12,0.9789,0.01255,0.00595,0.0026
13,0.97315,0.0163,0.00715,0.0034
14,0.96625,0.01985,0.00975,0.00415
15,0.9586,0.02415,0.01235,0.0049
16,0.9477,0.0307,0.0156,0.006
17,0.93425,0.03895,0.01975,0.00705
18,0.91835,0.04775,0.02485,0.00905
19,0.89485,0.0626,0.03065,0.0119
20,0.8697,0.07655,0.0397,0.01405
21,0.83785,0.0939,0.0502,0.01805
22,0.7976,0.1157,0.0638,0.0229
23,0.75155,0.1412,0.079,0.02825
24,0.6978,0.16875,0.09745,0.036
25,0.63845,0.1967,0.11945,0.0454
26,0.5701,0.22705,0.1455,0.05735
27,0.4996,0.25305,0.1752,0.07215
28,0.42685,0.27485,0.20885,0.08945
29,0.3503,0.2929,0.2455,0.1113
30,0.28295,0.29885,0.28165,0.13655
31,0.2218,0.294,0.318,0.1662
32,0.16745,0.28075,0.3523,0.1995
33,0.12185,0.2641,0.3768,0.23725
34,0.0914,0.2343,0.3961,0.2782
35,0.06695,0.2025,0.40975,0.3208
36,0.0488,0.1723,0.41075,0.36815
37,0.0362,0.1433,0.4042,0.4163
38,0.02865,0.11575,0.3922,0.4634
39,0.0235,0.09255,0.3748,0.50915
40,0.01965,0.07325,0.35455,0.55255
41,0.0179,0.05985,0.32675,0.5955
42,0.0166,0.0471,0.2999,0.6364
43,0.01645,0.03705,0.27555,0.67095
44,0.0166,0.03075,0.248,0.70465
45,0.01655,0.0257,0.22435,0.7334
46,0.01675,0.0216,0.20215,0.7595
47,0.01715,0.018,0.1811,0.78375
48,0.0184,0.0157,0.1618,0.8041
49,0.0195,0.01345,0.14375,0.8233
50,0.02055,0.01155,0.12645,0.84145
51,0.02215,0.0095,0.11195,0.8564
52,0.0236,0.00875,0.09915,0.8685
53,0.0251,0.00835,0.08705,0.8795
54,0.02645,0.00815,0.0759,0.8895
55,0.02835,0.00745,0.06675,0.89745
56,0.03,0.0075,0.0594,0.9031
57,0.03195,0.00645,0.0536,0.908
58,0.0342,0.0052,0.0474,0.9132
59,0.03605,0.0052,0.04175,0.917
60,0.03735,0.0052,0.0376,0.91985
61,0.0397,0.0047,0.033,0.9226
62,0.04175,0.00445,0.0291,0.9247
63,0.04365,0.0038,0.02655,0.926
64,0.0459,0.0038,0.02315,0.92715
65,0.048,0.00355,0.01995,0.9285
66,0.0509,0.00335,0.0179,0.92785
67,0.05405,0.0029,0.0161,0.92695
68,0.05645,0.0027,0.01415,0.9267
69,0.05995,0.00235,0.01255,0.92515
70,0.0626,0.0023,0.01115,0.92395
71,0.0652,0.0024,0.0099,0.9225
72,0.06745,0.00255,0.0092,0.9208
