step,S,E,I,R
0,0.999,0,0.001,0
1,0.9983,7e-04,0.001,0
2,0.9973,0.00175,9e-04,5e-05
3,0.99635,0.0026,9e-04,0.00015
4,0.9957,0.0029,0.0012,2e-04
5,0.994,0.00385,0.00195,2e-04
6,0.99265,0.0049,0.0021,0.00035
7,0.99025,0.0066,0.00255,6e-04
8,0.98745,0.00845,0.0033,8e-04
9,0.985,0.0092,0.0048,0.001
10,0.9795,0.01275,0.0065,0.00125
11,0.97265,0.0174,0.008,0.00195
12,0.9657,0.02165,0.00985,0.0028
13,0.9562,0.02665,0.0135,0.00365
14,0.94365,0.03515,0.0163,0.0049
15,0.9293,0.04415,0.01995,0.0066
16,0.91275,0.0524,0.02595,0.0089
17,0.89375,0.06175,0.0328,0.0117
18,0.86495,0.078,0.0428,0.01425
19,0.82965,0.10155,0.0506,0.0182
20,0.79135,0.1211,0.06375,0.0238
21,0.74385,0.14375,0.0822,0.0302
22,0.68565,0.1768,0.0995,0.03805
23,0.62675,0.2032,0.122,0.04805
24,0.5628,0.22895,0.14725,0.061
25,0.49035,0.2553,0.17895,0.0754
26,0.4181,0.2756,0.21205,0.09425
27,0.34555,0.29045,0.249,0.115
28,0.27625,0.302,0.2824,0.13935
29,0.2147,0.29975,0.31705,0.1685
30,0.1633,0.2836,0.35095,0.20215
31,0.1221,0.26225,0.37505,0.2406
32,0.0889,0.23465,0.39565,0.2808
33,0.06425,0.2047,0.4088,0.32225
34,0.047,0.1724,0.41295,0.36765
35,0.03655,0.14045,0.40795,0.41505
36,0.0284,0.1144,0.39455,0.46265
37,0.0236,0.09125,0.3743,0.51085
38,0.02105,0.0727,0.34955,0.5567
39,0.0184,0.05675,0.3273,0.59755
40,0.01675,0.0465,0.3014,0.63535
41,0.0169,0.03655,0.27435,0.6722
42,0.01645,0.0291,0.24935,0.7051
43,0.0156,0.02475,0.22295,0.7367
44,0.01625,0.01975,0.198,0.766
45,0.01705,0.01665,0.17585,0.79045
46,0.01835,0.01455,0.15525,0.81185
