step,S,E,I,R
0,0.999,0,0.001,0
1,0.99805,0.00095,0.001,0
2,0.99735,0.00165,8e-04,2e-04
3,0.9969,0.0019,8e-04,4e-04
4,0.99615,0.00215,0.00125,0.00045
5,0.9948,0.0032,0.00145,0.00055
6,0.9932,0.00425,0.0019,0.00065
7,0.99115,0.00545,0.00275,0.00065
8,0.9887,0.0072,0.00325,0.00085
9,0.98545,0.00925,0.0041,0.0012
10,0.9811,0.0119,0.0055,0.0015
11,0.9764,0.0149,0.00645,0.00225
12,0.9702,0.01795,0.00875,0.0031
13,0.96245,0.0221,0.0116,0.00385
14,0.95235,0.0275,0.01525,0.0049
15,0.9366,0.03845,0.01895,0.006
16,0.92055,0.048,0.0237,0.00775
17,0.90005,0.05975,0.0301,0.0101
18,0.87495,0.07495,0.0369,0.0132
19,0.84595,0.0899,0.0468,0.01735
20,0.8092,0.1104,0.0593,0.0211
21,0.7675,0.13065,0.07485,0.027
22,0.71525,0.15895,0.092,0.0338
23,0.65605,0.18785,0.11385,0.04225
24,0.59225,0.2164,0.13805,0.0533
25,0.5217,0.2443,0.16695,0.06705
26,0.4441,0.2748,0.1962,0.0849
27,0.36985,0.29355,0.2327,0.1039
28,0.29685,0.30455,0.27105,0.12755
29,0.23465,0.3033,0.30755,0.1545
30,0.17845,0.2903,0.34395,0.1873
31,0.13335,0.26935,0.3751,0.2222
32,0.09605,0.24395,0.39645,0.26355
33,0.07055,0.2126,0.40945,0.3074
34,0.0521,0.1806,0.41375,0.35355
35,0.0394,0.14865,0.40925,0.4027
36,0.03015,0.122,0.39985,0.448
37,0.02475,0.09835,0.3795,0.4974
38,0.02115,0.0787,0.3571,0.54305
39,0.0183,0.06405,0.3331,0.58455
40,0.0164,0.051,0.30745,0.62515
41,0.01525,0.04075,0.2808,0.6632
42,0.0152,0.03205,0.25385,0.6989
43,0.0149,0.0249,0.2313,0.7289
44,0.01505,0.0211,0.20585,0.758
45,0.0157,0.01775,0.1836,0.78295
46,0.01665,0.015,0.16385,0.8045
47,0.0179,0.01275,0.1456,0.82375
48,0.01855,0.01165,0.1285,0.8413
49,0.02,0.0101,0.1149,0.855
50,0.02185,0.0091,0.10215,0.8669
51,0.02425,0.00755,0.08955,0.87865
52,0.02545,0.0075,0.0788,0.88825
53,0.02635,0.00735,0.06875,0.89755
54,0.02775,0.0067,0.06065,0.9049
55,0.02965,0.00645,0.0536,0.9103
56,0.0315,0.0067,0.04685,0.91495
57,0.0347,0.0059,0.04135,0.91805
58,0.0368,0.0052,0.03615,0.92185
59,0.03905,0.00515,0.03215,0.92365
60,0.04145,0.00455,0.0289,0.9251
61,0.04395,0.00445,0.02555,0.92605
62,0.0462,0.00405,0.02385,0.9259
63,0.04775,0.00425,0.02135,0.92665
64,0.05,0.00415,0.01915,0.9267
65,0.0523,0.00355,0.01785,0.9263
66,0.0543,0.00305,0.016,0.92665
67,0.0561,0.0035,0.0148,0.9256
68,0.05895,0.00335,0.01375,0.92395
69,0.06175,0.00335,0.01205,0.92285
70,0.06445,0.0033,0.0112,0.92105
71,0.06615,0.0034,0.0098,0.92065
72,0.06835,0.00315,0.00895,0.91955
73,0.0705,0.00285,0.00865,0.918
74,0.07355,0.0021,0.0079,0.91645
75,0.0768,0.0018,0.00755,0.91385
76,0.07855,0.00165,0.00705,0.91275
77,0.0811,0.00155,0.00605,0.9113
78,0.08405,0.00165,0.0056,0.9087
79,0.0871,0.00135,0.00525,0.9063
80,0.08935,0.0015,0.0044,0.90475
81,0.0925,0.00175,0.0038,0.90195
82,0.09505,0.0018,0.0037,0.89945
83,0.0967,0.00185,0.00355,0.8979
84,0.09905,0.00155,0.0035,0.8959
85,0.1017,0.0014,0.00335,0.89355
86,0.10445,0.0012,0.0034,0.89095
87,0.10705,0.0013,0.00315,0.8885
88,0.1104,0.00125,0.0031,0.88525
89,0.1127,0.00115,0.00305,0.8831
90,0.11545,0.0013,0.003,0.88025
91,0.1171,0.0016,0.0027,0.8786
92,0.11945,0.00145,0.00275,0.87635
93,0.12145,0.00145,0.00275,0.87435
94,0.1239,0.00125,0.0029,0.87195
95,0.12615,0.0012,0.00275,0.8699
96,0.1293,0.00125,0.0025,0.86695
97,0.1315,0.00125,0.00275,0.8645
98,0.13315,0.00145,0.003,0.8624
99,0.1353,0.0013,0.00315,0.86025
100,0.1376,0.00135,0.0033,0.85775
101,0.13965,0.0015,0.0031,0.85575
102,0.14155,0.00135,0.0031,0.854
103,0.14455,0.00155,0.00275,0.85115
104,0.1471,0.00145,0.00295,0.8485
105,0.14855,0.0015,0.00285,0.8471
106,0.1512,0.0014,0.00275,0.84465
107,0.15305,0.00145,0.00275,0.84275
108,0.15455,0.00165,0.0025,0.8413
109,0.1567,0.00145,0.00275,0.8391
110,0.1584,0.0016,0.00265,0.83735
111,0.16055,0.0016,0.00255,0.8353
112,0.1633,0.00125,0.0031,0.83235
113,0.1654,0.00135,0.0028,0.83045
114,0.16755,0.00105,0.0029,0.8285
115,0.1692,0.0013,0.00275,0.82675
116,0.1713,0.0016,0.00235,0.82475
117,0.17365,0.00185,0.00215,0.82235
118,0.17565,0.0016,0.0022,0.82055
119,0.178,0.0013,0.0027,0.818
120,0.17985,0.0012,0.00285,0.8161
121,0.1822,0.0014,0.0026,0.8138
122,0.1847,0.0013,0.0024,0.8116
123,0.18725,0.0013,0.00265,0.8088
124,0.1891,0.0017,0.0026,0.8066
125,0.19125,0.0015,0.0029,0.80435
126,0.1929,0.0015,0.00315,0.80245
127,0.19425,0.00195,0.0029,0.8009
128,0.1964,0.0017,0.00285,0.79905
129,0.1985,0.00155,0.00285,0.7971
130,0.19995,0.00165,0.00305,0.79535
131,0.2009,0.0023,0.00305,0.79375
132,0.2037,0.0025,0.00305,0.79075
133,0.205,0.0025,0.0029,0.7896
134,0.2071,0.0027,0.0029,0.7873
135,0.20905,0.00275,0.0029,0.7853
136,0.21055,0.00265,0.00355,0.78325
137,0.21295,0.00255,0.0038,0.7807
138,0.2147,0.0024,0.00355,0.77935
139,0.21645,0.0023,0.00355,0.7777
140,0.2182,0.0028,0.0036,0.7754
141,0.22,0.00275,0.00365,0.7736
142,0.22175,0.00285,0.00375,0.77165
143,0.22365,0.0027,0.00385,0.7698
144,0.22535,0.0027,0.00395,0.768
145,0.22765,0.00275,0.00425,0.76535
146,0.2293,0.00315,0.004,0.76355
147,0.23115,0.003,0.0039,0.76195
148,0.23305,0.0028,0.00425,0.7599
149,0.23465,0.0028,0.0045,0.75805
150,0.2359,0.0029,0.00455,0.75665
151,0.23715,0.0031,0.00455,0.7552
152,0.23945,0.00325,0.00425,0.75305
153,0.2406,0.00345,0.00445,0.7515
154,0.24245,0.00365,0.00445,0.74945
155,0.24405,0.0036,0.00475,0.7476
156,0.24545,0.00395,0.00465,0.74595
157,0.2474,0.0034,0.00535,0.74385
158,0.249,0.0035,0.0057,0.7418
159,0.2504,0.0041,0.00555,0.73995
160,0.2509,0.0041,0.0055,0.7395
161,0.25275,0.00425,0.00595,0.73705
162,0.2533,0.00495,0.006,0.73575
163,0.2546,0.0051,0.00635,0.73395
164,0.25585,0.0048,0.0068,0.73255
165,0.2572,0.00485,0.0073,0.73065
166,0.25725,0.00605,0.00755,0.72915
167,0.2576,0.0065,0.0078,0.7281
168,0.25845,0.0067,0.0082,0.72665
169,0.2588,0.00735,0.00815,0.7257
170,0.2593,0.0076,0.009,0.7241
171,0.2593,0.00825,0.00945,0.723
172,0.25925,0.00835,0.01,0.7224
173,0.25965,0.0083,0.01085,0.7212
174,0.25995,0.00845,0.0112,0.7204
175,0.2602,0.0093,0.01105,0.71945
176,0.26025,0.00995,0.01135,0.71845
177,0.25905,0.0114,0.01185,0.7177
178,0.259,0.01195,0.0126,0.71645
179,0.2584,0.01225,0.01345,0.7159
180,0.259,0.01155,0.01435,0.7151
181,0.25745,0.01205,0.01525,0.71525
182,0.2568,0.01275,0.0166,0.71385
183,0.2555,0.01355,0.0172,0.71375
184,0.25425,0.014,0.018,0.71375
185,0.25225,0.0148,0.0189,0.71405
186,0.2507,0.0158,0.0194,0.7141
187,0.24925,0.0163,0.0199,0.71455
188,0.2482,0.0165,0.0213,0.714
189,0.2459,0.0173,0.02265,0.71415
190,0.2444,0.0179,0.0235,0.7142
191,0.2427,0.0195,0.0247,0.7131
192,0.23965,0.02075,0.02575,0.71385
193,0.23705,0.02125,0.02695,0.71475
194,0.2332,0.02295,0.0287,0.71515
195,0.2302,0.0238,0.0299,0.7161
196,0.22795,0.02355,0.03155,0.71695
197,0.22475,0.0245,0.0324,0.71835
198,0.2217,0.02515,0.034,0.71915
199,0.2179,0.02605,0.03515,0.7209
200,0.2136,0.0272,0.0364,0.7228
201,0.20925,0.02895,0.0362,0.7256
202,0.2045,0.0288,0.0387,0.728
203,0.20095,0.02945,0.03955,0.73005
204,0.19655,0.02935,0.04175,0.73235
205,0.19165,0.0297,0.04385,0.7348
206,0.1884,0.029,0.0457,0.7369
207,0.1856,0.0279,0.0469,0.7396
208,0.1809,0.02885,0.04815,0.7421
209,0.1767,0.0305,0.048,0.7448
210,0.17405,0.02865,0.0491,0.7482
211,0.1705,0.02805,0.05025,0.7512
212,0.1664,0.0289,0.05055,0.75415
213,0.16245,0.02985,0.04975,0.75795
214,0.1585,0.0294,0.05,0.7621
215,0.15445,0.03,0.0498,0.76575
216,0.1516,0.02925,0.05025,0.7689
217,0.14825,0.02855,0.05075,0.77245
218,0.1454,0.02835,0.0507,0.77555
219,0.14555,0.0261,0.0507,0.77765
220,0.1429,0.02575,0.0501,0.78125
221,0.141,0.025,0.0502,0.7838
222,0.13885,0.02555,0.0482,0.7874
223,0.13645,0.0252,0.0476,0.79075
224,0.1354,0.02415,0.0466,0.79385
225,0.1327,0.02395,0.04685,0.7965
226,0.1311,0.02395,0.04565,0.7993
227,0.1298,0.0223,0.0468,0.8011
228,0.1295,0.022,0.04675,0.80175
229,0.12805,0.02165,0.0457,0.8046
230,0.12805,0.021,0.0446,0.80635
231,0.1285,0.0199,0.044,0.8076
232,0.12745,0.02055,0.0423,0.8097
233,0.12805,0.01935,0.0414,0.8112
234,0.12865,0.01865,0.0411,0.8116
235,0.1269,0.0195,0.0408,0.8128
236,0.12615,0.0192,0.0395,0.81515
237,0.1262,0.0188,0.03925,0.81575
238,0.12555,0.0191,0.0369,0.81845
239,0.12625,0.0185,0.03505,0.8202
240,0.12745,0.0173,0.03465,0.8206
241,0.12805,0.01735,0.0336,0.821
242,0.12865,0.0177,0.03255,0.8211
243,0.12875,0.0172,0.03285,0.8212
244,0.1287,0.0175,0.0321,0.8217
245,0.1285,0.0164,0.03245,0.82265
246,0.1291,0.0159,0.0329,0.8221
247,0.1293,0.0165,0.0335,0.8207
248,0.13075,0.01625,0.03175,0.82125
249,0.13225,0.016,0.03025,0.8215
250,0.1332,0.01585,0.02995,0.821
251,0.1331,0.0153,0.0308,0.8208
252,0.1335,0.01445,0.0304,0.82165
253,0.13495,0.01455,0.0293,0.8212
254,0.13715,0.0135,0.0288,0.82055
255,0.1374,0.014,0.02855,0.82005
256,0.1382,0.0152,0.0261,0.8205
257,0.13945,0.01435,0.0258,0.8204
258,0.1413,0.01335,0.02555,0.8198
259,0.14275,0.01275,0.02505,0.81945
260,0.1446,0.01305,0.02415,0.8182
261,0.1459,0.01305,0.0245,0.81655
262,0.14755,0.0134,0.0238,0.81525
263,0.1488,0.0134,0.0238,0.814
264,0.151,0.0129,0.02305,0.81305
265,0.15265,0.0132,0.02275,0.8114
266,0.1544,0.0139,0.02175,0.80995
267,0.1562,0.01365,0.02225,0.8079
268,0.1576,0.0131,0.0231,0.8062
269,0.1589,0.01335,0.0229,0.80485
270,0.16025,0.01285,0.02305,0.80385
271,0.16125,0.0133,0.0232,0.80225
272,0.16215,0.01305,0.02325,0.80155
273,0.1644,0.0139,0.0223,0.7994
274,0.1657,0.01415,0.0226,0.79755
275,0.1679,0.0141,0.0229,0.7951
276,0.16945,0.01405,0.02235,0.79415
277,0.1702,0.01415,0.02255,0.7931
278,0.17095,0.01405,0.0235,0.7915
279,0.1721,0.01445,0.023,0.79045
280,0.1722,0.01465,0.02275,0.7904
281,0.1738,0.0154,0.023,0.7878
282,0.1758,0.01425,0.024,0.78595
283,0.1761,0.0146,0.0244,0.7849
284,0.17665,0.01505,0.0247,0.7836
285,0.177,0.0156,0.02505,0.78235
286,0.1772,0.0163,0.02505,0.78145
287,0.1784,0.0166,0.0252,0.7798
288,0.17935,0.0165,0.0259,0.77825
289,0.1795,0.01695,0.02615,0.7774
290,0.18015,0.01745,0.02615,0.77625
291,0.1806,0.0178,0.0264,0.7752
292,0.181,0.0184,0.02655,0.77405
293,0.1822,0.0176,0.02705,0.77315
294,0.18315,0.01655,0.02895,0.77135
295,0.18245,0.0179,0.0281,0.77155
296,0.18325,0.0184,0.028,0.77035
297,0.18295,0.01845,0.02945,0.76915
298,0.1835,0.01835,0.0307,0.76745
299,0.1829,0.01925,0.0307,0.76715
300,0.18335,0.01905,0.0309,0.7667
301,0.18325,0.0191,0.03125,0.7664
302,0.18235,0.01955,0.03205,0.76605
303,0.18265,0.02005,0.0327,0.7646
304,0.1815,0.02135,0.0323,0.76485
305,0.18105,0.0212,0.03285,0.7649
306,0.1806,0.02085,0.0343,0.76425
307,0.1809,0.02055,0.03535,0.7632
308,0.1803,0.0221,0.0351,0.7625
309,0.18,0.0224,0.03585,0.76175
310,0.1794,0.0231,0.0354,0.7621
311,0.17975,0.02225,0.03565,0.76235
312,0.17975,0.0217,0.03645,0.7621
313,0.17925,0.02225,0.03705,0.76145
314,0.17735,0.023,0.0375,0.76215
315,0.1749,0.0235,0.0382,0.7634
316,0.1736,0.0239,0.03725,0.76525
317,0.1732,0.0238,0.037,0.766
318,0.17235,0.0247,0.0367,0.76625
319,0.1732,0.0231,0.03815,0.76555
320,0.1725,0.02345,0.0394,0.76465
321,0.17255,0.0233,0.04025,0.7639
322,0.1712,0.0238,0.0408,0.7642
323,0.17195,0.02395,0.0401,0.764
324,0.1706,0.02395,0.0404,0.76505
325,0.1693,0.0243,0.0404,0.766
326,0.16935,0.02395,0.04085,0.76585
327,0.16815,0.02355,0.04185,0.76645
328,0.16755,0.0235,0.04085,0.7681
329,0.1672,0.02395,0.04055,0.7683
330,0.16565,0.02395,0.04095,0.76945
331,0.16535,0.0236,0.04215,0.7689
332,0.1634,0.02635,0.0408,0.76945
333,0.16335,0.0247,0.04155,0.7704
334,0.1634,0.02385,0.04175,0.771
335,0.1619,0.02415,0.0425,0.77145
